Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 02/05/2017,	Time = 16:29,	
Latitude = 37 20.18  S,	Longitude = 012 34.09  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 231,	Wind Speed = 15.20
Dry Bulb Temp = 15.40,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	19.7900
1.34,	20.1700
2.01,	20.2700
2.68,	20.2800
3.34,	20.2500
4.01,	20.2200
4.68,	20.1800
5.35,	20.1500
6.02,	20.1200
6.69,	20.0900
7.36,	20.1000
8.03,	20.0900
8.69,	20.0800
9.36,	20.0900
10.03,	20.0900
10.70,	20.0900
11.37,	20.0900
12.04,	20.0800
12.70,	20.0800
13.37,	20.0700
14.04,	20.0800
14.71,	20.0700
15.38,	20.0600
16.05,	20.0600
16.71,	20.0600
17.38,	20.0700
18.05,	20.0600
18.72,	20.0600
19.38,	20.0600
20.05,	20.0700
20.72,	20.0700
21.39,	20.0700
22.06,	20.0700
22.72,	20.0700
23.39,	20.0700
24.06,	20.0700
24.73,	20.0700
25.39,	20.0700
26.06,	20.0600
26.73,	20.0700
27.40,	20.0700
28.06,	20.0700
28.73,	20.0600
29.40,	20.0700
30.06,	20.0700
30.73,	20.0600
31.40,	20.0600
32.06,	20.0600
32.73,	20.0500
33.40,	20.0600
34.07,	20.0600
34.73,	20.0600
35.40,	20.0600
36.07,	20.0600
36.73,	20.0500
37.40,	20.0500
38.07,	20.0600
38.73,	20.0600
39.40,	20.0500
40.06,	20.0600
40.73,	20.0600
41.40,	20.0600
42.06,	20.0500
42.73,	20.0600
43.40,	20.0600
44.06,	20.0700
44.73,	20.0600
45.39,	20.0600
46.06,	20.0600
46.73,	20.0600
47.39,	20.0600
48.06,	20.0600
48.72,	20.0600
49.39,	20.0700
50.06,	20.0700
50.72,	20.0700
51.39,	20.0700
52.05,	20.0700
52.72,	20.0800
53.38,	20.0700
54.05,	20.0600
54.71,	20.0600
55.38,	20.0600
56.05,	20.0700
56.71,	20.0700
57.38,	20.0700
58.04,	20.0700
58.71,	20.0700
59.37,	20.0700
60.04,	20.0700
60.70,	20.0800
61.37,	20.1300
62.03,	20.1400
62.70,	20.1300
63.36,	20.1300
64.03,	20.1100
64.69,	20.1000
65.36,	20.1100
66.02,	20.1000
66.69,	20.0800
67.35,	20.0700
68.01,	20.0600
68.68,	20.0600
69.34,	20.0500
70.01,	20.0500
70.67,	20.0500
71.34,	20.0500
72.00,	20.0500
72.66,	20.0300
73.33,	20.0200
73.99,	20.0000
74.66,	19.9800
75.32,	19.9700
75.98,	19.9700
76.65,	19.9200
77.31,	19.8500
77.98,	19.7900
78.64,	19.7200
79.30,	19.6300
79.97,	19.5200
80.63,	19.3800
81.30,	19.2300
81.96,	19.1400
82.62,	19.0800
83.29,	19.0200
83.95,	19.0000
84.61,	18.9700
85.28,	18.9600
85.94,	18.9200
86.60,	18.8800
87.27,	18.8600
87.93,	18.8500
88.59,	18.8300
89.26,	18.8100
89.92,	18.8100
90.58,	18.7500
91.24,	18.7000
91.91,	18.6600
92.57,	18.6300
93.23,	18.6100
93.90,	18.5700
94.56,	18.5400
95.22,	18.5200
95.88,	18.5100
96.55,	18.4900
97.21,	18.4600
97.87,	18.4200
98.53,	18.3900
99.20,	18.3700
99.86,	18.3400
100.52,	18.3300
101.18,	18.3200
101.85,	18.3000
102.51,	18.2900
103.17,	18.3000
103.83,	18.2800
104.49,	18.2600
105.16,	18.2500
105.82,	18.2400
106.48,	18.2200
107.14,	18.2000
107.80,	18.1900
108.47,	18.1800
109.13,	18.1700
109.79,	18.1600
110.45,	18.1600
111.11,	18.1600
111.77,	18.1400
112.44,	18.1200
113.10,	18.0900
113.76,	18.0700
114.42,	18.0400
115.08,	18.0100
115.74,	18.0000
116.40,	17.9800
117.06,	17.9600
117.73,	17.9300
118.39,	17.9300
119.05,	17.9200
119.71,	17.9000
120.37,	17.8800
121.03,	17.8700
121.69,	17.8600
122.35,	17.8600
123.01,	17.8500
123.67,	17.8200
124.33,	17.8000
125.00,	17.7800
125.66,	17.7700
126.32,	17.7700
126.98,	17.7600
127.64,	17.7500
128.30,	17.7400
128.96,	17.7400
129.62,	17.7400
130.28,	17.7200
130.94,	17.6800
131.60,	17.6200
132.26,	17.5700
132.92,	17.5300
133.58,	17.5000
134.24,	17.4800
134.90,	17.4800
135.56,	17.4800
136.22,	17.4700
136.88,	17.4600
137.54,	17.4500
138.20,	17.4300
138.86,	17.4200
139.52,	17.4000
140.18,	17.3800
140.84,	17.3700
141.50,	17.3600
142.16,	17.3400
142.82,	17.3200
143.48,	17.3000
144.14,	17.3000
144.79,	17.2900
145.45,	17.2700
146.11,	17.2500
146.77,	17.2400
147.43,	17.2300
148.09,	17.2100
148.75,	17.2000
149.41,	17.2100
150.07,	17.2000
150.73,	17.1800
151.39,	17.1800
152.04,	17.1700
152.70,	17.1700
153.36,	17.1600
154.02,	17.1500
154.68,	17.1500
155.34,	17.1500
156.00,	17.1400
156.65,	17.1300
157.31,	17.1200
157.97,	17.1000
158.63,	17.1000
159.29,	17.0900
159.95,	17.0700
160.60,	17.0500
161.26,	17.0200
161.92,	17.0100
162.58,	16.9900
163.24,	16.9600
163.90,	16.9500
164.55,	16.9500
165.21,	16.9400
165.87,	16.9400
166.53,	16.9300
167.18,	16.9200
167.84,	16.9200
168.50,	16.9100
169.16,	16.8900
169.82,	16.8700
170.47,	16.8600
171.13,	16.8500
171.79,	16.8400
172.44,	16.8300
173.10,	16.8100
173.76,	16.7800
174.42,	16.7600
175.07,	16.7500
175.73,	16.7300
176.39,	16.7000
177.05,	16.6700
177.70,	16.6500
178.36,	16.6300
179.02,	16.6200
179.67,	16.6000
180.33,	16.5900
180.99,	16.5800
181.64,	16.5600
182.30,	16.5600
182.96,	16.5400
183.61,	16.5300
184.27,	16.5300
184.93,	16.5200
185.58,	16.5100
186.24,	16.4800
186.90,	16.4400
187.55,	16.4000
188.21,	16.3600
188.87,	16.3300
189.52,	16.3100
190.18,	16.2900
190.83,	16.2800
191.49,	16.2800
192.15,	16.2700
192.80,	16.2600
193.46,	16.2500
194.11,	16.2200
194.77,	16.2100
195.43,	16.1900
196.08,	16.1800
196.74,	16.1700
197.39,	16.1500
198.05,	16.1400
198.70,	16.1200
199.36,	16.1200
200.02,	16.1100
200.67,	16.1000
201.33,	16.0900
201.98,	16.0800
202.64,	16.0600
203.29,	16.0500
203.95,	16.0300
204.60,	16.0100
205.26,	16.0000
205.91,	15.9900
206.57,	15.9800
207.22,	15.9500
207.88,	15.9300
208.53,	15.9100
209.19,	15.8900
209.84,	15.8900
210.50,	15.8800
211.15,	15.8600
211.81,	15.8400
212.46,	15.8300
213.12,	15.8200
213.77,	15.8000
214.43,	15.7800
215.08,	15.7700
215.74,	15.7400
216.39,	15.7200
217.04,	15.7100
217.70,	15.7000
218.35,	15.6800
219.01,	15.6600
219.66,	15.6300
220.32,	15.6000
220.97,	15.5700
221.62,	15.5600
222.28,	15.5400
222.93,	15.5300
223.59,	15.5200
224.24,	15.5100
224.89,	15.5000
225.55,	15.5000
226.20,	15.5000
226.85,	15.5100
227.51,	15.5100
228.16,	15.5000
228.81,	15.5000
229.47,	15.4800
230.12,	15.4600
230.78,	15.4400
231.43,	15.4100
232.08,	15.3800
232.74,	15.3500
233.39,	15.3200
234.04,	15.3000
234.69,	15.2900
235.35,	15.2900
236.00,	15.3000
236.65,	15.2900
237.31,	15.2900
237.96,	15.2900
238.61,	15.2800
239.27,	15.2600
239.92,	15.2300
240.57,	15.2100
241.22,	15.2000
241.88,	15.2000
242.53,	15.2100
243.18,	15.2400
243.83,	15.2700
244.49,	15.3100
245.14,	15.3200
245.79,	15.3300
246.44,	15.3300
247.10,	15.3300
247.75,	15.3300
248.40,	15.3300
249.05,	15.3200
249.70,	15.2900
250.36,	15.2800
251.01,	15.2800
251.66,	15.2900
252.31,	15.2700
252.96,	15.2400
253.62,	15.2100
254.27,	15.1900
254.92,	15.1600
255.57,	15.1400
256.22,	15.1200
256.88,	15.1000
257.53,	15.0800
258.18,	15.0500
258.83,	15.0200
259.48,	15.0000
260.13,	14.9900
260.78,	14.9800
261.44,	14.9800
262.09,	14.9700
262.74,	14.9600
263.39,	14.9500
264.04,	14.9400
264.69,	14.9300
265.34,	14.9300
265.99,	14.9300
266.64,	14.9200
267.29,	14.9100
267.95,	14.9000
268.60,	14.9000
269.25,	14.8900
269.90,	14.8700
270.55,	14.8500
271.20,	14.8500
271.85,	14.8400
272.50,	14.8300
273.15,	14.8200
273.80,	14.8100
274.45,	14.8000
275.10,	14.8000
275.75,	14.8000
276.40,	14.7900
277.05,	14.7900
277.70,	14.7900
278.35,	14.7800
279.00,	14.7700
279.65,	14.7600
280.30,	14.7500
280.95,	14.7500
281.60,	14.7600
282.25,	14.7600
282.90,	14.7600
283.55,	14.7400
284.20,	14.7200
284.85,	14.7100
285.50,	14.6900
286.15,	14.6600
286.80,	14.6200
287.45,	14.5900
288.10,	14.5800
288.75,	14.5700
289.40,	14.5500
290.05,	14.5200
290.70,	14.4900
291.35,	14.4500
292.00,	14.4200
292.64,	14.4000
293.29,	14.3900
293.94,	14.3900
294.59,	14.3800
295.24,	14.3800
295.89,	14.3800
296.54,	14.3900
297.19,	14.4100
297.84,	14.4300
298.49,	14.4400
299.13,	14.4300
299.78,	14.4300
300.43,	14.4300
301.08,	14.4100
301.73,	14.3900
302.38,	14.3600
303.02,	14.3200
303.67,	14.3000
304.32,	14.2900
304.97,	14.2800
305.62,	14.2700
306.27,	14.2600
306.91,	14.2600
307.56,	14.2600
308.21,	14.2500
308.86,	14.2500
309.51,	14.2500
310.15,	14.2500
310.80,	14.2600
311.45,	14.2900
312.10,	14.3200
312.75,	14.3700
313.39,	14.4100
314.04,	14.4200
314.69,	14.4200
315.34,	14.4300
315.98,	14.4300
316.63,	14.4200
317.28,	14.4200
317.93,	14.4300
318.57,	14.4200
319.22,	14.4200
319.87,	14.4200
320.52,	14.4200
321.16,	14.4200
321.81,	14.4200
322.46,	14.4100
323.10,	14.4000
323.75,	14.3900
324.40,	14.3800
325.04,	14.3700
325.69,	14.3700
326.34,	14.3700
326.99,	14.3600
327.63,	14.3600
328.28,	14.3500
328.93,	14.3500
329.57,	14.3600
