Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 02/02/2017,	Time = 18:06,	
Latitude = 45 05.66  S,	Longitude = 006 28.69  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 280,	Wind Speed = 31.90
Dry Bulb Temp = 8.40,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	7.5500
1.34,	7.4000
2.01,	7.3800
2.68,	7.3800
3.34,	7.3700
4.01,	7.3600
4.68,	7.3600
5.35,	7.3500
6.02,	7.3500
6.69,	7.3500
7.36,	7.3500
8.03,	7.3500
8.69,	7.3500
9.36,	7.3400
10.03,	7.3500
10.70,	7.3500
11.37,	7.3500
12.04,	7.3500
12.70,	7.3500
13.37,	7.3600
14.04,	7.3600
14.71,	7.3600
15.38,	7.3600
16.05,	7.3500
16.71,	7.3300
17.38,	7.3200
18.05,	7.3200
18.72,	7.3200
19.38,	7.3300
20.05,	7.3400
20.72,	7.3400
21.39,	7.3500
22.06,	7.3500
22.72,	7.3500
23.39,	7.3300
24.06,	7.3200
24.73,	7.3000
25.39,	7.2900
26.06,	7.2800
26.73,	7.2700
27.40,	7.2600
28.06,	7.2600
28.73,	7.2600
29.40,	7.2500
30.06,	7.2500
30.73,	7.2500
31.40,	7.2500
32.06,	7.2400
32.73,	7.2400
33.40,	7.2400
34.07,	7.2400
34.73,	7.2400
35.40,	7.2400
36.07,	7.2300
36.73,	7.2300
37.40,	7.2300
38.07,	7.2300
38.73,	7.2300
39.40,	7.2300
40.06,	7.2200
40.73,	7.2200
41.40,	7.2100
42.06,	7.2100
42.73,	7.2200
43.40,	7.2200
44.06,	7.2100
44.73,	7.2200
45.39,	7.2100
46.06,	7.2100
46.73,	7.2100
47.39,	7.2100
48.06,	7.2100
48.72,	7.2100
49.39,	7.2000
50.06,	7.2000
50.72,	7.2000
51.39,	7.2000
52.05,	7.2000
52.72,	7.2000
53.38,	7.2000
54.05,	7.2000
54.71,	7.2000
55.38,	7.2000
56.05,	7.1900
56.71,	7.2000
57.38,	7.2000
58.04,	7.2000
58.71,	7.2000
59.37,	7.2100
60.04,	7.2200
60.70,	7.2200
61.37,	7.2300
62.03,	7.2500
62.70,	7.2700
63.36,	7.2900
64.03,	7.3100
64.69,	7.3500
65.36,	7.3700
66.02,	7.3900
66.69,	7.4200
67.35,	7.4500
68.01,	7.4600
68.68,	7.4600
69.34,	7.4600
70.01,	7.4600
70.67,	7.4500
71.34,	7.4400
72.00,	7.4000
72.66,	7.3600
73.33,	7.2700
73.99,	7.1900
74.66,	7.1300
75.32,	7.0700
75.98,	7.0300
76.65,	7.0000
77.31,	6.9800
77.98,	6.9800
78.64,	6.9700
79.30,	6.9300
79.97,	6.8500
80.63,	6.7600
81.30,	6.6900
81.96,	6.6600
82.62,	6.6400
83.29,	6.6200
83.95,	6.6100
84.61,	6.6100
85.28,	6.6100
85.94,	6.6100
86.60,	6.6100
87.27,	6.6100
87.93,	6.6000
88.59,	6.6000
89.26,	6.5800
89.92,	6.5500
90.58,	6.5300
91.24,	6.5100
91.91,	6.4900
92.57,	6.4800
93.23,	6.4700
93.90,	6.4700
94.56,	6.4500
95.22,	6.4400
95.88,	6.4300
96.55,	6.4200
97.21,	6.4200
97.87,	6.4200
98.53,	6.4100
99.20,	6.4100
99.86,	6.4100
100.52,	6.4200
101.18,	6.4200
101.85,	6.4200
102.51,	6.4300
103.17,	6.4300
103.83,	6.4300
104.49,	6.4300
105.16,	6.4200
105.82,	6.4100
106.48,	6.4000
107.14,	6.3800
107.80,	6.3700
108.47,	6.3500
109.13,	6.3400
109.79,	6.3400
110.45,	6.3500
111.11,	6.3600
111.77,	6.3600
112.44,	6.3600
113.10,	6.3200
113.76,	6.2600
114.42,	6.2200
115.08,	6.1900
115.74,	6.1800
116.40,	6.1700
117.06,	6.1600
117.73,	6.1500
118.39,	6.1500
119.05,	6.1400
119.71,	6.1300
120.37,	6.1200
121.03,	6.1100
121.69,	6.1000
122.35,	6.1000
123.01,	6.1000
123.67,	6.1000
124.33,	6.1000
125.00,	6.1000
125.66,	6.0900
126.32,	6.0900
126.98,	6.0800
127.64,	6.0700
128.30,	6.0600
128.96,	6.0500
129.62,	6.0500
130.28,	6.0400
130.94,	6.0300
131.60,	6.0300
132.26,	6.0300
132.92,	6.0200
133.58,	6.0000
134.24,	6.0000
134.90,	5.9900
135.56,	5.9800
136.22,	5.9700
136.88,	5.9600
137.54,	5.9500
138.20,	5.9400
138.86,	5.9300
139.52,	5.9200
140.18,	5.9200
140.84,	5.9200
141.50,	5.9100
142.16,	5.8900
142.82,	5.8600
143.48,	5.8400
144.14,	5.8300
144.79,	5.8300
145.45,	5.8200
146.11,	5.8200
146.77,	5.8100
147.43,	5.8000
148.09,	5.7900
148.75,	5.7900
149.41,	5.7900
150.07,	5.7900
150.73,	5.7900
151.39,	5.7900
152.04,	5.7900
152.70,	5.7900
153.36,	5.7900
154.02,	5.7900
154.68,	5.8000
155.34,	5.7900
156.00,	5.7900
156.65,	5.7900
157.31,	5.7900
157.97,	5.7900
158.63,	5.7900
159.29,	5.7900
159.95,	5.7900
160.60,	5.7900
161.26,	5.7900
161.92,	5.7800
162.58,	5.7800
163.24,	5.7700
163.90,	5.7700
164.55,	5.7600
165.21,	5.7600
165.87,	5.7500
166.53,	5.7400
167.18,	5.7200
167.84,	5.6900
168.50,	5.6700
169.16,	5.6600
169.82,	5.6500
170.47,	5.6500
171.13,	5.6500
171.79,	5.6600
172.44,	5.6600
173.10,	5.6600
173.76,	5.6600
174.42,	5.6600
175.07,	5.6600
175.73,	5.6600
176.39,	5.6600
177.05,	5.6600
177.70,	5.6500
178.36,	5.6400
179.02,	5.6200
179.67,	5.6000
180.33,	5.5900
180.99,	5.5700
181.64,	5.5600
182.30,	5.5600
182.96,	5.5500
183.61,	5.5500
184.27,	5.5600
184.93,	5.5500
185.58,	5.5500
186.24,	5.5500
186.90,	5.5400
187.55,	5.5400
188.21,	5.5300
188.87,	5.5400
189.52,	5.5300
190.18,	5.5300
190.83,	5.5300
191.49,	5.5300
192.15,	5.5300
192.80,	5.5300
193.46,	5.5200
194.11,	5.5200
194.77,	5.5100
195.43,	5.5000
196.08,	5.4900
196.74,	5.4800
197.39,	5.4700
198.05,	5.4600
198.70,	5.4500
199.36,	5.4500
200.02,	5.4500
200.67,	5.4500
201.33,	5.4500
201.98,	5.4500
202.64,	5.4500
203.29,	5.4500
203.95,	5.4400
204.60,	5.4400
205.26,	5.4300
205.91,	5.4200
206.57,	5.4100
207.22,	5.4000
207.88,	5.4000
208.53,	5.4000
209.19,	5.4000
209.84,	5.3900
210.50,	5.3800
211.15,	5.3700
211.81,	5.3600
212.46,	5.3600
213.12,	5.3500
213.77,	5.3300
214.43,	5.3200
215.08,	5.3100
215.74,	5.3100
216.39,	5.3000
217.04,	5.3000
217.70,	5.2900
218.35,	5.2900
219.01,	5.2800
219.66,	5.2800
220.32,	5.2700
220.97,	5.2600
221.62,	5.2500
222.28,	5.2500
222.93,	5.2500
223.59,	5.2400
224.24,	5.2300
224.89,	5.2300
225.55,	5.2300
226.20,	5.2200
226.85,	5.2100
227.51,	5.2000
228.16,	5.2000
228.81,	5.2000
229.47,	5.2000
230.12,	5.1900
230.78,	5.1900
231.43,	5.1900
232.08,	5.1800
232.74,	5.1800
233.39,	5.1700
234.04,	5.1700
234.69,	5.1600
235.35,	5.1500
236.00,	5.1500
236.65,	5.1500
237.31,	5.1400
237.96,	5.1300
238.61,	5.1300
239.27,	5.1300
239.92,	5.1200
240.57,	5.1200
241.22,	5.1200
241.88,	5.1100
242.53,	5.1100
243.18,	5.1000
243.83,	5.1000
244.49,	5.0900
245.14,	5.0800
245.79,	5.0700
246.44,	5.0500
247.10,	5.0300
247.75,	5.0100
248.40,	4.9800
249.05,	4.9700
249.70,	4.9700
250.36,	4.9700
251.01,	4.9600
251.66,	4.9600
252.31,	4.9500
252.96,	4.9500
253.62,	4.9400
254.27,	4.9400
254.92,	4.9300
255.57,	4.9200
256.22,	4.9100
256.88,	4.9000
257.53,	4.8900
258.18,	4.8800
258.83,	4.8700
259.48,	4.8600
260.13,	4.8600
260.78,	4.8400
261.44,	4.8300
262.09,	4.8300
262.74,	4.8300
263.39,	4.8300
264.04,	4.8200
264.69,	4.8300
265.34,	4.8200
265.99,	4.8200
266.64,	4.8100
267.29,	4.8000
267.95,	4.7900
268.60,	4.7900
269.25,	4.7900
269.90,	4.7900
270.55,	4.7800
271.20,	4.7800
271.85,	4.7800
272.50,	4.7800
273.15,	4.7800
273.80,	4.7800
274.45,	4.7800
275.10,	4.7700
275.75,	4.7700
276.40,	4.7500
277.05,	4.7300
277.70,	4.7300
278.35,	4.7300
279.00,	4.7200
279.65,	4.7200
280.30,	4.7200
280.95,	4.7100
281.60,	4.6900
282.25,	4.6800
282.90,	4.6700
283.55,	4.6800
284.20,	4.6700
284.85,	4.6700
285.50,	4.6600
286.15,	4.6600
286.80,	4.6600
287.45,	4.6500
288.10,	4.6500
288.75,	4.6500
289.40,	4.6500
290.05,	4.6500
290.70,	4.6400
291.35,	4.6300
292.00,	4.6200
292.64,	4.6200
293.29,	4.6200
293.94,	4.6200
294.59,	4.6100
295.24,	4.6100
295.89,	4.6100
296.54,	4.6100
297.19,	4.6000
297.84,	4.6000
298.49,	4.5900
299.13,	4.5900
299.78,	4.5800
300.43,	4.5800
301.08,	4.5800
301.73,	4.5800
302.38,	4.5700
303.02,	4.5700
303.67,	4.5700
304.32,	4.5600
304.97,	4.5600
305.62,	4.5500
306.27,	4.5500
306.91,	4.5400
307.56,	4.5400
308.21,	4.5400
308.86,	4.5300
309.51,	4.5300
310.15,	4.5300
310.80,	4.5300
311.45,	4.5300
312.10,	4.5200
312.75,	4.5300
313.39,	4.5200
314.04,	4.5200
314.69,	4.5200
315.34,	4.5200
315.98,	4.5200
316.63,	4.5100
317.28,	4.5100
317.93,	4.5100
318.57,	4.5100
319.22,	4.5100
319.87,	4.5100
320.52,	4.5100
321.16,	4.5100
321.81,	4.5100
322.46,	4.5100
323.10,	4.5000
323.75,	4.4900
324.40,	4.4900
325.04,	4.5000
325.69,	4.4900
326.34,	4.4700
326.99,	4.4600
327.63,	4.4400
328.28,	4.4300
328.93,	4.4300
329.57,	4.4200
