Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 02/02/2017,	Time = 15:04,	
Latitude = 45 38.69  S,	Longitude = 005 57.31  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 252,	Wind Speed = 33.60
Dry Bulb Temp = 7.90,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	7.1400
1.34,	7.0000
2.01,	6.9900
2.68,	6.9900
3.34,	6.9900
4.01,	6.9900
4.68,	7.0000
5.35,	7.0000
6.02,	7.0000
6.69,	7.0000
7.36,	7.0000
8.03,	7.0000
8.69,	7.0000
9.36,	7.0100
10.03,	7.0100
10.70,	7.0100
11.37,	7.0100
12.04,	7.0000
12.70,	6.9900
13.37,	6.9800
14.04,	6.9800
14.71,	6.9800
15.38,	6.9800
16.05,	6.9800
16.71,	6.9900
17.38,	6.9900
18.05,	6.9900
18.72,	6.9800
19.38,	6.9700
20.05,	6.9600
20.72,	6.9600
21.39,	6.9500
22.06,	6.9400
22.72,	6.9500
23.39,	6.9500
24.06,	6.9500
24.73,	6.9500
25.39,	6.9400
26.06,	6.9400
26.73,	6.9300
27.40,	6.9300
28.06,	6.9300
28.73,	6.9400
29.40,	6.9400
30.06,	6.9300
30.73,	6.9300
31.40,	6.9300
32.06,	6.9300
32.73,	6.9400
33.40,	6.9400
34.07,	6.9400
34.73,	6.9400
35.40,	6.9300
36.07,	6.9300
36.73,	6.9300
37.40,	6.9200
38.07,	6.9200
38.73,	6.9200
39.40,	6.9200
40.06,	6.9200
40.73,	6.9200
41.40,	6.9200
42.06,	6.9300
42.73,	6.9300
43.40,	6.9300
44.06,	6.9300
44.73,	6.9300
45.39,	6.9300
46.06,	6.9300
46.73,	6.9300
47.39,	6.9300
48.06,	6.9300
48.72,	6.9200
49.39,	6.9200
50.06,	6.9300
50.72,	6.9300
51.39,	6.9300
52.05,	6.9300
52.72,	6.9300
53.38,	6.9300
54.05,	6.9300
54.71,	6.9300
55.38,	6.9200
56.05,	6.9200
56.71,	6.9300
57.38,	6.9300
58.04,	6.9300
58.71,	6.9300
59.37,	6.9200
60.04,	6.9200
60.70,	6.9300
61.37,	6.9300
62.03,	6.9300
62.70,	6.9300
63.36,	6.9300
64.03,	6.9300
64.69,	6.9300
65.36,	6.9400
66.02,	6.9400
66.69,	6.9400
67.35,	6.9400
68.01,	6.9400
68.68,	6.9500
69.34,	6.9400
70.01,	6.9400
70.67,	6.9500
71.34,	6.9500
72.00,	6.9500
72.66,	6.9400
73.33,	6.9400
73.99,	6.9500
74.66,	6.9500
75.32,	6.9500
75.98,	6.9400
76.65,	6.9400
77.31,	6.9400
77.98,	6.9300
78.64,	6.9300
79.30,	6.9100
79.97,	6.9100
80.63,	6.9100
81.30,	6.9000
81.96,	6.8800
82.62,	6.8900
83.29,	6.8900
83.95,	6.8800
84.61,	6.8700
85.28,	6.8600
85.94,	6.8300
86.60,	6.7900
87.27,	6.7600
87.93,	6.7100
88.59,	6.6400
89.26,	6.5700
89.92,	6.5200
90.58,	6.5000
91.24,	6.4900
91.91,	6.4800
92.57,	6.4700
93.23,	6.4700
93.90,	6.4700
94.56,	6.4700
95.22,	6.4600
95.88,	6.4600
96.55,	6.4500
97.21,	6.4500
97.87,	6.4500
98.53,	6.4500
99.20,	6.4400
99.86,	6.4300
100.52,	6.4200
101.18,	6.4100
101.85,	6.4100
102.51,	6.4100
103.17,	6.4000
103.83,	6.3800
104.49,	6.3500
105.16,	6.3200
105.82,	6.2900
106.48,	6.2600
107.14,	6.2100
107.80,	6.1800
108.47,	6.1600
109.13,	6.1400
109.79,	6.1300
110.45,	6.1000
111.11,	6.0300
111.77,	5.9200
112.44,	5.8600
113.10,	5.8400
113.76,	5.8200
114.42,	5.8100
115.08,	5.8000
115.74,	5.7700
116.40,	5.7300
117.06,	5.6900
117.73,	5.6700
118.39,	5.6500
119.05,	5.6400
119.71,	5.6100
120.37,	5.5900
121.03,	5.5700
121.69,	5.5600
122.35,	5.5500
123.01,	5.5500
123.67,	5.5400
124.33,	5.5400
125.00,	5.5300
125.66,	5.5300
126.32,	5.5200
126.98,	5.5000
127.64,	5.4700
128.30,	5.4400
128.96,	5.4100
129.62,	5.4000
130.28,	5.4000
130.94,	5.3900
131.60,	5.3800
132.26,	5.3700
132.92,	5.3700
133.58,	5.3700
134.24,	5.3700
134.90,	5.3700
135.56,	5.3600
136.22,	5.3600
136.88,	5.3600
137.54,	5.3500
138.20,	5.3500
138.86,	5.3400
139.52,	5.3500
140.18,	5.3400
140.84,	5.3400
141.50,	5.3400
142.16,	5.3400
142.82,	5.3300
143.48,	5.3300
144.14,	5.3300
144.79,	5.3300
145.45,	5.3300
146.11,	5.3300
146.77,	5.3200
147.43,	5.3200
148.09,	5.3200
148.75,	5.3200
149.41,	5.3000
150.07,	5.2900
150.73,	5.2800
151.39,	5.2800
152.04,	5.2700
152.70,	5.2600
153.36,	5.2500
154.02,	5.2300
154.68,	5.2300
155.34,	5.2300
156.00,	5.2200
156.65,	5.2100
157.31,	5.2100
157.97,	5.2000
158.63,	5.2000
159.29,	5.1900
159.95,	5.1900
160.60,	5.1900
161.26,	5.1900
161.92,	5.1800
162.58,	5.1700
163.24,	5.1600
163.90,	5.1500
164.55,	5.1600
165.21,	5.1500
165.87,	5.1600
166.53,	5.1500
167.18,	5.1500
167.84,	5.1600
168.50,	5.1500
169.16,	5.1600
169.82,	5.1500
170.47,	5.1500
171.13,	5.1500
171.79,	5.1400
172.44,	5.1300
173.10,	5.1200
173.76,	5.1200
174.42,	5.1300
175.07,	5.1300
175.73,	5.1200
176.39,	5.1300
177.05,	5.1300
177.70,	5.1300
178.36,	5.1200
179.02,	5.1300
179.67,	5.1300
180.33,	5.1300
180.99,	5.1200
181.64,	5.1200
182.30,	5.1200
182.96,	5.1100
183.61,	5.1000
184.27,	5.1000
184.93,	5.0900
185.58,	5.0900
186.24,	5.0900
186.90,	5.0900
187.55,	5.0800
188.21,	5.0700
188.87,	5.0500
189.52,	5.0300
190.18,	5.0300
190.83,	5.0300
191.49,	5.0200
192.15,	5.0200
192.80,	5.0200
193.46,	5.0100
194.11,	5.0100
194.77,	5.0100
195.43,	5.0100
196.08,	5.0100
196.74,	5.0100
197.39,	5.0100
198.05,	5.0000
198.70,	5.0000
199.36,	4.9900
200.02,	4.9900
200.67,	4.9900
201.33,	4.9900
201.98,	4.9800
202.64,	4.9700
203.29,	4.9800
203.95,	4.9800
204.60,	4.9800
205.26,	4.9700
205.91,	4.9800
206.57,	4.9700
207.22,	4.9700
207.88,	4.9600
208.53,	4.9600
209.19,	4.9500
209.84,	4.9500
210.50,	4.9400
211.15,	4.9300
211.81,	4.9300
212.46,	4.9300
213.12,	4.9100
213.77,	4.9000
214.43,	4.8900
215.08,	4.8800
215.74,	4.8800
216.39,	4.8600
217.04,	4.8600
217.70,	4.8600
218.35,	4.8600
219.01,	4.8500
219.66,	4.8500
220.32,	4.8400
220.97,	4.8300
221.62,	4.8200
222.28,	4.7900
222.93,	4.7700
223.59,	4.7500
224.24,	4.7400
224.89,	4.7300
225.55,	4.7300
226.20,	4.7200
226.85,	4.7100
227.51,	4.7100
228.16,	4.7100
228.81,	4.7000
229.47,	4.6900
230.12,	4.6800
230.78,	4.6800
231.43,	4.6700
232.08,	4.6700
232.74,	4.6600
233.39,	4.6600
234.04,	4.6500
234.69,	4.6500
235.35,	4.6400
236.00,	4.6400
236.65,	4.6400
237.31,	4.6300
237.96,	4.6300
238.61,	4.6300
239.27,	4.6300
239.92,	4.6200
240.57,	4.6100
241.22,	4.6100
241.88,	4.6100
242.53,	4.6000
243.18,	4.5900
243.83,	4.5700
244.49,	4.5700
245.14,	4.5600
245.79,	4.5500
246.44,	4.5400
247.10,	4.5400
247.75,	4.5400
248.40,	4.5400
249.05,	4.5300
249.70,	4.5200
250.36,	4.5200
251.01,	4.5100
251.66,	4.5100
252.31,	4.5100
252.96,	4.5000
253.62,	4.5000
254.27,	4.4900
254.92,	4.4900
255.57,	4.4900
256.22,	4.4900
256.88,	4.4900
257.53,	4.4800
258.18,	4.4800
258.83,	4.4800
259.48,	4.4700
260.13,	4.4700
260.78,	4.4600
261.44,	4.4500
262.09,	4.4400
262.74,	4.4400
263.39,	4.4400
264.04,	4.4300
264.69,	4.4300
265.34,	4.4300
265.99,	4.4300
266.64,	4.4300
267.29,	4.4200
267.95,	4.4200
268.60,	4.4200
269.25,	4.4100
269.90,	4.4100
270.55,	4.4100
271.20,	4.4000
271.85,	4.4000
272.50,	4.4000
273.15,	4.3900
273.80,	4.3800
274.45,	4.3700
275.10,	4.3600
275.75,	4.3500
276.40,	4.3400
277.05,	4.3400
277.70,	4.3300
278.35,	4.3200
279.00,	4.3100
279.65,	4.3100
280.30,	4.3100
280.95,	4.3000
281.60,	4.2900
282.25,	4.2900
282.90,	4.2900
283.55,	4.2800
284.20,	4.2800
284.85,	4.2700
285.50,	4.2600
286.15,	4.2500
286.80,	4.2500
287.45,	4.2500
288.10,	4.2400
288.75,	4.2400
289.40,	4.2300
290.05,	4.2200
290.70,	4.2200
291.35,	4.2200
292.00,	4.2100
292.64,	4.2100
293.29,	4.2100
293.94,	4.2100
294.59,	4.2000
295.24,	4.1900
295.89,	4.1900
296.54,	4.1900
297.19,	4.1900
297.84,	4.1900
298.49,	4.1800
299.13,	4.1800
299.78,	4.1700
300.43,	4.1700
301.08,	4.1600
301.73,	4.1600
302.38,	4.1600
303.02,	4.1600
303.67,	4.1500
304.32,	4.1500
304.97,	4.1400
305.62,	4.1400
306.27,	4.1300
306.91,	4.1200
307.56,	4.1200
308.21,	4.1200
308.86,	4.1200
309.51,	4.1200
310.15,	4.1100
310.80,	4.1000
311.45,	4.0900
312.10,	4.0900
312.75,	4.0800
313.39,	4.0800
314.04,	4.0700
314.69,	4.0600
315.34,	4.0600
315.98,	4.0500
316.63,	4.0500
317.28,	4.0500
317.93,	4.0500
318.57,	4.0500
319.22,	4.0400
319.87,	4.0400
320.52,	4.0400
321.16,	4.0400
321.81,	4.0400
322.46,	4.0400
323.10,	4.0400
323.75,	4.0300
324.40,	4.0300
325.04,	4.0300
325.69,	4.0300
326.34,	4.0300
326.99,	4.0300
327.63,	4.0300
328.28,	4.0300
328.93,	4.0300
329.57,	4.0200
