Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 02/07/2017,	Time = 00:10,	
Latitude = 34 23.58  S,	Longitude = 017 35.83  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 206,	Wind Speed = 30.10
Dry Bulb Temp = 19.50,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	20.7200
1.34,	20.6800
2.01,	20.6800
2.68,	20.6700
3.34,	20.6600
4.01,	20.6600
4.68,	20.6700
5.35,	20.6700
6.02,	20.6700
6.69,	20.6600
7.36,	20.6600
8.03,	20.6600
8.69,	20.6600
9.36,	20.6600
10.03,	20.6600
10.70,	20.6600
11.37,	20.6600
12.04,	20.6600
12.70,	20.6500
13.37,	20.6300
14.04,	20.6100
14.71,	20.5800
15.38,	20.4900
16.05,	20.3200
16.71,	20.1400
17.38,	20.0300
18.05,	19.9900
18.72,	19.9800
19.38,	19.9600
20.05,	19.9400
20.72,	19.8900
21.39,	19.8400
22.06,	19.8000
22.72,	19.7700
23.39,	19.7500
24.06,	19.7300
24.73,	19.7200
25.39,	19.7000
26.06,	19.6800
26.73,	19.6300
27.40,	19.5800
28.06,	19.5400
28.73,	19.5100
29.40,	19.5000
30.06,	19.4600
30.73,	19.4100
31.40,	19.3200
32.06,	19.2200
32.73,	19.1200
33.40,	19.0200
34.07,	18.9100
34.73,	18.7900
35.40,	18.6900
36.07,	18.5800
36.73,	18.4800
37.40,	18.3800
38.07,	18.2900
38.73,	18.2000
39.40,	18.0900
40.06,	17.9500
40.73,	17.8100
41.40,	17.7100
42.06,	17.6400
42.73,	17.5900
43.40,	17.5100
44.06,	17.4300
44.73,	17.3500
45.39,	17.3000
46.06,	17.2700
46.73,	17.2200
47.39,	17.1400
48.06,	17.0900
48.72,	17.0600
49.39,	17.0300
50.06,	16.9800
50.72,	16.9300
51.39,	16.9100
52.05,	16.9000
52.72,	16.8700
53.38,	16.8200
54.05,	16.7900
54.71,	16.7400
55.38,	16.7100
56.05,	16.5800
56.71,	16.3600
57.38,	16.1700
58.04,	15.9900
58.71,	15.8100
59.37,	15.7000
60.04,	15.6400
60.70,	15.6100
61.37,	15.6100
62.03,	15.6200
62.70,	15.6200
63.36,	15.6200
64.03,	15.6300
64.69,	15.6300
65.36,	15.6200
66.02,	15.6100
66.69,	15.5800
67.35,	15.5300
68.01,	15.4800
68.68,	15.4000
69.34,	15.2900
70.01,	15.1700
70.67,	15.1000
71.34,	15.0600
72.00,	15.0300
72.66,	15.0100
73.33,	14.9700
73.99,	14.9300
74.66,	14.9100
75.32,	14.8900
75.98,	14.8700
76.65,	14.8500
77.31,	14.8400
77.98,	14.8400
78.64,	14.8400
79.30,	14.8300
79.97,	14.8100
80.63,	14.7900
81.30,	14.7500
81.96,	14.7000
82.62,	14.6800
83.29,	14.6300
83.95,	14.5700
84.61,	14.5100
85.28,	14.4900
85.94,	14.4700
86.60,	14.4600
87.27,	14.4600
87.93,	14.4900
88.59,	14.5100
89.26,	14.4900
89.92,	14.4600
90.58,	14.4300
91.24,	14.4100
91.91,	14.3600
92.57,	14.3200
93.23,	14.2700
93.90,	14.1900
94.56,	14.1300
95.22,	14.0800
95.88,	14.0300
96.55,	14.0100
97.21,	13.9900
97.87,	13.9800
98.53,	13.9700
99.20,	13.9600
99.86,	13.9700
100.52,	13.9700
101.18,	13.9800
101.85,	13.9700
102.51,	13.9700
103.17,	13.9600
103.83,	13.9500
104.49,	13.9300
105.16,	13.9100
105.82,	13.9000
106.48,	13.8600
107.14,	13.8000
107.80,	13.7700
108.47,	13.7400
109.13,	13.7100
109.79,	13.6900
110.45,	13.6400
111.11,	13.5700
111.77,	13.5000
112.44,	13.4600
113.10,	13.4200
113.76,	13.3700
114.42,	13.3300
115.08,	13.3100
115.74,	13.3000
116.40,	13.3000
117.06,	13.3100
117.73,	13.3000
118.39,	13.2900
119.05,	13.2700
119.71,	13.2400
120.37,	13.2100
121.03,	13.1800
121.69,	13.1700
122.35,	13.1400
123.01,	13.1100
123.67,	13.0900
124.33,	13.0700
125.00,	13.0500
125.66,	13.0400
126.32,	13.0300
126.98,	13.0300
127.64,	13.0200
128.30,	13.0100
128.96,	13.0000
129.62,	12.9900
130.28,	12.9700
130.94,	12.9500
131.60,	12.9300
132.26,	12.9000
132.92,	12.8800
133.58,	12.8600
134.24,	12.8300
134.90,	12.8000
135.56,	12.7800
136.22,	12.7600
136.88,	12.7300
137.54,	12.7100
138.20,	12.6800
138.86,	12.6600
139.52,	12.6200
140.18,	12.5700
140.84,	12.5500
141.50,	12.5400
142.16,	12.5200
142.82,	12.5000
143.48,	12.4800
144.14,	12.4500
144.79,	12.3700
145.45,	12.2600
146.11,	12.1900
146.77,	12.1500
147.43,	12.1400
148.09,	12.1200
148.75,	12.1100
149.41,	12.1000
150.07,	12.0800
150.73,	12.0700
151.39,	12.0600
152.04,	12.0400
152.70,	12.0300
153.36,	12.0300
154.02,	12.0300
154.68,	12.0300
155.34,	12.0100
156.00,	11.9800
156.65,	11.9700
157.31,	11.9600
157.97,	11.9800
158.63,	11.9900
159.29,	11.9900
159.95,	11.9900
160.60,	12.0000
161.26,	12.0200
161.92,	12.0400
162.58,	12.0600
163.24,	12.0900
163.90,	12.1100
164.55,	12.1200
165.21,	12.1300
165.87,	12.1400
166.53,	12.1400
167.18,	12.1400
167.84,	12.1400
168.50,	12.1400
169.16,	12.1400
169.82,	12.1500
170.47,	12.1600
171.13,	12.1500
171.79,	12.1600
172.44,	12.1600
173.10,	12.1600
173.76,	12.1700
174.42,	12.1700
175.07,	12.1700
175.73,	12.1600
176.39,	12.1700
177.05,	12.1700
177.70,	12.1800
178.36,	12.1800
179.02,	12.1800
179.67,	12.1800
180.33,	12.1900
180.99,	12.2000
181.64,	12.1900
182.30,	12.2000
182.96,	12.2000
183.61,	12.2000
184.27,	12.2000
184.93,	12.2000
185.58,	12.2000
186.24,	12.2000
186.90,	12.1900
187.55,	12.1900
188.21,	12.1900
188.87,	12.1900
189.52,	12.1900
190.18,	12.1800
190.83,	12.1600
191.49,	12.1400
192.15,	12.1200
192.80,	12.1000
193.46,	12.0800
194.11,	12.0700
194.77,	12.0700
195.43,	12.0700
196.08,	12.0600
196.74,	12.0600
197.39,	12.0700
198.05,	12.0800
198.70,	12.1000
199.36,	12.1300
200.02,	12.1700
200.67,	12.2200
201.33,	12.2700
201.98,	12.3000
202.64,	12.3200
203.29,	12.3400
203.95,	12.3500
204.60,	12.3400
205.26,	12.3200
205.91,	12.2900
206.57,	12.2400
207.22,	12.1800
207.88,	12.1400
208.53,	12.0900
209.19,	12.0600
209.84,	12.0400
210.50,	12.0400
211.15,	12.0300
211.81,	12.0100
212.46,	11.9900
213.12,	11.9700
213.77,	11.9500
214.43,	11.9300
215.08,	11.9100
215.74,	11.8900
216.39,	11.8800
217.04,	11.8700
217.70,	11.8600
218.35,	11.8600
219.01,	11.8600
219.66,	11.8600
220.32,	11.8600
220.97,	11.8600
221.62,	11.8600
222.28,	11.8600
222.93,	11.8700
223.59,	11.8700
224.24,	11.8700
224.89,	11.8700
225.55,	11.8800
226.20,	11.8800
226.85,	11.8800
227.51,	11.8600
228.16,	11.8500
228.81,	11.8300
229.47,	11.8200
230.12,	11.8000
230.78,	11.8000
231.43,	11.7900
232.08,	11.7800
232.74,	11.7700
233.39,	11.7500
234.04,	11.7400
234.69,	11.7200
235.35,	11.7100
236.00,	11.7000
236.65,	11.6800
237.31,	11.6800
237.96,	11.6800
238.61,	11.6700
239.27,	11.6600
239.92,	11.6400
240.57,	11.6100
241.22,	11.6000
241.88,	11.5800
242.53,	11.5600
243.18,	11.5400
243.83,	11.5100
244.49,	11.4800
245.14,	11.4500
245.79,	11.4100
246.44,	11.3700
247.10,	11.3500
247.75,	11.3000
248.40,	11.2700
249.05,	11.2500
249.70,	11.2200
250.36,	11.2000
251.01,	11.1600
251.66,	11.1400
252.31,	11.1400
252.96,	11.1300
253.62,	11.1300
254.27,	11.1300
254.92,	11.1300
255.57,	11.1300
256.22,	11.1300
256.88,	11.1300
257.53,	11.1300
258.18,	11.1300
258.83,	11.1300
259.48,	11.1300
260.13,	11.1300
260.78,	11.1300
261.44,	11.1300
262.09,	11.1300
262.74,	11.1300
263.39,	11.1300
264.04,	11.1300
264.69,	11.1200
265.34,	11.1000
265.99,	11.0600
266.64,	11.0300
267.29,	10.9900
267.95,	10.9700
268.60,	10.9500
269.25,	10.9200
269.90,	10.9200
270.55,	10.9100
271.20,	10.9000
271.85,	10.9000
272.50,	10.9000
273.15,	10.8900
273.80,	10.8900
274.45,	10.8900
275.10,	10.8900
275.75,	10.8800
276.40,	10.8800
277.05,	10.8700
277.70,	10.8600
278.35,	10.8600
279.00,	10.8500
279.65,	10.8400
280.30,	10.8100
280.95,	10.7900
281.60,	10.7700
282.25,	10.7400
282.90,	10.7200
283.55,	10.7100
284.20,	10.7000
284.85,	10.7000
285.50,	10.7000
286.15,	10.7000
286.80,	10.7000
287.45,	10.7100
288.10,	10.7000
288.75,	10.6700
289.40,	10.6500
290.05,	10.6300
290.70,	10.6100
291.35,	10.5800
292.00,	10.5800
292.64,	10.5700
293.29,	10.5600
293.94,	10.5500
294.59,	10.5500
295.24,	10.5500
295.89,	10.5500
296.54,	10.5400
297.19,	10.5200
297.84,	10.5100
298.49,	10.4900
299.13,	10.4900
299.78,	10.5000
300.43,	10.5300
301.08,	10.5600
301.73,	10.5800
302.38,	10.5900
303.02,	10.5700
303.67,	10.5300
304.32,	10.5000
304.97,	10.4900
305.62,	10.4800
306.27,	10.4700
306.91,	10.4600
307.56,	10.4400
308.21,	10.4200
308.86,	10.3900
309.51,	10.3600
310.15,	10.3500
310.80,	10.3300
311.45,	10.3200
312.10,	10.3100
312.75,	10.3000
313.39,	10.2600
314.04,	10.2200
314.69,	10.1800
315.34,	10.1400
315.98,	10.0900
316.63,	10.0300
317.28,	9.9900
317.93,	9.9600
318.57,	9.9500
319.22,	9.9400
319.87,	9.9400
320.52,	9.9400
321.16,	9.9400
321.81,	9.9400
322.46,	9.9500
323.10,	9.9500
323.75,	9.9400
324.40,	9.9400
325.04,	9.9300
325.69,	9.9300
326.34,	9.9300
326.99,	9.9200
327.63,	9.9200
328.28,	9.9100
328.93,	9.9000
329.57,	9.8900
