Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 02/04/2017,	Time = 13:33,	
Latitude = 39 53.09  S,	Longitude = 124 03.55  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 248,	Wind Speed = 44.70
Dry Bulb Temp = 11.90,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	15.9000
1.34,	16.4700
2.01,	16.5900
2.68,	16.6100
3.34,	16.6200
4.01,	16.6300
4.68,	16.6200
5.35,	16.6300
6.02,	16.6200
6.69,	16.5500
7.36,	16.5700
8.03,	16.6100
8.69,	16.6000
9.36,	16.6200
10.03,	16.6200
10.70,	16.6200
11.37,	16.6100
12.04,	16.6100
12.70,	16.6200
13.37,	16.6100
14.04,	16.6200
14.71,	16.6200
15.38,	16.6200
16.05,	16.6200
16.71,	16.6100
17.38,	16.6100
18.05,	16.6100
18.72,	16.6100
19.38,	16.6100
20.05,	16.6100
20.72,	16.6100
21.39,	16.6200
22.06,	16.6100
22.72,	16.6200
23.39,	16.6100
24.06,	16.6100
24.73,	16.6100
25.39,	16.6000
26.06,	16.6000
26.73,	16.6100
27.40,	16.6100
28.06,	16.6200
28.73,	16.6100
29.40,	16.6000
30.06,	16.5900
30.73,	16.5900
31.40,	16.5900
32.06,	16.6000
32.73,	16.6000
33.40,	16.5900
34.07,	16.5900
34.73,	16.6000
35.40,	16.5800
36.07,	16.5700
36.73,	16.5600
37.40,	16.5600
38.07,	16.5500
38.73,	16.5600
39.40,	16.5500
40.06,	16.5400
40.73,	16.4600
41.40,	16.3800
42.06,	16.3200
42.73,	16.2400
43.40,	16.1900
44.06,	16.1000
44.73,	15.9100
45.39,	15.7000
46.06,	15.5500
46.73,	15.4000
47.39,	15.2000
48.06,	15.0800
48.72,	15.0300
49.39,	14.9900
50.06,	14.9700
50.72,	15.0000
51.39,	15.0600
52.05,	15.2300
52.72,	15.4400
53.38,	15.6300
54.05,	15.7500
54.71,	15.7900
55.38,	15.7800
56.05,	15.7600
56.71,	15.7300
57.38,	15.7100
58.04,	15.6800
58.71,	15.6600
59.37,	15.6500
60.04,	15.6400
60.70,	15.6200
61.37,	15.6000
62.03,	15.5700
62.70,	15.5000
63.36,	15.4300
64.03,	15.3800
64.69,	15.3400
65.36,	15.3100
66.02,	15.2700
66.69,	15.2300
67.35,	15.2000
68.01,	15.1700
68.68,	15.1300
69.34,	15.0900
70.01,	15.0500
70.67,	15.0300
71.34,	15.0100
72.00,	15.0000
72.66,	14.9700
73.33,	14.9300
73.99,	14.8800
74.66,	14.8500
75.32,	14.8300
75.98,	14.8200
76.65,	14.8000
77.31,	14.7600
77.98,	14.7000
78.64,	14.6300
79.30,	14.5400
79.97,	14.4700
80.63,	14.4200
81.30,	14.3800
81.96,	14.3700
82.62,	14.3700
83.29,	14.3700
83.95,	14.3700
84.61,	14.3700
85.28,	14.3700
85.94,	14.3700
86.60,	14.3500
87.27,	14.2700
87.93,	14.1700
88.59,	14.1000
89.26,	14.0600
89.92,	13.9800
90.58,	13.8800
91.24,	13.8300
91.91,	13.8000
92.57,	13.7800
93.23,	13.7700
93.90,	13.7200
94.56,	13.6700
95.22,	13.6400
95.88,	13.6300
96.55,	13.5900
97.21,	13.5400
97.87,	13.4900
98.53,	13.4900
99.20,	13.5000
99.86,	13.5000
100.52,	13.5000
101.18,	13.4800
101.85,	13.4700
102.51,	13.4300
103.17,	13.3900
103.83,	13.3300
104.49,	13.2600
105.16,	13.1900
105.82,	13.1500
106.48,	13.1100
107.14,	13.0700
107.80,	13.0400
108.47,	13.0000
109.13,	12.9700
109.79,	12.9500
110.45,	12.9500
111.11,	12.9400
111.77,	12.9200
112.44,	12.9100
113.10,	12.8600
113.76,	12.7800
114.42,	12.7400
115.08,	12.7100
115.74,	12.6900
116.40,	12.6800
117.06,	12.7000
117.73,	12.7500
118.39,	12.7700
119.05,	12.7800
119.71,	12.8100
120.37,	12.8200
121.03,	12.8100
121.69,	12.7400
122.35,	12.6700
123.01,	12.6200
123.67,	12.5600
124.33,	12.5200
125.00,	12.4900
125.66,	12.4700
126.32,	12.4600
126.98,	12.4600
127.64,	12.4600
128.30,	12.4400
128.96,	12.4400
129.62,	12.4400
130.28,	12.4400
130.94,	12.4400
131.60,	12.4400
132.26,	12.4400
132.92,	12.4400
133.58,	12.4500
134.24,	12.4400
134.90,	12.4300
135.56,	12.4200
136.22,	12.4200
136.88,	12.4100
137.54,	12.4100
138.20,	12.4200
138.86,	12.4300
139.52,	12.4300
140.18,	12.4200
140.84,	12.4200
141.50,	12.4200
142.16,	12.4000
142.82,	12.3900
143.48,	12.3700
144.14,	12.3600
144.79,	12.3600
145.45,	12.3500
146.11,	12.3300
146.77,	12.3100
147.43,	12.2700
148.09,	12.2400
148.75,	12.2300
149.41,	12.2100
150.07,	12.1900
150.73,	12.1800
151.39,	12.1800
152.04,	12.1700
152.70,	12.1400
153.36,	12.0900
154.02,	12.0700
154.68,	12.0600
155.34,	12.0200
156.00,	11.9800
156.65,	11.9400
157.31,	11.9300
157.97,	11.9100
158.63,	11.8900
159.29,	11.8800
159.95,	11.8700
160.60,	11.8500
161.26,	11.8400
161.92,	11.8100
162.58,	11.8000
163.24,	11.7900
163.90,	11.7700
164.55,	11.7600
165.21,	11.7500
165.87,	11.7400
166.53,	11.7300
167.18,	11.7200
167.84,	11.7100
168.50,	11.6800
169.16,	11.6400
169.82,	11.6000
170.47,	11.5700
171.13,	11.5400
171.79,	11.5200
172.44,	11.4900
173.10,	11.4600
173.76,	11.4500
174.42,	11.4400
175.07,	11.4400
175.73,	11.4500
176.39,	11.4600
177.05,	11.4600
177.70,	11.4600
178.36,	11.4700
179.02,	11.4700
179.67,	11.4900
180.33,	11.4900
180.99,	11.5000
181.64,	11.5100
182.30,	11.5300
182.96,	11.6000
183.61,	11.7100
184.27,	11.8100
184.93,	11.8700
185.58,	11.9000
186.24,	11.9100
186.90,	11.9200
187.55,	11.9300
188.21,	11.9200
188.87,	11.9200
189.52,	11.9200
190.18,	11.9000
190.83,	11.9000
191.49,	11.9000
192.15,	11.9100
192.80,	11.9200
193.46,	11.9200
194.11,	11.9000
194.77,	11.8900
195.43,	11.8700
196.08,	11.8600
196.74,	11.8500
197.39,	11.8500
198.05,	11.8400
198.70,	11.8300
199.36,	11.8200
200.02,	11.7900
200.67,	11.7100
201.33,	11.5800
201.98,	11.5100
202.64,	11.4500
203.29,	11.4000
203.95,	11.3700
204.60,	11.3600
205.26,	11.3500
205.91,	11.3400
206.57,	11.3300
207.22,	11.3000
207.88,	11.3000
208.53,	11.2900
209.19,	11.2900
209.84,	11.2800
210.50,	11.2700
211.15,	11.2700
211.81,	11.2700
212.46,	11.2700
213.12,	11.2700
213.77,	11.2800
214.43,	11.3100
215.08,	11.3300
215.74,	11.3400
216.39,	11.3000
217.04,	11.2400
217.70,	11.2200
218.35,	11.2100
219.01,	11.2100
219.66,	11.2200
220.32,	11.2200
220.97,	11.2300
221.62,	11.2400
222.28,	11.2400
222.93,	11.2000
223.59,	11.1500
224.24,	11.1200
224.89,	11.1000
225.55,	11.0900
226.20,	11.0700
226.85,	11.0600
227.51,	11.0400
228.16,	11.0300
228.81,	11.0200
229.47,	11.0100
230.12,	11.0000
230.78,	10.9900
231.43,	10.9800
232.08,	10.9600
232.74,	10.9500
233.39,	10.9400
234.04,	10.9400
234.69,	10.9300
235.35,	10.9300
236.00,	10.9300
236.65,	10.9200
237.31,	10.9100
237.96,	10.9000
238.61,	10.8800
239.27,	10.8700
239.92,	10.8700
240.57,	10.8600
241.22,	10.8500
241.88,	10.8400
242.53,	10.8400
243.18,	10.8200
243.83,	10.8100
244.49,	10.8100
245.14,	10.8000
245.79,	10.7900
246.44,	10.8000
247.10,	10.8000
247.75,	10.7900
248.40,	10.7900
249.05,	10.7800
249.70,	10.7600
250.36,	10.7500
251.01,	10.7500
251.66,	10.7500
252.31,	10.7400
252.96,	10.7400
253.62,	10.7300
254.27,	10.7200
254.92,	10.7100
255.57,	10.7100
256.22,	10.7000
256.88,	10.6800
257.53,	10.6600
258.18,	10.6500
258.83,	10.6400
259.48,	10.6300
260.13,	10.6100
260.78,	10.6000
261.44,	10.6000
262.09,	10.5900
262.74,	10.5800
263.39,	10.5600
264.04,	10.5400
264.69,	10.5300
265.34,	10.5200
265.99,	10.5200
266.64,	10.5100
267.29,	10.4900
267.95,	10.4800
268.60,	10.4700
269.25,	10.4600
269.90,	10.4400
270.55,	10.4200
271.20,	10.4100
271.85,	10.4000
272.50,	10.4000
273.15,	10.3900
273.80,	10.3800
274.45,	10.3800
275.10,	10.3700
275.75,	10.3700
276.40,	10.3700
277.05,	10.3600
277.70,	10.3500
278.35,	10.3400
279.00,	10.3500
279.65,	10.3400
280.30,	10.3300
280.95,	10.3300
281.60,	10.3200
282.25,	10.3000
282.90,	10.3000
283.55,	10.3000
284.20,	10.3100
284.85,	10.3100
285.50,	10.2900
286.15,	10.2700
286.80,	10.2600
287.45,	10.2300
288.10,	10.2200
288.75,	10.2100
289.40,	10.2100
290.05,	10.1900
290.70,	10.1900
291.35,	10.1700
292.00,	10.1700
292.64,	10.1700
293.29,	10.1700
293.94,	10.1700
294.59,	10.1800
295.24,	10.1800
295.89,	10.1800
296.54,	10.1800
297.19,	10.1700
297.84,	10.1700
298.49,	10.1600
299.13,	10.1600
299.78,	10.1400
300.43,	10.1300
301.08,	10.1200
301.73,	10.1000
302.38,	10.0900
303.02,	10.0800
303.67,	10.0800
304.32,	10.0600
304.97,	10.0500
305.62,	10.0300
306.27,	10.0200
306.91,	10.0100
307.56,	10.0000
308.21,	9.9900
308.86,	10.0000
309.51,	9.9800
310.15,	9.9800
310.80,	9.9800
311.45,	9.9700
312.10,	9.9500
312.75,	9.9300
313.39,	9.9200
314.04,	9.9100
314.69,	9.9000
315.34,	9.8900
315.98,	9.8800
316.63,	9.8700
317.28,	9.8700
317.93,	9.8600
318.57,	9.8500
319.22,	9.8400
319.87,	9.8300
320.52,	9.8200
321.16,	9.8200
321.81,	9.8100
322.46,	9.8100
323.10,	9.8000
323.75,	9.8000
324.40,	9.7900
325.04,	9.7900
325.69,	9.7900
326.34,	9.7900
326.99,	9.7800
327.63,	9.7700
328.28,	9.7700
328.93,	9.7800
329.57,	9.7700
