Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 02/02/2017,	Time = 22:33,	
Latitude = 44 17.82  S,	Longitude = 007 14.15  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 267,	Wind Speed = 36.90
Dry Bulb Temp = -1.00,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	9.1800
1.34,	9.0600
2.01,	9.0300
2.68,	9.0300
3.34,	9.0200
4.01,	9.0200
4.68,	9.0300
5.35,	9.0300
6.02,	9.0300
6.69,	9.0200
7.36,	9.0300
8.03,	9.0300
8.69,	9.0300
9.36,	9.0300
10.03,	9.0300
10.70,	9.0300
11.37,	9.0300
12.04,	9.0300
12.70,	9.0300
13.37,	9.0300
14.04,	9.0300
14.71,	9.0300
15.38,	9.0300
16.05,	9.0300
16.71,	9.0200
17.38,	9.0200
18.05,	9.0200
18.72,	9.0300
19.38,	9.0200
20.05,	9.0200
20.72,	9.0200
21.39,	9.0200
22.06,	9.0200
22.72,	9.0300
23.39,	9.0300
24.06,	9.0200
24.73,	9.0200
25.39,	9.0200
26.06,	9.0300
26.73,	9.0300
27.40,	9.0200
28.06,	9.0200
28.73,	9.0200
29.40,	9.0200
30.06,	9.0200
30.73,	9.0200
31.40,	9.0200
32.06,	9.0200
32.73,	9.0200
33.40,	9.0200
34.07,	9.0200
34.73,	9.0200
35.40,	9.0200
36.07,	9.0100
36.73,	9.0100
37.40,	9.0100
38.07,	9.0100
38.73,	9.0100
39.40,	9.0000
40.06,	9.0000
40.73,	8.9900
41.40,	8.9900
42.06,	8.9900
42.73,	8.9800
43.40,	8.9700
44.06,	8.9600
44.73,	8.9600
45.39,	8.9500
46.06,	8.9400
46.73,	8.9300
47.39,	8.9200
48.06,	8.9100
48.72,	8.8700
49.39,	8.8200
50.06,	8.8000
50.72,	8.7900
51.39,	8.7800
52.05,	8.7700
52.72,	8.8000
53.38,	8.9100
54.05,	9.0600
54.71,	9.1700
55.38,	9.1800
56.05,	9.1100
56.71,	9.0000
57.38,	8.8900
58.04,	8.8000
58.71,	8.6900
59.37,	8.5800
60.04,	8.5000
60.70,	8.4500
61.37,	8.4300
62.03,	8.4200
62.70,	8.4000
63.36,	8.4000
64.03,	8.3800
64.69,	8.3500
65.36,	8.3400
66.02,	8.2900
66.69,	8.2300
67.35,	8.2000
68.01,	8.1800
68.68,	8.1500
69.34,	8.1200
70.01,	8.0800
70.67,	8.0600
71.34,	8.0600
72.00,	8.0600
72.66,	8.0600
73.33,	8.0700
73.99,	8.1100
74.66,	8.2300
75.32,	8.3600
75.98,	8.4200
76.65,	8.4700
77.31,	8.5000
77.98,	8.5300
78.64,	8.5500
79.30,	8.5600
79.97,	8.5700
80.63,	8.5800
81.30,	8.5900
81.96,	8.6000
82.62,	8.6300
83.29,	8.6900
83.95,	8.7600
84.61,	8.8100
85.28,	8.8500
85.94,	8.8800
86.60,	8.8400
87.27,	8.7700
87.93,	8.7500
88.59,	8.7500
89.26,	8.7400
89.92,	8.7400
90.58,	8.7500
91.24,	8.7600
91.91,	8.7600
92.57,	8.7700
93.23,	8.7800
93.90,	8.7800
94.56,	8.7700
95.22,	8.7500
95.88,	8.7300
96.55,	8.7200
97.21,	8.7100
97.87,	8.6800
98.53,	8.6500
99.20,	8.6100
99.86,	8.5900
100.52,	8.5700
101.18,	8.5400
101.85,	8.5300
102.51,	8.5200
103.17,	8.5200
103.83,	8.5100
104.49,	8.5000
105.16,	8.4900
105.82,	8.4700
106.48,	8.4700
107.14,	8.4700
107.80,	8.4700
108.47,	8.4700
109.13,	8.4700
109.79,	8.4600
110.45,	8.4600
111.11,	8.4600
111.77,	8.4600
112.44,	8.4600
113.10,	8.4600
113.76,	8.4600
114.42,	8.4600
115.08,	8.4500
115.74,	8.4500
116.40,	8.4400
117.06,	8.4300
117.73,	8.4200
118.39,	8.4100
119.05,	8.4000
119.71,	8.4000
120.37,	8.4000
121.03,	8.4000
121.69,	8.4000
122.35,	8.3900
123.01,	8.3900
123.67,	8.3800
124.33,	8.3600
125.00,	8.3400
125.66,	8.3000
126.32,	8.2800
126.98,	8.2700
127.64,	8.2600
128.30,	8.2600
128.96,	8.2600
129.62,	8.2600
130.28,	8.2600
130.94,	8.2600
131.60,	8.2600
132.26,	8.2500
132.92,	8.2400
133.58,	8.2300
134.24,	8.2300
134.90,	8.2200
135.56,	8.2100
136.22,	8.2100
136.88,	8.2100
137.54,	8.2000
138.20,	8.1900
138.86,	8.1800
139.52,	8.1500
140.18,	8.1100
140.84,	8.0800
141.50,	8.0700
142.16,	8.0500
142.82,	8.0100
143.48,	7.9800
144.14,	7.9700
144.79,	7.9700
145.45,	7.9700
146.11,	7.9600
146.77,	7.9400
147.43,	7.9200
148.09,	7.9000
148.75,	7.8800
149.41,	7.8500
150.07,	7.8300
150.73,	7.8100
151.39,	7.7900
152.04,	7.7900
152.70,	7.7900
153.36,	7.7900
154.02,	7.7900
154.68,	7.7900
155.34,	7.7900
156.00,	7.7900
156.65,	7.7900
157.31,	7.7900
157.97,	7.7800
158.63,	7.7700
159.29,	7.7700
159.95,	7.7600
160.60,	7.7500
161.26,	7.7300
161.92,	7.7100
162.58,	7.7000
163.24,	7.7000
163.90,	7.6900
164.55,	7.6800
165.21,	7.6800
165.87,	7.6700
166.53,	7.6600
167.18,	7.6500
167.84,	7.6500
168.50,	7.6500
169.16,	7.6500
169.82,	7.6500
170.47,	7.6500
171.13,	7.6500
171.79,	7.6500
172.44,	7.6500
173.10,	7.6500
173.76,	7.6500
174.42,	7.6400
175.07,	7.6400
175.73,	7.6400
176.39,	7.6400
177.05,	7.6300
177.70,	7.6200
178.36,	7.6100
179.02,	7.6100
179.67,	7.6100
180.33,	7.6100
180.99,	7.6100
181.64,	7.6000
182.30,	7.6000
182.96,	7.6000
183.61,	7.5900
184.27,	7.5900
184.93,	7.5800
185.58,	7.5800
186.24,	7.5700
186.90,	7.5700
187.55,	7.5600
188.21,	7.5500
188.87,	7.5500
189.52,	7.5500
190.18,	7.5500
190.83,	7.5500
191.49,	7.5500
192.15,	7.5500
192.80,	7.5500
193.46,	7.5500
194.11,	7.5500
194.77,	7.5500
195.43,	7.5300
196.08,	7.5200
196.74,	7.5000
197.39,	7.4900
198.05,	7.4800
198.70,	7.4700
199.36,	7.4700
200.02,	7.4700
200.67,	7.4500
201.33,	7.4500
201.98,	7.4500
202.64,	7.4400
203.29,	7.4200
203.95,	7.4200
204.60,	7.4100
205.26,	7.4100
205.91,	7.3900
206.57,	7.3700
207.22,	7.3600
207.88,	7.3500
208.53,	7.3400
209.19,	7.3300
209.84,	7.3300
210.50,	7.3200
211.15,	7.3000
211.81,	7.3000
212.46,	7.3000
213.12,	7.3000
213.77,	7.3000
214.43,	7.2900
215.08,	7.2800
215.74,	7.2600
216.39,	7.2300
217.04,	7.2200
217.70,	7.2100
218.35,	7.2000
219.01,	7.1900
219.66,	7.1800
220.32,	7.1800
220.97,	7.1800
221.62,	7.1700
222.28,	7.1700
222.93,	7.1600
223.59,	7.1500
224.24,	7.1500
224.89,	7.1400
225.55,	7.1200
226.20,	7.1000
226.85,	7.0800
227.51,	7.0700
228.16,	7.0700
228.81,	7.0600
229.47,	7.0500
230.12,	7.0500
230.78,	7.0400
231.43,	7.0400
232.08,	7.0400
232.74,	7.0400
233.39,	7.0400
234.04,	7.0400
234.69,	7.0400
235.35,	7.0300
236.00,	7.0200
236.65,	7.0000
237.31,	6.9800
237.96,	6.9600
238.61,	6.9500
239.27,	6.9400
239.92,	6.9300
240.57,	6.9100
241.22,	6.9000
241.88,	6.9000
242.53,	6.8900
243.18,	6.8800
243.83,	6.8700
244.49,	6.8600
245.14,	6.8500
245.79,	6.8400
246.44,	6.8300
247.10,	6.8300
247.75,	6.8100
248.40,	6.7800
249.05,	6.7600
249.70,	6.7500
250.36,	6.7300
251.01,	6.7200
251.66,	6.7200
252.31,	6.7100
252.96,	6.7100
253.62,	6.7100
254.27,	6.6900
254.92,	6.6800
255.57,	6.6600
256.22,	6.6400
256.88,	6.6200
257.53,	6.6000
258.18,	6.5900
258.83,	6.5800
259.48,	6.5800
260.13,	6.5700
260.78,	6.5500
261.44,	6.5400
262.09,	6.5200
262.74,	6.5100
263.39,	6.5000
264.04,	6.4900
264.69,	6.4900
265.34,	6.4900
265.99,	6.4800
266.64,	6.4800
267.29,	6.4700
267.95,	6.4700
268.60,	6.4600
269.25,	6.4600
269.90,	6.4500
270.55,	6.4400
271.20,	6.4300
271.85,	6.4300
272.50,	6.4300
273.15,	6.4300
273.80,	6.4300
274.45,	6.4300
275.10,	6.4200
275.75,	6.4200
276.40,	6.4200
277.05,	6.4200
277.70,	6.4000
278.35,	6.3800
279.00,	6.3600
279.65,	6.3500
280.30,	6.3400
280.95,	6.3200
281.60,	6.3100
282.25,	6.3100
282.90,	6.3100
283.55,	6.3000
284.20,	6.3000
284.85,	6.3000
285.50,	6.3000
286.15,	6.3000
286.80,	6.2900
287.45,	6.3000
288.10,	6.2900
288.75,	6.2900
289.40,	6.2900
290.05,	6.2900
290.70,	6.2900
291.35,	6.2900
292.00,	6.3000
292.64,	6.2900
293.29,	6.2900
293.94,	6.2900
294.59,	6.2800
295.24,	6.2700
295.89,	6.2500
296.54,	6.2500
297.19,	6.2500
297.84,	6.2500
298.49,	6.2400
299.13,	6.2300
299.78,	6.2200
300.43,	6.2200
301.08,	6.2100
301.73,	6.2000
302.38,	6.2000
303.02,	6.2000
303.67,	6.2000
304.32,	6.2000
304.97,	6.1900
305.62,	6.1900
306.27,	6.1800
306.91,	6.1800
307.56,	6.1800
308.21,	6.1700
308.86,	6.1700
309.51,	6.1700
310.15,	6.1700
310.80,	6.1700
311.45,	6.1700
312.10,	6.1700
312.75,	6.1600
313.39,	6.1600
314.04,	6.1600
314.69,	6.1600
315.34,	6.1600
315.98,	6.1300
316.63,	6.1000
317.28,	6.0900
317.93,	6.0800
318.57,	6.0600
319.22,	6.0400
319.87,	6.0200
320.52,	5.9900
321.16,	5.9600
321.81,	5.9400
322.46,	5.9300
323.10,	5.9300
323.75,	5.9200
324.40,	5.9200
325.04,	5.9100
325.69,	5.9100
326.34,	5.9000
326.99,	5.9000
327.63,	5.9000
328.28,	5.8900
328.93,	5.8800
329.57,	5.8800
