Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 02/06/2017,	Time = 15:02,	
Latitude = 34 29.46  S,	Longitude = 015 17.56  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 198,	Wind Speed = 21.20
Dry Bulb Temp = 18.20,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	19.8800
1.34,	19.7900
2.01,	19.7400
2.68,	19.7800
3.34,	19.8000
4.01,	19.8000
4.68,	19.8000
5.35,	19.7900
6.02,	19.7900
6.69,	19.8000
7.36,	19.8000
8.03,	19.7900
8.69,	19.7900
9.36,	19.8000
10.03,	19.8000
10.70,	19.8000
11.37,	19.7900
12.04,	19.7200
12.70,	19.7300
13.37,	19.7800
14.04,	19.7800
14.71,	19.7900
15.38,	19.7900
16.05,	19.7800
16.71,	19.7700
17.38,	19.7600
18.05,	19.7500
18.72,	19.7300
19.38,	19.7300
20.05,	19.7300
20.72,	19.7100
21.39,	19.7100
22.06,	19.7000
22.72,	19.7100
23.39,	19.7100
24.06,	19.7000
24.73,	19.7000
25.39,	19.6900
26.06,	19.6900
26.73,	19.6900
27.40,	19.6900
28.06,	19.6800
28.73,	19.6800
29.40,	19.6900
30.06,	19.6800
30.73,	19.6900
31.40,	19.6900
32.06,	19.6900
32.73,	19.6900
33.40,	19.6900
34.07,	19.6800
34.73,	19.6900
35.40,	19.6900
36.07,	19.6900
36.73,	19.6900
37.40,	19.6900
38.07,	19.6900
38.73,	19.6800
39.40,	19.6800
40.06,	19.6900
40.73,	19.6800
41.40,	19.6900
42.06,	19.6800
42.73,	19.6900
43.40,	19.6800
44.06,	19.6700
44.73,	19.6700
45.39,	19.6700
46.06,	19.6600
46.73,	19.6600
47.39,	19.6600
48.06,	19.6600
48.72,	19.6600
49.39,	19.6600
50.06,	19.6600
50.72,	19.6600
51.39,	19.6600
52.05,	19.6600
52.72,	19.6700
53.38,	19.6600
54.05,	19.6600
54.71,	19.6700
55.38,	19.6600
56.05,	19.6600
56.71,	19.6600
57.38,	19.6600
58.04,	19.6500
58.71,	19.6500
59.37,	19.6300
60.04,	19.6200
60.70,	19.6100
61.37,	19.5900
62.03,	19.5700
62.70,	19.5200
63.36,	19.4300
64.03,	19.3400
64.69,	19.2600
65.36,	19.1700
66.02,	19.0800
66.69,	18.9800
67.35,	18.9000
68.01,	18.8700
68.68,	18.8300
69.34,	18.7900
70.01,	18.7700
70.67,	18.7500
71.34,	18.7400
72.00,	18.7200
72.66,	18.6900
73.33,	18.6600
73.99,	18.6300
74.66,	18.6100
75.32,	18.5900
75.98,	18.5800
76.65,	18.5500
77.31,	18.5300
77.98,	18.5200
78.64,	18.5100
79.30,	18.4900
79.97,	18.4800
80.63,	18.4700
81.30,	18.4500
81.96,	18.4500
82.62,	18.4500
83.29,	18.4300
83.95,	18.4200
84.61,	18.4100
85.28,	18.3900
85.94,	18.3700
86.60,	18.3700
87.27,	18.3500
87.93,	18.3300
88.59,	18.3000
89.26,	18.2900
89.92,	18.2700
90.58,	18.2700
91.24,	18.2700
91.91,	18.2600
92.57,	18.2700
93.23,	18.2600
93.90,	18.2600
94.56,	18.2400
95.22,	18.1700
95.88,	18.1100
96.55,	18.0700
97.21,	18.0500
97.87,	18.0200
98.53,	18.0000
99.20,	17.9900
99.86,	17.9900
100.52,	17.9800
101.18,	17.9800
101.85,	17.9800
102.51,	17.9800
103.17,	17.9800
103.83,	17.9700
104.49,	17.9500
105.16,	17.9100
105.82,	17.8800
106.48,	17.8700
107.14,	17.8600
107.80,	17.8500
108.47,	17.8500
109.13,	17.8500
109.79,	17.8500
110.45,	17.8400
111.11,	17.8100
111.77,	17.7800
112.44,	17.7600
113.10,	17.7400
113.76,	17.7000
114.42,	17.6600
115.08,	17.6200
115.74,	17.6000
116.40,	17.5700
117.06,	17.5600
117.73,	17.5600
118.39,	17.5500
119.05,	17.5500
119.71,	17.5400
120.37,	17.5300
121.03,	17.5200
121.69,	17.5100
122.35,	17.5000
123.01,	17.4900
123.67,	17.4800
124.33,	17.4400
125.00,	17.4200
125.66,	17.3900
126.32,	17.3700
126.98,	17.3600
127.64,	17.3500
128.30,	17.3100
128.96,	17.2700
129.62,	17.2300
130.28,	17.2000
130.94,	17.1800
131.60,	17.1700
132.26,	17.1500
132.92,	17.1400
133.58,	17.1400
134.24,	17.1300
134.90,	17.1300
135.56,	17.1300
136.22,	17.1200
136.88,	17.1000
137.54,	17.1000
138.20,	17.0900
138.86,	17.0800
139.52,	17.0800
140.18,	17.0800
140.84,	17.0600
141.50,	17.0400
142.16,	17.0100
142.82,	16.9900
143.48,	16.9700
144.14,	16.9600
144.79,	16.9500
145.45,	16.9300
146.11,	16.9200
146.77,	16.9100
147.43,	16.9000
148.09,	16.8900
148.75,	16.8700
149.41,	16.8500
150.07,	16.8400
150.73,	16.8300
151.39,	16.8100
152.04,	16.7700
152.70,	16.7300
153.36,	16.7100
154.02,	16.7000
154.68,	16.6900
155.34,	16.6900
156.00,	16.6800
156.65,	16.6700
157.31,	16.6600
157.97,	16.6500
158.63,	16.6500
159.29,	16.6300
159.95,	16.6000
160.60,	16.5700
161.26,	16.5300
161.92,	16.5100
162.58,	16.5000
163.24,	16.4900
163.90,	16.4900
164.55,	16.4800
165.21,	16.4700
165.87,	16.4500
166.53,	16.4200
167.18,	16.3900
167.84,	16.3600
168.50,	16.3400
169.16,	16.3200
169.82,	16.2900
170.47,	16.2700
171.13,	16.2400
171.79,	16.2100
172.44,	16.1900
173.10,	16.1800
173.76,	16.1600
174.42,	16.1500
175.07,	16.1400
175.73,	16.1400
176.39,	16.1400
177.05,	16.1400
177.70,	16.1400
178.36,	16.1400
179.02,	16.1300
179.67,	16.1300
180.33,	16.1200
180.99,	16.1000
181.64,	16.0800
182.30,	16.0500
182.96,	16.0400
183.61,	16.0200
184.27,	15.9900
184.93,	15.9600
185.58,	15.9300
186.24,	15.8900
186.90,	15.8600
187.55,	15.8300
188.21,	15.8000
188.87,	15.7700
189.52,	15.7400
190.18,	15.7100
190.83,	15.7000
191.49,	15.7000
192.15,	15.6900
192.80,	15.6700
193.46,	15.6400
194.11,	15.6300
194.77,	15.6100
195.43,	15.6000
196.08,	15.5800
196.74,	15.5600
197.39,	15.5400
198.05,	15.5200
198.70,	15.5000
199.36,	15.4900
200.02,	15.4800
200.67,	15.4600
201.33,	15.4600
201.98,	15.4500
202.64,	15.4500
203.29,	15.4400
203.95,	15.4100
204.60,	15.3900
205.26,	15.3900
205.91,	15.3800
206.57,	15.3700
207.22,	15.3800
207.88,	15.3700
208.53,	15.3700
209.19,	15.3700
209.84,	15.3600
210.50,	15.3600
211.15,	15.3500
211.81,	15.3500
212.46,	15.3400
213.12,	15.3300
213.77,	15.3300
214.43,	15.3200
215.08,	15.3000
215.74,	15.2900
216.39,	15.2800
217.04,	15.2700
217.70,	15.2800
218.35,	15.2800
219.01,	15.2900
219.66,	15.2900
220.32,	15.3000
220.97,	15.2900
221.62,	15.2900
222.28,	15.2800
222.93,	15.2800
223.59,	15.2800
224.24,	15.2800
224.89,	15.2700
225.55,	15.2500
226.20,	15.2300
226.85,	15.2000
227.51,	15.1700
228.16,	15.1500
228.81,	15.1000
229.47,	15.0600
230.12,	15.0300
230.78,	15.0000
231.43,	14.9900
232.08,	14.9700
232.74,	14.9600
233.39,	14.9400
234.04,	14.9300
234.69,	14.9300
235.35,	14.9200
236.00,	14.9200
236.65,	14.9100
237.31,	14.9000
237.96,	14.8900
238.61,	14.8700
239.27,	14.8600
239.92,	14.8400
240.57,	14.8200
241.22,	14.8200
241.88,	14.8100
242.53,	14.7800
243.18,	14.7600
243.83,	14.7500
244.49,	14.7500
245.14,	14.7400
245.79,	14.7200
246.44,	14.6900
247.10,	14.6700
247.75,	14.6300
248.40,	14.6000
249.05,	14.5900
249.70,	14.5900
250.36,	14.6000
251.01,	14.6200
251.66,	14.6500
252.31,	14.7100
252.96,	14.7500
253.62,	14.7800
254.27,	14.7800
254.92,	14.7800
255.57,	14.7900
256.22,	14.7800
256.88,	14.7700
257.53,	14.7600
258.18,	14.7400
258.83,	14.7200
259.48,	14.7000
260.13,	14.6800
260.78,	14.6700
261.44,	14.6500
262.09,	14.6400
262.74,	14.6200
263.39,	14.5800
264.04,	14.5300
264.69,	14.4900
265.34,	14.4500
265.99,	14.4400
266.64,	14.4200
267.29,	14.3900
267.95,	14.3400
268.60,	14.2900
269.25,	14.2600
269.90,	14.2400
270.55,	14.2400
271.20,	14.2600
271.85,	14.2800
272.50,	14.3000
273.15,	14.3100
273.80,	14.3300
274.45,	14.3300
275.10,	14.3400
275.75,	14.3600
276.40,	14.3700
277.05,	14.3700
277.70,	14.3900
278.35,	14.4200
279.00,	14.4500
279.65,	14.5000
280.30,	14.5300
280.95,	14.5300
281.60,	14.5400
282.25,	14.5500
282.90,	14.5600
283.55,	14.5600
284.20,	14.5500
284.85,	14.5400
285.50,	14.5400
286.15,	14.5200
286.80,	14.5200
287.45,	14.5100
288.10,	14.5000
288.75,	14.4900
289.40,	14.4800
290.05,	14.4700
290.70,	14.4700
291.35,	14.4600
292.00,	14.4600
292.64,	14.4600
293.29,	14.4400
293.94,	14.4200
294.59,	14.4100
295.24,	14.4100
295.89,	14.4000
296.54,	14.3800
297.19,	14.3500
297.84,	14.3200
298.49,	14.3100
299.13,	14.2900
299.78,	14.2400
300.43,	14.2000
301.08,	14.1600
301.73,	14.1000
302.38,	14.0300
303.02,	13.9900
303.67,	13.9600
304.32,	13.9400
304.97,	13.9400
305.62,	13.9100
306.27,	13.8900
306.91,	13.8700
307.56,	13.8600
308.21,	13.8400
308.86,	13.8100
309.51,	13.7900
310.15,	13.7800
310.80,	13.7800
311.45,	13.7700
312.10,	13.7700
312.75,	13.7600
313.39,	13.7600
314.04,	13.7700
314.69,	13.7700
315.34,	13.7700
315.98,	13.7700
316.63,	13.7800
317.28,	13.7900
317.93,	13.8000
318.57,	13.8000
319.22,	13.8100
319.87,	13.8300
320.52,	13.8400
321.16,	13.8300
321.81,	13.8300
322.46,	13.8200
323.10,	13.8100
323.75,	13.8000
324.40,	13.8000
325.04,	13.7900
325.69,	13.7900
326.34,	13.7900
326.99,	13.7900
327.63,	13.7900
328.28,	13.7800
328.93,	13.7700
329.57,	13.7500
