Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/02/2016,	Time = 00:02,	
Latitude = 36 47.64  S,	Longitude = 012 55.35  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 341,	Wind Speed = 40.20
Dry Bulb Temp = 15.90,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	18.8400
1.34,	18.8700
2.01,	18.8900
2.68,	18.8900
3.34,	18.9000
4.01,	18.8900
4.68,	18.8900
5.35,	18.8900
6.02,	18.9000
6.69,	18.9000
7.36,	18.9000
8.03,	18.9000
8.69,	18.8900
9.36,	18.8900
10.03,	18.8900
10.70,	18.9000
11.37,	18.9000
12.04,	18.8900
12.70,	18.8900
13.37,	18.8900
14.04,	18.8900
14.71,	18.8900
15.38,	18.8900
16.05,	18.8900
16.71,	18.8800
17.38,	18.8700
18.05,	18.8700
18.72,	18.8600
19.38,	18.8600
20.05,	18.8400
20.72,	18.8200
21.39,	18.8100
22.06,	18.8000
22.72,	18.7900
23.39,	18.7700
24.06,	18.7500
24.73,	18.6700
25.39,	18.5700
26.06,	18.4800
26.73,	18.3900
27.40,	18.3300
28.06,	18.2700
28.73,	18.2200
29.40,	18.2000
30.06,	18.2000
30.73,	18.1900
31.40,	18.1800
32.06,	18.1700
32.73,	18.1500
33.40,	18.1500
34.07,	18.1400
34.73,	18.1200
35.40,	18.1000
36.07,	18.0800
36.73,	18.0100
37.40,	17.9600
38.07,	17.9100
38.73,	17.8300
39.40,	17.7600
40.06,	17.7300
40.73,	17.6900
41.40,	17.6400
42.06,	17.5600
42.73,	17.4900
43.40,	17.4500
44.06,	17.4200
44.73,	17.4000
45.39,	17.3900
46.06,	17.3700
46.73,	17.3600
47.39,	17.3400
48.06,	17.3300
48.72,	17.3200
49.39,	17.3200
50.06,	17.3100
50.72,	17.2900
51.39,	17.2700
52.05,	17.2500
52.72,	17.2400
53.38,	17.2200
54.05,	17.1900
54.71,	17.1700
55.38,	17.1600
56.05,	17.1400
56.71,	17.1200
57.38,	17.0900
58.04,	17.0500
58.71,	17.0000
59.37,	16.9900
60.04,	16.9500
60.70,	16.9200
61.37,	16.8800
62.03,	16.8600
62.70,	16.8500
63.36,	16.8400
64.03,	16.8400
64.69,	16.8300
65.36,	16.7900
66.02,	16.7700
66.69,	16.7700
67.35,	16.7600
68.01,	16.7700
68.68,	16.7900
69.34,	16.8000
70.01,	16.7900
70.67,	16.7900
71.34,	16.7800
72.00,	16.7600
72.66,	16.7400
73.33,	16.7200
73.99,	16.7000
74.66,	16.6800
75.32,	16.6600
75.98,	16.6200
76.65,	16.6000
77.31,	16.5700
77.98,	16.5300
78.64,	16.4900
79.30,	16.4400
79.97,	16.4100
80.63,	16.3800
81.30,	16.3300
81.96,	16.2900
82.62,	16.2400
83.29,	16.1800
83.95,	16.1100
84.61,	16.0400
85.28,	15.9700
85.94,	15.9300
86.60,	15.8900
87.27,	15.8300
87.93,	15.7600
88.59,	15.7200
89.26,	15.6800
89.92,	15.6300
90.58,	15.5500
91.24,	15.4700
91.91,	15.4300
92.57,	15.4100
93.23,	15.3800
93.90,	15.3600
94.56,	15.3400
95.22,	15.3200
95.88,	15.2700
96.55,	15.2000
97.21,	15.1100
97.87,	15.0600
98.53,	15.0300
99.20,	15.0100
99.86,	14.9700
100.52,	14.9200
101.18,	14.8800
101.85,	14.8600
102.51,	14.8500
103.17,	14.8400
103.83,	14.8200
104.49,	14.8100
105.16,	14.7900
105.82,	14.7700
106.48,	14.7500
107.14,	14.7400
107.80,	14.7100
108.47,	14.6900
109.13,	14.6700
109.79,	14.7000
110.45,	14.7400
111.11,	14.7700
111.77,	14.7900
112.44,	14.7900
113.10,	14.7800
113.76,	14.7600
114.42,	14.7600
115.08,	14.7400
115.74,	14.7200
116.40,	14.6900
117.06,	14.6700
117.73,	14.6100
118.39,	14.5200
119.05,	14.4500
119.71,	14.4200
120.37,	14.4100
121.03,	14.4100
121.69,	14.4100
122.35,	14.4200
123.01,	14.4300
123.67,	14.4300
124.33,	14.4200
125.00,	14.4400
125.66,	14.4400
126.32,	14.4400
126.98,	14.4300
127.64,	14.4000
128.30,	14.3600
128.96,	14.3100
129.62,	14.2200
130.28,	14.1600
130.94,	14.1500
131.60,	14.1600
132.26,	14.1700
132.92,	14.1600
133.58,	14.1700
134.24,	14.1500
134.90,	14.1300
135.56,	14.1200
136.22,	14.1200
136.88,	14.1200
137.54,	14.1000
138.20,	14.0300
138.86,	13.9800
139.52,	13.9500
140.18,	13.9600
140.84,	14.0200
141.50,	14.1100
142.16,	14.1900
142.82,	14.2200
143.48,	14.2400
144.14,	14.2800
144.79,	14.3000
145.45,	14.3000
146.11,	14.2900
146.77,	14.2800
147.43,	14.2800
148.09,	14.2700
148.75,	14.2600
149.41,	14.2500
150.07,	14.2400
150.73,	14.2200
151.39,	14.2100
152.04,	14.2000
152.70,	14.2100
153.36,	14.2100
154.02,	14.2100
154.68,	14.2000
155.34,	14.1800
156.00,	14.1700
156.65,	14.1600
157.31,	14.1400
157.97,	14.1200
158.63,	14.0800
159.29,	14.0600
159.95,	14.0200
160.60,	13.9800
161.26,	13.9700
161.92,	13.9800
162.58,	14.0000
163.24,	14.0100
163.90,	14.0300
164.55,	14.0300
165.21,	14.0200
165.87,	14.0000
166.53,	13.9500
167.18,	13.9000
167.84,	13.8600
168.50,	13.8400
169.16,	13.8400
169.82,	13.8200
170.47,	13.8200
171.13,	13.8300
171.79,	13.8200
172.44,	13.8000
173.10,	13.7600
173.76,	13.7400
174.42,	13.7500
175.07,	13.7700
175.73,	13.7700
176.39,	13.7700
177.05,	13.7400
177.70,	13.7200
178.36,	13.7100
179.02,	13.7100
179.67,	13.7100
180.33,	13.6900
180.99,	13.6700
181.64,	13.6400
182.30,	13.6400
182.96,	13.6400
183.61,	13.6600
184.27,	13.6800
184.93,	13.7000
185.58,	13.7100
186.24,	13.7100
186.90,	13.7300
187.55,	13.7200
188.21,	13.7200
188.87,	13.7100
189.52,	13.6900
190.18,	13.6900
190.83,	13.6800
191.49,	13.6700
192.15,	13.6500
192.80,	13.6200
193.46,	13.6100
194.11,	13.6000
194.77,	13.5800
195.43,	13.5700
196.08,	13.5600
196.74,	13.5400
197.39,	13.5300
198.05,	13.5200
198.70,	13.5100
199.36,	13.5200
200.02,	13.5200
200.67,	13.5100
201.33,	13.5000
201.98,	13.4900
202.64,	13.4900
203.29,	13.4900
203.95,	13.4800
204.60,	13.4600
205.26,	13.4400
205.91,	13.4200
206.57,	13.4000
207.22,	13.3800
207.88,	13.3700
208.53,	13.3600
209.19,	13.3300
209.84,	13.3200
210.50,	13.3000
211.15,	13.2900
211.81,	13.2700
212.46,	13.2600
213.12,	13.2500
213.77,	13.2400
214.43,	13.2200
215.08,	13.1900
215.74,	13.1900
216.39,	13.1900
217.04,	13.1900
217.70,	13.1900
218.35,	13.1700
219.01,	13.1600
219.66,	13.1300
220.32,	13.0800
220.97,	13.0500
221.62,	13.0400
222.28,	13.0300
222.93,	13.0300
223.59,	13.0200
224.24,	13.0000
224.89,	12.9900
225.55,	12.9700
226.20,	12.9400
226.85,	12.9100
227.51,	12.8700
228.16,	12.8400
228.81,	12.8300
229.47,	12.8100
230.12,	12.7700
230.78,	12.7300
231.43,	12.7000
232.08,	12.6900
232.74,	12.6700
233.39,	12.6400
234.04,	12.6200
234.69,	12.6000
235.35,	12.5900
236.00,	12.5700
236.65,	12.5600
237.31,	12.5500
237.96,	12.5400
238.61,	12.5500
239.27,	12.5500
239.92,	12.5500
240.57,	12.5500
241.22,	12.5400
241.88,	12.5300
242.53,	12.5200
243.18,	12.5000
243.83,	12.4900
244.49,	12.5000
245.14,	12.5000
245.79,	12.4900
246.44,	12.4900
247.10,	12.5000
247.75,	12.4900
248.40,	12.4900
249.05,	12.4800
249.70,	12.4800
250.36,	12.4800
251.01,	12.4800
251.66,	12.4400
252.31,	12.4100
252.96,	12.4000
253.62,	12.3800
254.27,	12.3800
254.92,	12.3700
255.57,	12.3700
256.22,	12.3800
256.88,	12.4000
257.53,	12.4100
258.18,	12.4100
258.83,	12.4000
259.48,	12.4000
260.13,	12.4000
260.78,	12.3900
261.44,	12.3700
262.09,	12.3600
262.74,	12.3600
263.39,	12.3500
264.04,	12.3500
264.69,	12.3400
265.34,	12.3300
265.99,	12.3200
266.64,	12.3100
267.29,	12.3000
267.95,	12.2700
268.60,	12.2400
269.25,	12.2400
269.90,	12.2500
270.55,	12.2500
271.20,	12.2400
271.85,	12.2400
272.50,	12.2300
273.15,	12.2200
273.80,	12.1900
274.45,	12.1800
275.10,	12.1600
275.75,	12.1500
276.40,	12.1400
277.05,	12.1300
277.70,	12.1300
278.35,	12.1300
279.00,	12.1200
279.65,	12.1100
280.30,	12.1100
280.95,	12.1000
281.60,	12.0900
282.25,	12.0900
282.90,	12.0800
283.55,	12.0500
284.20,	12.0400
284.85,	12.0300
285.50,	12.0300
286.15,	12.0300
286.80,	12.0200
287.45,	12.0200
288.10,	12.0200
288.75,	12.0000
289.40,	11.9700
290.05,	11.9400
290.70,	11.9300
291.35,	11.9200
292.00,	11.9200
292.64,	11.9200
293.29,	11.9200
293.94,	11.9200
294.59,	11.9200
295.24,	11.9100
295.89,	11.9000
296.54,	11.8800
297.19,	11.8900
297.84,	11.8800
298.49,	11.8800
299.13,	11.8700
299.78,	11.8500
300.43,	11.8300
301.08,	11.8300
301.73,	11.8200
302.38,	11.8000
303.02,	11.7700
303.67,	11.7400
304.32,	11.7300
304.97,	11.7200
305.62,	11.7100
306.27,	11.7000
306.91,	11.6900
307.56,	11.6700
308.21,	11.6500
308.86,	11.6400
309.51,	11.6100
310.15,	11.5900
310.80,	11.5600
311.45,	11.5500
312.10,	11.5400
312.75,	11.5200
313.39,	11.5100
314.04,	11.5100
314.69,	11.4900
315.34,	11.4800
315.98,	11.4800
316.63,	11.4800
317.28,	11.4900
317.93,	11.5000
318.57,	11.5000
319.22,	11.5000
319.87,	11.4900
320.52,	11.4900
321.16,	11.4800
321.81,	11.4800
322.46,	11.4700
323.10,	11.4600
323.75,	11.4500
324.40,	11.4200
325.04,	11.4000
325.69,	11.3600
326.34,	11.3200
326.99,	11.2800
327.63,	11.2600
328.28,	11.2600
328.93,	11.2500
329.57,	11.2400
