Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/06/2016,	Time = 07:05,	
Latitude = 52 59.10  S,	Longitude = 000 00.11  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 205,	Wind Speed = 10.50
Dry Bulb Temp = -0.50,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	0.1100
1.34,	-0.0700
2.01,	-0.1100
2.68,	-0.1200
3.34,	-0.1200
4.01,	-0.1200
4.68,	-0.1100
5.35,	-0.1000
6.02,	-0.0900
6.69,	-0.1100
7.36,	-0.1300
8.03,	-0.1400
8.69,	-0.1400
9.36,	-0.1500
10.03,	-0.1500
10.70,	-0.1500
11.37,	-0.1500
12.04,	-0.1400
12.70,	-0.1400
13.37,	-0.1300
14.04,	-0.1400
14.71,	-0.1500
15.38,	-0.1500
16.05,	-0.1800
16.71,	-0.2300
17.38,	-0.2500
18.05,	-0.2600
18.72,	-0.2700
19.38,	-0.2800
20.05,	-0.2900
20.72,	-0.2900
21.39,	-0.3000
22.06,	-0.3000
22.72,	-0.3100
23.39,	-0.3100
24.06,	-0.3100
24.73,	-0.3100
25.39,	-0.3200
26.06,	-0.3200
26.73,	-0.3300
27.40,	-0.3400
28.06,	-0.3400
28.73,	-0.3500
29.40,	-0.3500
30.06,	-0.3600
30.73,	-0.3700
31.40,	-0.3800
32.06,	-0.3800
32.73,	-0.3900
33.40,	-0.3900
34.07,	-0.4000
34.73,	-0.4100
35.40,	-0.4100
36.07,	-0.4100
36.73,	-0.4100
37.40,	-0.4100
38.07,	-0.4200
38.73,	-0.4200
39.40,	-0.4300
40.06,	-0.4400
40.73,	-0.4500
41.40,	-0.4700
42.06,	-0.4800
42.73,	-0.4900
43.40,	-0.5000
44.06,	-0.5000
44.73,	-0.5100
45.39,	-0.5200
46.06,	-0.5200
46.73,	-0.5300
47.39,	-0.5300
48.06,	-0.5300
48.72,	-0.5300
49.39,	-0.5400
50.06,	-0.5400
50.72,	-0.5400
51.39,	-0.5400
52.05,	-0.5400
52.72,	-0.5500
53.38,	-0.5500
54.05,	-0.5500
54.71,	-0.5500
55.38,	-0.5500
56.05,	-0.5500
56.71,	-0.5500
57.38,	-0.5500
58.04,	-0.5500
58.71,	-0.5500
59.37,	-0.5500
60.04,	-0.5600
60.70,	-0.5600
61.37,	-0.5600
62.03,	-0.5700
62.70,	-0.5700
63.36,	-0.5700
64.03,	-0.5700
64.69,	-0.5700
65.36,	-0.5700
66.02,	-0.5700
66.69,	-0.5700
67.35,	-0.5700
68.01,	-0.5700
68.68,	-0.5700
69.34,	-0.5700
70.01,	-0.5700
70.67,	-0.5800
71.34,	-0.5800
72.00,	-0.5800
72.66,	-0.5800
73.33,	-0.5800
73.99,	-0.5800
74.66,	-0.5800
75.32,	-0.5900
75.98,	-0.5900
76.65,	-0.5900
77.31,	-0.6000
77.98,	-0.6100
78.64,	-0.6100
79.30,	-0.6200
79.97,	-0.6300
80.63,	-0.6300
81.30,	-0.6300
81.96,	-0.6400
82.62,	-0.6500
83.29,	-0.6600
83.95,	-0.6700
84.61,	-0.6800
85.28,	-0.6900
85.94,	-0.6900
86.60,	-0.7000
87.27,	-0.7100
87.93,	-0.7200
88.59,	-0.7300
89.26,	-0.7300
89.92,	-0.7500
90.58,	-0.7900
91.24,	-0.8300
91.91,	-0.8500
92.57,	-0.8600
93.23,	-0.8800
93.90,	-0.8900
94.56,	-0.9000
95.22,	-0.9000
95.88,	-0.9100
96.55,	-0.9100
97.21,	-0.9100
97.87,	-0.9200
98.53,	-0.9300
99.20,	-0.9300
99.86,	-0.9400
100.52,	-0.9500
101.18,	-0.9500
101.85,	-0.9600
102.51,	-0.9700
103.17,	-0.9700
103.83,	-0.9800
104.49,	-0.9800
105.16,	-0.9800
105.82,	-0.9800
106.48,	-0.9900
107.14,	-1.0000
107.80,	-1.0000
108.47,	-1.0100
109.13,	-1.0200
109.79,	-1.0200
110.45,	-1.0200
111.11,	-1.0300
111.77,	-1.0400
112.44,	-1.0400
113.10,	-1.0500
113.76,	-1.0600
114.42,	-1.0700
115.08,	-1.0700
115.74,	-1.0800
116.40,	-1.0800
117.06,	-1.0800
117.73,	-1.0900
118.39,	-1.0900
119.05,	-1.0900
119.71,	-1.0900
120.37,	-1.0900
121.03,	-1.0900
121.69,	-1.0900
122.35,	-1.0900
123.01,	-1.0900
123.67,	-1.0900
124.33,	-1.0900
125.00,	-1.1000
125.66,	-1.1000
126.32,	-1.1100
126.98,	-1.1100
127.64,	-1.1200
128.30,	-1.1200
128.96,	-1.1300
129.62,	-1.1300
130.28,	-1.1300
130.94,	-1.1300
131.60,	-1.1200
132.26,	-1.1300
132.92,	-1.1200
133.58,	-1.1200
134.24,	-1.1200
134.90,	-1.1300
135.56,	-1.1300
136.22,	-1.1400
136.88,	-1.1400
137.54,	-1.1400
138.20,	-1.1400
138.86,	-1.1400
139.52,	-1.1500
140.18,	-1.1400
140.84,	-1.1400
141.50,	-1.1500
142.16,	-1.1500
142.82,	-1.1500
143.48,	-1.1400
144.14,	-1.1400
144.79,	-1.1300
145.45,	-1.1300
146.11,	-1.1300
146.77,	-1.1300
147.43,	-1.1300
148.09,	-1.1300
148.75,	-1.1300
149.41,	-1.1300
150.07,	-1.1300
150.73,	-1.1300
151.39,	-1.1200
152.04,	-1.1100
152.70,	-1.1000
153.36,	-1.1000
154.02,	-1.1000
154.68,	-1.0900
155.34,	-1.0900
156.00,	-1.0900
156.65,	-1.0900
157.31,	-1.0800
157.97,	-1.0800
158.63,	-1.0800
159.29,	-1.0800
159.95,	-1.0800
160.60,	-1.0700
161.26,	-1.0700
161.92,	-1.0500
162.58,	-1.0400
163.24,	-1.0200
163.90,	-1.0100
164.55,	-1.0100
165.21,	-1.0000
165.87,	-0.9800
166.53,	-0.9700
167.18,	-0.9600
167.84,	-0.9500
168.50,	-0.9300
169.16,	-0.9300
169.82,	-0.9200
170.47,	-0.9100
171.13,	-0.9000
171.79,	-0.8700
172.44,	-0.8300
173.10,	-0.8000
173.76,	-0.7800
174.42,	-0.7400
175.07,	-0.6600
175.73,	-0.6000
176.39,	-0.5800
177.05,	-0.5800
177.70,	-0.5700
178.36,	-0.5700
179.02,	-0.5700
179.67,	-0.5700
180.33,	-0.5600
180.99,	-0.5400
181.64,	-0.5300
182.30,	-0.5200
182.96,	-0.5100
183.61,	-0.5000
184.27,	-0.5000
184.93,	-0.4900
185.58,	-0.4800
186.24,	-0.4700
186.90,	-0.4600
187.55,	-0.4400
188.21,	-0.4300
188.87,	-0.4000
189.52,	-0.3900
190.18,	-0.3800
190.83,	-0.3300
191.49,	-0.2500
192.15,	-0.2200
192.80,	-0.2100
193.46,	-0.2100
194.11,	-0.2000
194.77,	-0.1700
195.43,	-0.1300
196.08,	-0.1000
196.74,	-0.0900
197.39,	-0.0900
198.05,	-0.0900
198.70,	-0.0800
199.36,	-0.0400
200.02,	0.0000
200.67,	0.0200
201.33,	0.0400
201.98,	0.0500
202.64,	0.0500
203.29,	0.0700
203.95,	0.0900
204.60,	0.1000
205.26,	0.1000
205.91,	0.1300
206.57,	0.1700
207.22,	0.2000
207.88,	0.2100
208.53,	0.2500
209.19,	0.2900
209.84,	0.3100
210.50,	0.3300
211.15,	0.3600
211.81,	0.3900
212.46,	0.4300
213.12,	0.4700
213.77,	0.5000
214.43,	0.5200
215.08,	0.5400
215.74,	0.5600
216.39,	0.5900
217.04,	0.6300
217.70,	0.6800
218.35,	0.7400
219.01,	0.7800
219.66,	0.8100
220.32,	0.8300
220.97,	0.8500
221.62,	0.8600
222.28,	0.8600
222.93,	0.8700
223.59,	0.8900
224.24,	0.9000
224.89,	0.9100
225.55,	0.9200
226.20,	0.9400
226.85,	0.9900
227.51,	1.0800
228.16,	1.1500
228.81,	1.1800
229.47,	1.1900
230.12,	1.2000
230.78,	1.2100
231.43,	1.2200
232.08,	1.2300
232.74,	1.2300
233.39,	1.2300
234.04,	1.2400
234.69,	1.2400
235.35,	1.2400
236.00,	1.2400
236.65,	1.2400
237.31,	1.2400
237.96,	1.2400
238.61,	1.2400
239.27,	1.2400
239.92,	1.2400
240.57,	1.2400
241.22,	1.2500
241.88,	1.2500
242.53,	1.2500
243.18,	1.2600
243.83,	1.2600
244.49,	1.2600
245.14,	1.2600
245.79,	1.2600
246.44,	1.2700
247.10,	1.2800
247.75,	1.2800
248.40,	1.3000
249.05,	1.3300
249.70,	1.3500
250.36,	1.3700
251.01,	1.3800
251.66,	1.3800
252.31,	1.3900
252.96,	1.4000
253.62,	1.4000
254.27,	1.4100
254.92,	1.4100
255.57,	1.4100
256.22,	1.4100
256.88,	1.4200
257.53,	1.4200
258.18,	1.4200
258.83,	1.4200
259.48,	1.4200
260.13,	1.4200
260.78,	1.4200
261.44,	1.4300
262.09,	1.4300
262.74,	1.4300
263.39,	1.4300
264.04,	1.4300
264.69,	1.4300
265.34,	1.4300
265.99,	1.4300
266.64,	1.4300
267.29,	1.4400
267.95,	1.4400
268.60,	1.4400
269.25,	1.4400
269.90,	1.4400
270.55,	1.4400
271.20,	1.4400
271.85,	1.4400
272.50,	1.4500
273.15,	1.4400
273.80,	1.4400
274.45,	1.4500
275.10,	1.4600
275.75,	1.4700
276.40,	1.4800
277.05,	1.4800
277.70,	1.4900
278.35,	1.5000
279.00,	1.5200
279.65,	1.5300
280.30,	1.5400
280.95,	1.5400
281.60,	1.5500
282.25,	1.5500
282.90,	1.5500
283.55,	1.5500
284.20,	1.5600
284.85,	1.5600
285.50,	1.5700
286.15,	1.5800
286.80,	1.5800
287.45,	1.5900
288.10,	1.6000
288.75,	1.6000
289.40,	1.6100
290.05,	1.6200
290.70,	1.6200
291.35,	1.6300
292.00,	1.6300
292.64,	1.6400
293.29,	1.6500
293.94,	1.6600
294.59,	1.6600
295.24,	1.6600
295.89,	1.6700
296.54,	1.6700
297.19,	1.6700
297.84,	1.6700
298.49,	1.6800
299.13,	1.6800
299.78,	1.6900
300.43,	1.6900
301.08,	1.6900
301.73,	1.7000
302.38,	1.7000
303.02,	1.7000
303.67,	1.7000
304.32,	1.7100
304.97,	1.7100
305.62,	1.7100
306.27,	1.7100
306.91,	1.7200
307.56,	1.7200
308.21,	1.7200
308.86,	1.7200
309.51,	1.7200
310.15,	1.7200
