Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/02/2016,	Time = 09:01,	
Latitude = 38 36.74  S,	Longitude = 011 46.25  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 359,	Wind Speed = 33.60
Dry Bulb Temp = 16.60,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	16.7800
1.34,	16.6800
2.01,	16.6500
2.68,	16.6500
3.34,	16.6500
4.01,	16.6400
4.68,	16.6500
5.35,	16.6500
6.02,	16.6400
6.69,	16.6400
7.36,	16.6500
8.03,	16.6400
8.69,	16.6400
9.36,	16.6400
10.03,	16.6400
10.70,	16.6400
11.37,	16.6400
12.04,	16.6400
12.70,	16.6400
13.37,	16.6300
14.04,	16.6400
14.71,	16.6400
15.38,	16.6400
16.05,	16.6400
16.71,	16.6400
17.38,	16.6400
18.05,	16.6400
18.72,	16.6400
19.38,	16.6400
20.05,	16.6400
20.72,	16.6400
21.39,	16.6500
22.06,	16.6800
22.72,	16.7200
23.39,	16.7700
24.06,	16.8000
24.73,	16.8300
25.39,	16.8600
26.06,	16.8800
26.73,	16.9200
27.40,	17.0000
28.06,	17.0800
28.73,	17.1400
29.40,	17.1700
30.06,	17.1800
30.73,	17.1800
31.40,	17.1900
32.06,	17.1800
32.73,	17.1700
33.40,	17.1500
34.07,	17.1300
34.73,	17.1000
35.40,	17.0700
36.07,	17.0500
36.73,	17.0400
37.40,	17.0400
38.07,	17.0300
38.73,	17.0300
39.40,	17.0300
40.06,	17.0300
40.73,	17.0200
41.40,	17.0100
42.06,	17.0000
42.73,	16.9900
43.40,	16.9900
44.06,	16.9800
44.73,	16.9800
45.39,	16.9800
46.06,	16.9800
46.73,	16.9800
47.39,	16.9200
48.06,	16.6100
48.72,	16.2500
49.39,	16.0700
50.06,	16.0000
50.72,	15.8600
51.39,	15.5500
52.05,	15.2100
52.72,	14.9200
53.38,	14.6500
54.05,	14.4800
54.71,	14.4000
55.38,	14.3200
56.05,	14.2300
56.71,	14.1200
57.38,	14.0100
58.04,	13.9000
58.71,	13.8000
59.37,	13.7200
60.04,	13.6700
60.70,	13.6200
61.37,	13.5800
62.03,	13.5500
62.70,	13.5500
63.36,	13.5300
64.03,	13.5200
64.69,	13.5000
65.36,	13.4700
66.02,	13.4300
66.69,	13.4300
67.35,	13.4300
68.01,	13.4400
68.68,	13.4600
69.34,	13.4700
70.01,	13.4800
70.67,	13.5000
71.34,	13.5300
72.00,	13.5400
72.66,	13.5500
73.33,	13.5700
73.99,	13.5900
74.66,	13.6200
75.32,	13.6500
75.98,	13.6600
76.65,	13.6700
77.31,	13.6800
77.98,	13.6800
78.64,	13.6800
79.30,	13.6800
79.97,	13.6800
80.63,	13.6800
81.30,	13.6900
81.96,	13.6900
82.62,	13.7000
83.29,	13.7100
83.95,	13.7200
84.61,	13.7400
85.28,	13.7700
85.94,	13.7900
86.60,	13.8100
87.27,	13.8100
87.93,	13.8100
88.59,	13.8000
89.26,	13.8000
89.92,	13.7800
90.58,	13.7600
91.24,	13.7400
91.91,	13.7300
92.57,	13.7100
93.23,	13.6800
93.90,	13.6500
94.56,	13.6000
95.22,	13.5500
95.88,	13.5200
96.55,	13.5100
97.21,	13.5000
97.87,	13.4900
98.53,	13.4600
99.20,	13.4300
99.86,	13.4000
100.52,	13.3600
101.18,	13.3300
101.85,	13.3100
102.51,	13.2900
103.17,	13.2600
103.83,	13.2200
104.49,	13.1700
105.16,	13.1200
105.82,	13.0700
106.48,	13.0300
107.14,	12.9900
107.80,	12.9500
108.47,	12.9100
109.13,	12.8800
109.79,	12.8400
110.45,	12.8100
111.11,	12.7500
111.77,	12.6800
112.44,	12.6400
113.10,	12.6100
113.76,	12.6000
114.42,	12.5900
115.08,	12.5900
115.74,	12.5700
116.40,	12.5600
117.06,	12.5500
117.73,	12.5300
118.39,	12.5200
119.05,	12.5000
119.71,	12.4700
120.37,	12.4300
121.03,	12.3900
121.69,	12.3600
122.35,	12.3300
123.01,	12.3000
123.67,	12.2900
124.33,	12.2700
125.00,	12.2500
125.66,	12.2300
126.32,	12.2200
126.98,	12.2000
127.64,	12.1900
128.30,	12.1700
128.96,	12.1500
129.62,	12.1400
130.28,	12.1300
130.94,	12.1300
131.60,	12.1200
132.26,	12.1100
132.92,	12.1000
133.58,	12.1000
134.24,	12.0800
134.90,	12.0700
135.56,	12.0500
136.22,	12.0200
136.88,	11.9800
137.54,	11.9800
138.20,	11.9900
138.86,	12.0100
139.52,	12.0100
140.18,	12.0300
140.84,	12.0600
141.50,	12.0800
142.16,	12.0800
142.82,	12.0800
143.48,	12.0800
144.14,	12.0800
144.79,	12.0600
145.45,	12.0200
146.11,	11.9800
146.77,	11.9700
147.43,	11.9600
148.09,	11.9500
148.75,	11.9600
149.41,	11.9600
150.07,	11.9500
150.73,	11.9400
151.39,	11.9200
152.04,	11.8700
152.70,	11.8300
153.36,	11.8000
154.02,	11.7800
154.68,	11.7600
155.34,	11.7500
156.00,	11.7400
156.65,	11.7400
157.31,	11.7500
157.97,	11.7500
158.63,	11.7500
159.29,	11.7600
159.95,	11.7700
160.60,	11.7800
161.26,	11.7800
161.92,	11.7700
162.58,	11.7700
163.24,	11.7700
163.90,	11.7600
164.55,	11.7500
165.21,	11.7400
165.87,	11.7400
166.53,	11.7300
167.18,	11.7100
167.84,	11.7000
168.50,	11.6800
169.16,	11.6500
169.82,	11.6200
170.47,	11.5800
171.13,	11.5600
171.79,	11.5400
172.44,	11.5300
173.10,	11.5100
173.76,	11.4700
174.42,	11.4500
175.07,	11.4200
175.73,	11.4000
176.39,	11.3900
177.05,	11.3800
177.70,	11.3700
178.36,	11.3500
179.02,	11.3200
179.67,	11.3000
180.33,	11.2900
180.99,	11.2900
181.64,	11.2900
182.30,	11.2900
182.96,	11.2900
183.61,	11.3100
184.27,	11.3100
184.93,	11.3100
185.58,	11.3000
186.24,	11.2800
186.90,	11.2600
187.55,	11.2300
188.21,	11.2300
188.87,	11.2100
189.52,	11.1900
190.18,	11.1700
190.83,	11.1500
191.49,	11.1400
192.15,	11.1400
192.80,	11.1300
193.46,	11.1300
194.11,	11.1300
194.77,	11.1200
195.43,	11.0900
196.08,	11.0700
196.74,	11.0600
197.39,	11.0600
198.05,	11.0800
198.70,	11.0800
199.36,	11.0800
200.02,	11.0800
200.67,	11.0800
201.33,	11.0900
201.98,	11.0900
202.64,	11.0900
203.29,	11.0900
203.95,	11.0900
204.60,	11.0700
205.26,	11.0300
205.91,	11.0000
206.57,	10.9800
207.22,	10.9800
207.88,	11.0100
208.53,	11.0400
209.19,	11.0600
209.84,	11.0800
210.50,	11.1100
211.15,	11.1400
211.81,	11.1300
212.46,	11.0900
213.12,	11.0700
213.77,	11.0700
214.43,	11.0700
215.08,	11.0800
215.74,	11.1000
216.39,	11.1100
217.04,	11.1200
217.70,	11.1300
218.35,	11.1600
219.01,	11.2100
219.66,	11.2600
220.32,	11.2800
220.97,	11.2900
221.62,	11.2900
222.28,	11.3000
222.93,	11.3400
223.59,	11.3800
224.24,	11.4300
224.89,	11.4700
225.55,	11.5000
226.20,	11.5100
226.85,	11.5300
227.51,	11.5400
228.16,	11.5400
228.81,	11.5200
229.47,	11.4800
230.12,	11.4700
230.78,	11.4600
231.43,	11.4500
232.08,	11.4400
232.74,	11.4200
233.39,	11.4100
234.04,	11.4100
234.69,	11.4200
235.35,	11.4200
236.00,	11.4100
236.65,	11.3900
237.31,	11.3800
237.96,	11.3700
238.61,	11.3600
239.27,	11.3700
239.92,	11.3900
240.57,	11.3900
241.22,	11.3900
241.88,	11.4000
242.53,	11.4000
243.18,	11.4200
243.83,	11.4300
244.49,	11.4400
245.14,	11.4600
245.79,	11.4800
246.44,	11.4800
247.10,	11.4800
247.75,	11.4700
248.40,	11.4600
249.05,	11.4500
249.70,	11.4300
250.36,	11.4300
251.01,	11.4300
251.66,	11.4300
252.31,	11.4300
252.96,	11.4300
253.62,	11.4300
254.27,	11.4200
254.92,	11.4100
255.57,	11.4200
256.22,	11.4200
256.88,	11.4200
257.53,	11.4100
258.18,	11.4100
258.83,	11.4000
259.48,	11.3900
260.13,	11.3900
260.78,	11.3900
261.44,	11.3900
262.09,	11.4000
262.74,	11.4000
263.39,	11.4100
264.04,	11.4000
264.69,	11.4000
265.34,	11.4100
265.99,	11.4100
266.64,	11.4000
267.29,	11.3800
267.95,	11.3600
268.60,	11.3300
269.25,	11.3100
269.90,	11.3000
270.55,	11.3000
271.20,	11.3100
271.85,	11.2900
272.50,	11.2700
273.15,	11.2600
273.80,	11.2600
274.45,	11.2600
275.10,	11.2600
275.75,	11.2600
276.40,	11.2500
277.05,	11.2400
277.70,	11.2300
278.35,	11.2300
279.00,	11.2200
279.65,	11.2100
280.30,	11.2000
280.95,	11.1800
281.60,	11.1600
282.25,	11.1400
282.90,	11.1300
283.55,	11.1100
284.20,	11.1000
284.85,	11.0900
285.50,	11.0800
286.15,	11.0700
286.80,	11.0600
287.45,	11.0500
288.10,	11.0400
288.75,	11.0400
289.40,	11.0400
290.05,	11.0400
290.70,	11.0300
291.35,	11.0100
292.00,	11.0000
292.64,	11.0000
293.29,	10.9900
293.94,	10.9800
294.59,	10.9700
295.24,	10.9600
295.89,	10.9500
296.54,	10.9500
297.19,	10.9400
297.84,	10.9300
298.49,	10.9200
299.13,	10.9100
299.78,	10.9100
300.43,	10.9100
301.08,	10.9000
301.73,	10.9100
302.38,	10.9100
303.02,	10.9100
303.67,	10.9200
304.32,	10.9100
304.97,	10.9200
305.62,	10.9200
306.27,	10.9300
306.91,	10.9300
307.56,	10.9300
308.21,	10.9300
308.86,	10.9300
309.51,	10.9300
310.15,	10.9100
310.80,	10.9100
311.45,	10.9000
312.10,	10.9100
312.75,	10.9100
313.39,	10.9000
314.04,	10.9000
314.69,	10.8900
315.34,	10.8700
315.98,	10.8200
316.63,	10.7800
317.28,	10.7400
317.93,	10.7100
318.57,	10.6900
319.22,	10.6800
319.87,	10.6800
320.52,	10.6700
321.16,	10.6500
321.81,	10.6400
322.46,	10.6400
323.10,	10.6300
323.75,	10.6100
324.40,	10.5900
325.04,	10.5700
325.69,	10.5400
326.34,	10.5200
326.99,	10.4900
327.63,	10.4700
328.28,	10.4500
328.93,	10.4400
329.57,	10.4400
