Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/03/2016,	Time = 06:59,	
Latitude = 42 49.12  S,	Longitude = 008 45.21  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 329,	Wind Speed = 47.00
Dry Bulb Temp = 11.30,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	10.6400
1.34,	10.5200
2.01,	10.4700
2.68,	10.4400
3.34,	10.4500
4.01,	10.4800
4.68,	10.4800
5.35,	10.4800
6.02,	10.4800
6.69,	10.4800
7.36,	10.4800
8.03,	10.4800
8.69,	10.4800
9.36,	10.4800
10.03,	10.4800
10.70,	10.4700
11.37,	10.4700
12.04,	10.4800
12.70,	10.4800
13.37,	10.4700
14.04,	10.4700
14.71,	10.4800
15.38,	10.4800
16.05,	10.4800
16.71,	10.4800
17.38,	10.4800
18.05,	10.4700
18.72,	10.4800
19.38,	10.4800
20.05,	10.4800
20.72,	10.4700
21.39,	10.4800
22.06,	10.4800
22.72,	10.4700
23.39,	10.4800
24.06,	10.4700
24.73,	10.4700
25.39,	10.4700
26.06,	10.4700
26.73,	10.4700
27.40,	10.4800
28.06,	10.4700
28.73,	10.4700
29.40,	10.4700
30.06,	10.4600
30.73,	10.4600
31.40,	10.4600
32.06,	10.4500
32.73,	10.4500
33.40,	10.4500
34.07,	10.4500
34.73,	10.4400
35.40,	10.4300
36.07,	10.4200
36.73,	10.4200
37.40,	10.4200
38.07,	10.4000
38.73,	10.3500
39.40,	10.2900
40.06,	10.2500
40.73,	10.2200
41.40,	10.2100
42.06,	10.2000
42.73,	10.1800
43.40,	10.0900
44.06,	9.7200
44.73,	9.3500
45.39,	9.1600
46.06,	9.0800
46.73,	9.0500
47.39,	9.0200
48.06,	9.0100
48.72,	8.9900
49.39,	8.9800
50.06,	8.9700
50.72,	8.9600
51.39,	8.9500
52.05,	8.9200
52.72,	8.9000
53.38,	8.8900
54.05,	8.8900
54.71,	8.8800
55.38,	8.8800
56.05,	8.8800
56.71,	8.8900
57.38,	8.8900
58.04,	8.8900
58.71,	8.8900
59.37,	8.8900
60.04,	8.8900
60.70,	8.8800
61.37,	8.8700
62.03,	8.8600
62.70,	8.8700
63.36,	8.8700
64.03,	8.8600
64.69,	8.8600
65.36,	8.8500
66.02,	8.8400
66.69,	8.8400
67.35,	8.8400
68.01,	8.8300
68.68,	8.8300
69.34,	8.8300
70.01,	8.8200
70.67,	8.8200
71.34,	8.8100
72.00,	8.8100
72.66,	8.8000
73.33,	8.7900
73.99,	8.7800
74.66,	8.7800
75.32,	8.7800
75.98,	8.7700
76.65,	8.7700
77.31,	8.7700
77.98,	8.7700
78.64,	8.7600
79.30,	8.7600
79.97,	8.7600
80.63,	8.7600
81.30,	8.7600
81.96,	8.7500
82.62,	8.7600
83.29,	8.7600
83.95,	8.7600
84.61,	8.7500
85.28,	8.7400
85.94,	8.7200
86.60,	8.7200
87.27,	8.7100
87.93,	8.7100
88.59,	8.7100
89.26,	8.7000
89.92,	8.6900
90.58,	8.6800
91.24,	8.6700
91.91,	8.6700
92.57,	8.6600
93.23,	8.6500
93.90,	8.6300
94.56,	8.6300
95.22,	8.6200
95.88,	8.6000
96.55,	8.5900
97.21,	8.5800
97.87,	8.5800
98.53,	8.5800
99.20,	8.5700
99.86,	8.5500
100.52,	8.5400
101.18,	8.5200
101.85,	8.5200
102.51,	8.5100
103.17,	8.5100
103.83,	8.5000
104.49,	8.5000
105.16,	8.5000
105.82,	8.5000
106.48,	8.4900
107.14,	8.4800
107.80,	8.4700
108.47,	8.4700
109.13,	8.4600
109.79,	8.4600
110.45,	8.4500
111.11,	8.4400
111.77,	8.4300
112.44,	8.4300
113.10,	8.4300
113.76,	8.4300
114.42,	8.4200
115.08,	8.4200
115.74,	8.4200
116.40,	8.4100
117.06,	8.3900
117.73,	8.3900
118.39,	8.3800
119.05,	8.3800
119.71,	8.3700
120.37,	8.3700
121.03,	8.3600
121.69,	8.3600
122.35,	8.3500
123.01,	8.3500
123.67,	8.3500
124.33,	8.3300
125.00,	8.3200
125.66,	8.3100
126.32,	8.3000
126.98,	8.2900
127.64,	8.2900
128.30,	8.2800
128.96,	8.2700
129.62,	8.2700
130.28,	8.2400
130.94,	8.2300
131.60,	8.2200
132.26,	8.2100
132.92,	8.2100
133.58,	8.2000
134.24,	8.2000
134.90,	8.2000
135.56,	8.1800
136.22,	8.1700
136.88,	8.1700
137.54,	8.1600
138.20,	8.1500
138.86,	8.1500
139.52,	8.1400
140.18,	8.1300
140.84,	8.1200
141.50,	8.1100
142.16,	8.1000
142.82,	8.1000
143.48,	8.1000
144.14,	8.0900
144.79,	8.0900
145.45,	8.0800
146.11,	8.0800
146.77,	8.0800
147.43,	8.0800
148.09,	8.0700
148.75,	8.0600
149.41,	8.0600
150.07,	8.0400
150.73,	8.0300
151.39,	8.0300
152.04,	8.0400
152.70,	8.0300
153.36,	8.0300
154.02,	8.0200
154.68,	8.0200
155.34,	8.0100
156.00,	8.0000
156.65,	7.9900
157.31,	7.9900
157.97,	7.9900
158.63,	7.9900
159.29,	7.9800
159.95,	7.9800
160.60,	7.9800
161.26,	7.9800
161.92,	7.9700
162.58,	7.9700
163.24,	7.9600
163.90,	7.9500
164.55,	7.9500
165.21,	7.9500
165.87,	7.9500
166.53,	7.9400
167.18,	7.9400
167.84,	7.9400
168.50,	7.9400
169.16,	7.9300
169.82,	7.9300
170.47,	7.9200
171.13,	7.9100
171.79,	7.9000
172.44,	7.9000
173.10,	7.9100
173.76,	7.9200
174.42,	7.9200
175.07,	7.9300
175.73,	7.9200
176.39,	7.9100
177.05,	7.8900
177.70,	7.8600
178.36,	7.8400
179.02,	7.8300
179.67,	7.8200
180.33,	7.8100
180.99,	7.7900
181.64,	7.7900
182.30,	7.7800
182.96,	7.7700
183.61,	7.7700
184.27,	7.7600
184.93,	7.7500
185.58,	7.7400
186.24,	7.7400
186.90,	7.7200
187.55,	7.7200
188.21,	7.7100
188.87,	7.7100
189.52,	7.7100
190.18,	7.7000
190.83,	7.7000
191.49,	7.7000
192.15,	7.7000
192.80,	7.7000
193.46,	7.7000
194.11,	7.7000
194.77,	7.6900
195.43,	7.6900
196.08,	7.6900
196.74,	7.6800
197.39,	7.6700
198.05,	7.6700
198.70,	7.6500
199.36,	7.6300
200.02,	7.6200
200.67,	7.6100
201.33,	7.6100
201.98,	7.6100
202.64,	7.6000
203.29,	7.6000
203.95,	7.6000
204.60,	7.5900
205.26,	7.5900
205.91,	7.5900
206.57,	7.5900
207.22,	7.5800
207.88,	7.5800
208.53,	7.5700
209.19,	7.5700
209.84,	7.5700
210.50,	7.5700
211.15,	7.5700
211.81,	7.5700
212.46,	7.5700
213.12,	7.5600
213.77,	7.5600
214.43,	7.5500
215.08,	7.5500
215.74,	7.5500
216.39,	7.5400
217.04,	7.5400
217.70,	7.5400
218.35,	7.5400
219.01,	7.5400
219.66,	7.5300
220.32,	7.5300
220.97,	7.5200
221.62,	7.5200
222.28,	7.5200
222.93,	7.5200
223.59,	7.5200
224.24,	7.5200
224.89,	7.5200
225.55,	7.5200
226.20,	7.5200
226.85,	7.5100
227.51,	7.5100
228.16,	7.5100
228.81,	7.5100
229.47,	7.5000
230.12,	7.5000
230.78,	7.5000
231.43,	7.4900
232.08,	7.4800
232.74,	7.4800
233.39,	7.4700
234.04,	7.4800
234.69,	7.4700
235.35,	7.4700
236.00,	7.4700
236.65,	7.4600
237.31,	7.4600
237.96,	7.4500
238.61,	7.4400
239.27,	7.4400
239.92,	7.4400
240.57,	7.4300
241.22,	7.4300
241.88,	7.4300
242.53,	7.4200
243.18,	7.4300
243.83,	7.4200
244.49,	7.4200
245.14,	7.4200
245.79,	7.4200
246.44,	7.4100
247.10,	7.4100
247.75,	7.4100
248.40,	7.4100
249.05,	7.4100
249.70,	7.4100
250.36,	7.4100
251.01,	7.4100
251.66,	7.4100
252.31,	7.4000
252.96,	7.4000
253.62,	7.4000
254.27,	7.4000
254.92,	7.3900
255.57,	7.3900
256.22,	7.3900
256.88,	7.3900
257.53,	7.3900
258.18,	7.3900
258.83,	7.3900
259.48,	7.3900
260.13,	7.3900
260.78,	7.3800
261.44,	7.3800
262.09,	7.3800
262.74,	7.3800
263.39,	7.3800
264.04,	7.3800
264.69,	7.3700
265.34,	7.3700
265.99,	7.3700
266.64,	7.3700
267.29,	7.3800
267.95,	7.3800
268.60,	7.3700
269.25,	7.3700
269.90,	7.3800
270.55,	7.3700
271.20,	7.3700
271.85,	7.3700
272.50,	7.3700
273.15,	7.3700
273.80,	7.3600
274.45,	7.3500
275.10,	7.3500
275.75,	7.3300
276.40,	7.3300
277.05,	7.3200
277.70,	7.3200
278.35,	7.3100
279.00,	7.3100
279.65,	7.3100
280.30,	7.3000
280.95,	7.3000
281.60,	7.3000
282.25,	7.2900
282.90,	7.3000
283.55,	7.2900
284.20,	7.2900
284.85,	7.2800
285.50,	7.2800
286.15,	7.2800
286.80,	7.2700
287.45,	7.2700
288.10,	7.2800
288.75,	7.2700
289.40,	7.2700
290.05,	7.2800
290.70,	7.2800
291.35,	7.2700
292.00,	7.2700
292.64,	7.2700
293.29,	7.2700
293.94,	7.2700
294.59,	7.2600
295.24,	7.2500
295.89,	7.2500
296.54,	7.2400
297.19,	7.2300
297.84,	7.2300
298.49,	7.2300
299.13,	7.2300
299.78,	7.2300
300.43,	7.2300
301.08,	7.2200
301.73,	7.2100
302.38,	7.2000
303.02,	7.2000
303.67,	7.2000
304.32,	7.2100
304.97,	7.2000
305.62,	7.2000
306.27,	7.1900
306.91,	7.1900
307.56,	7.1800
308.21,	7.1800
308.86,	7.1700
309.51,	7.1700
310.15,	7.1700
310.80,	7.1700
311.45,	7.1700
312.10,	7.1700
312.75,	7.1700
313.39,	7.1700
314.04,	7.1700
314.69,	7.1600
315.34,	7.1600
315.98,	7.1600
316.63,	7.1500
317.28,	7.1500
317.93,	7.1500
318.57,	7.1500
319.22,	7.1500
319.87,	7.1600
320.52,	7.1600
321.16,	7.1700
321.81,	7.1900
322.46,	7.1900
323.10,	7.1900
323.75,	7.2000
324.40,	7.2000
325.04,	7.2100
325.69,	7.2100
326.34,	7.2000
326.99,	7.1800
327.63,	7.1700
328.28,	7.1500
328.93,	7.1100
329.57,	7.0900
