Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/06/2016,	Time = 10:01,	
Latitude = 53 39.65  S,	Longitude = 000 00.14  W
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 102,	Wind Speed = 7.80
Dry Bulb Temp = -0.50,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	0.1300
1.34,	-0.2800
2.01,	-0.3500
2.68,	-0.3600
3.34,	-0.3600
4.01,	-0.3600
4.68,	-0.3500
5.35,	-0.3400
6.02,	-0.3400
6.69,	-0.3400
7.36,	-0.3500
8.03,	-0.3500
8.69,	-0.3600
9.36,	-0.3800
10.03,	-0.4000
10.70,	-0.4400
11.37,	-0.4400
12.04,	-0.4200
12.70,	-0.4400
13.37,	-0.4300
14.04,	-0.4300
14.71,	-0.4300
15.38,	-0.4200
16.05,	-0.4100
16.71,	-0.4000
17.38,	-0.3900
18.05,	-0.3900
18.72,	-0.4000
19.38,	-0.4000
20.05,	-0.4000
20.72,	-0.4100
21.39,	-0.4000
22.06,	-0.3900
22.72,	-0.4000
23.39,	-0.4100
24.06,	-0.4000
24.73,	-0.4000
25.39,	-0.3900
26.06,	-0.3900
26.73,	-0.4000
27.40,	-0.4000
28.06,	-0.4000
28.73,	-0.4100
29.40,	-0.4100
30.06,	-0.4100
30.73,	-0.4100
31.40,	-0.4100
32.06,	-0.4100
32.73,	-0.4200
33.40,	-0.4200
34.07,	-0.4200
34.73,	-0.4200
35.40,	-0.4300
36.07,	-0.4400
36.73,	-0.4600
37.40,	-0.4800
38.07,	-0.4900
38.73,	-0.5100
39.40,	-0.5100
40.06,	-0.5200
40.73,	-0.5300
41.40,	-0.5300
42.06,	-0.5500
42.73,	-0.5500
43.40,	-0.5600
44.06,	-0.5600
44.73,	-0.5700
45.39,	-0.5800
46.06,	-0.5900
46.73,	-0.6000
47.39,	-0.6100
48.06,	-0.6100
48.72,	-0.6100
49.39,	-0.6300
50.06,	-0.6400
50.72,	-0.6400
51.39,	-0.6500
52.05,	-0.6500
52.72,	-0.6600
53.38,	-0.6600
54.05,	-0.6600
54.71,	-0.6600
55.38,	-0.6700
56.05,	-0.6700
56.71,	-0.6800
57.38,	-0.6800
58.04,	-0.6800
58.71,	-0.6800
59.37,	-0.6800
60.04,	-0.6900
60.70,	-0.6900
61.37,	-0.7000
62.03,	-0.7000
62.70,	-0.7100
63.36,	-0.7200
64.03,	-0.7200
64.69,	-0.7300
65.36,	-0.7300
66.02,	-0.7300
66.69,	-0.7400
67.35,	-0.7600
68.01,	-0.7700
68.68,	-0.7700
69.34,	-0.7800
70.01,	-0.7900
70.67,	-0.8000
71.34,	-0.8000
72.00,	-0.7900
72.66,	-0.8000
73.33,	-0.7900
73.99,	-0.8000
74.66,	-0.8100
75.32,	-0.8100
75.98,	-0.8000
76.65,	-0.8000
77.31,	-0.8000
77.98,	-0.8100
78.64,	-0.8200
79.30,	-0.8100
79.97,	-0.8100
80.63,	-0.8100
81.30,	-0.8100
81.96,	-0.8100
82.62,	-0.8200
83.29,	-0.8200
83.95,	-0.8200
84.61,	-0.8300
85.28,	-0.8500
85.94,	-0.8500
86.60,	-0.8500
87.27,	-0.8500
87.93,	-0.8400
88.59,	-0.8500
89.26,	-0.8400
89.92,	-0.8400
90.58,	-0.8400
91.24,	-0.8400
91.91,	-0.8400
92.57,	-0.8400
93.23,	-0.8400
93.90,	-0.8400
94.56,	-0.8400
95.22,	-0.8400
95.88,	-0.8400
96.55,	-0.8400
97.21,	-0.8400
97.87,	-0.8500
98.53,	-0.8500
99.20,	-0.8500
99.86,	-0.8500
100.52,	-0.8600
101.18,	-0.8600
101.85,	-0.8700
102.51,	-0.8700
103.17,	-0.8700
103.83,	-0.8700
104.49,	-0.8800
105.16,	-0.8800
105.82,	-0.8800
106.48,	-0.8800
107.14,	-0.8800
107.80,	-0.8800
108.47,	-0.8800
109.13,	-0.8900
109.79,	-0.9000
110.45,	-0.9000
111.11,	-0.9100
111.77,	-0.9100
112.44,	-0.9000
113.10,	-0.9100
113.76,	-0.9000
114.42,	-0.9000
115.08,	-0.9100
115.74,	-0.9000
116.40,	-0.9100
117.06,	-0.9100
117.73,	-0.9100
118.39,	-0.9200
119.05,	-0.9200
119.71,	-0.9200
120.37,	-0.9200
121.03,	-0.9200
121.69,	-0.9300
122.35,	-0.9300
123.01,	-0.9200
123.67,	-0.9300
124.33,	-0.9300
125.00,	-0.9300
125.66,	-0.9200
126.32,	-0.9300
126.98,	-0.9400
127.64,	-0.9400
128.30,	-0.9500
128.96,	-0.9500
129.62,	-0.9400
130.28,	-0.9500
130.94,	-0.9500
131.60,	-0.9500
132.26,	-0.9500
132.92,	-0.9600
133.58,	-0.9700
134.24,	-0.9900
134.90,	-1.0000
135.56,	-1.0100
136.22,	-1.0200
136.88,	-1.0300
137.54,	-1.0500
138.20,	-1.0500
138.86,	-1.0600
139.52,	-1.0600
140.18,	-1.0600
140.84,	-1.0700
141.50,	-1.0800
142.16,	-1.1000
142.82,	-1.1100
143.48,	-1.1300
144.14,	-1.1400
144.79,	-1.1600
145.45,	-1.1800
146.11,	-1.1900
146.77,	-1.1900
147.43,	-1.2000
148.09,	-1.2000
148.75,	-1.2000
149.41,	-1.2000
150.07,	-1.2000
150.73,	-1.2000
151.39,	-1.2000
152.04,	-1.2000
152.70,	-1.2000
153.36,	-1.2000
154.02,	-1.2000
154.68,	-1.2000
155.34,	-1.1900
156.00,	-1.1900
156.65,	-1.1900
157.31,	-1.1900
157.97,	-1.1800
158.63,	-1.1800
159.29,	-1.1800
159.95,	-1.1700
160.60,	-1.1700
161.26,	-1.1700
161.92,	-1.1600
162.58,	-1.1600
163.24,	-1.1600
163.90,	-1.1600
164.55,	-1.1600
165.21,	-1.1600
165.87,	-1.1600
166.53,	-1.1600
167.18,	-1.1600
167.84,	-1.1600
168.50,	-1.1600
169.16,	-1.1600
169.82,	-1.1500
170.47,	-1.1500
171.13,	-1.1500
171.79,	-1.1400
172.44,	-1.1400
173.10,	-1.1400
173.76,	-1.1300
174.42,	-1.1200
175.07,	-1.1200
175.73,	-1.1100
176.39,	-1.0900
177.05,	-1.0800
177.70,	-1.0700
178.36,	-1.0700
179.02,	-1.0700
179.67,	-1.0600
180.33,	-1.0300
180.99,	-1.0200
181.64,	-1.0000
182.30,	-0.9700
182.96,	-0.9500
183.61,	-0.9400
184.27,	-0.9300
184.93,	-0.9200
185.58,	-0.9000
186.24,	-0.8800
186.90,	-0.8700
187.55,	-0.8600
188.21,	-0.8300
188.87,	-0.8200
189.52,	-0.8200
190.18,	-0.8000
190.83,	-0.7300
191.49,	-0.6600
192.15,	-0.6200
192.80,	-0.5700
193.46,	-0.4700
194.11,	-0.4000
194.77,	-0.3800
195.43,	-0.3800
196.08,	-0.3700
196.74,	-0.3500
197.39,	-0.3400
198.05,	-0.3200
198.70,	-0.3100
199.36,	-0.2900
200.02,	-0.2800
200.67,	-0.2600
201.33,	-0.2100
201.98,	-0.1600
202.64,	-0.1000
203.29,	-0.0300
203.95,	0.0200
204.60,	0.0300
205.26,	0.0400
205.91,	0.0400
206.57,	0.0400
207.22,	0.0400
207.88,	0.0400
208.53,	0.0400
209.19,	0.0300
209.84,	0.0300
210.50,	0.0300
211.15,	0.0400
211.81,	0.0800
212.46,	0.1400
213.12,	0.1700
213.77,	0.1900
214.43,	0.2000
215.08,	0.2300
215.74,	0.2500
216.39,	0.2600
217.04,	0.2900
217.70,	0.3200
218.35,	0.3300
219.01,	0.3400
219.66,	0.3600
220.32,	0.3900
220.97,	0.4700
221.62,	0.5400
222.28,	0.5700
222.93,	0.5800
223.59,	0.5800
224.24,	0.6100
224.89,	0.6600
225.55,	0.7000
226.20,	0.7200
226.85,	0.7400
227.51,	0.7600
228.16,	0.7800
228.81,	0.8000
229.47,	0.8100
230.12,	0.8200
230.78,	0.8300
231.43,	0.8500
232.08,	0.8700
232.74,	0.8800
233.39,	0.9100
234.04,	0.9400
234.69,	0.9800
235.35,	1.0100
236.00,	1.0300
236.65,	1.0400
237.31,	1.0800
237.96,	1.1500
238.61,	1.2300
239.27,	1.2600
239.92,	1.2800
240.57,	1.2900
241.22,	1.2900
241.88,	1.2900
242.53,	1.3000
243.18,	1.3000
243.83,	1.2900
244.49,	1.3000
245.14,	1.3000
245.79,	1.3200
246.44,	1.3200
247.10,	1.3300
247.75,	1.3400
248.40,	1.3500
249.05,	1.3500
249.70,	1.3500
250.36,	1.3400
251.01,	1.3300
251.66,	1.3300
252.31,	1.3300
252.96,	1.3300
253.62,	1.3300
254.27,	1.3300
254.92,	1.3300
255.57,	1.3200
256.22,	1.3000
256.88,	1.2900
257.53,	1.2900
258.18,	1.2900
258.83,	1.2800
259.48,	1.2700
260.13,	1.2700
260.78,	1.2700
261.44,	1.2700
262.09,	1.2700
262.74,	1.2600
263.39,	1.2700
264.04,	1.2700
264.69,	1.2700
265.34,	1.2700
265.99,	1.2800
266.64,	1.3000
267.29,	1.3300
267.95,	1.3800
268.60,	1.4100
269.25,	1.4300
269.90,	1.4400
270.55,	1.4500
271.20,	1.4600
271.85,	1.4500
272.50,	1.4500
273.15,	1.4500
273.80,	1.4500
274.45,	1.4500
275.10,	1.4500
275.75,	1.4400
276.40,	1.4400
277.05,	1.4300
277.70,	1.4300
278.35,	1.4300
279.00,	1.4300
279.65,	1.4200
280.30,	1.4200
280.95,	1.4200
281.60,	1.4200
282.25,	1.4100
282.90,	1.4100
283.55,	1.4100
284.20,	1.4000
284.85,	1.4000
285.50,	1.4000
286.15,	1.4000
286.80,	1.3900
287.45,	1.3900
288.10,	1.3900
288.75,	1.4000
289.40,	1.4000
290.05,	1.4200
290.70,	1.4500
291.35,	1.4700
292.00,	1.4700
292.64,	1.4700
293.29,	1.4700
293.94,	1.4700
294.59,	1.4700
295.24,	1.4700
295.89,	1.4700
296.54,	1.4700
297.19,	1.4700
297.84,	1.4700
298.49,	1.4700
299.13,	1.4800
299.78,	1.4800
300.43,	1.4800
301.08,	1.4800
301.73,	1.4800
302.38,	1.4900
303.02,	1.4900
303.67,	1.4900
304.32,	1.4900
304.97,	1.4900
305.62,	1.4900
306.27,	1.5000
306.91,	1.5000
307.56,	1.5000
308.21,	1.5000
308.86,	1.5000
309.51,	1.5000
