Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/01/2016,	Time = 13:00,	
Latitude = 34 42.30  S,	Longitude = 014 28.64  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 114,	Wind Speed = 6.00
Dry Bulb Temp = 17.00,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	18.8800
1.34,	18.7100
2.01,	18.6800
2.68,	18.6500
3.34,	18.6300
4.01,	18.6100
4.68,	18.6000
5.35,	18.5700
6.02,	18.5500
6.69,	18.5200
7.36,	18.5000
8.03,	18.4900
8.69,	18.4700
9.36,	18.4600
10.03,	18.4600
10.70,	18.4500
11.37,	18.4400
12.04,	18.4400
12.70,	18.4400
13.37,	18.4300
14.04,	18.4400
14.71,	18.4300
15.38,	18.4200
16.05,	18.4200
16.71,	18.4200
17.38,	18.4200
18.05,	18.4000
18.72,	18.4000
19.38,	18.4000
20.05,	18.4000
20.72,	18.3800
21.39,	18.3600
22.06,	18.3200
22.72,	18.2500
23.39,	18.1500
24.06,	18.0500
24.73,	17.9500
25.39,	17.8600
26.06,	17.7900
26.73,	17.7600
27.40,	17.7400
28.06,	17.7300
28.73,	17.7300
29.40,	17.7100
30.06,	17.6800
30.73,	17.6400
31.40,	17.6100
32.06,	17.5900
32.73,	17.5700
33.40,	17.5600
34.07,	17.5500
34.73,	17.5300
35.40,	17.5200
36.07,	17.5000
36.73,	17.4800
37.40,	17.4700
38.07,	17.4500
38.73,	17.4400
39.40,	17.4200
40.06,	17.4100
40.73,	17.4100
41.40,	17.4000
42.06,	17.4000
42.73,	17.3900
43.40,	17.3900
44.06,	17.3800
44.73,	17.3700
45.39,	17.3600
46.06,	17.3500
46.73,	17.3400
47.39,	17.3400
48.06,	17.3300
48.72,	17.3300
49.39,	17.3400
50.06,	17.3300
50.72,	17.3200
51.39,	17.3200
52.05,	17.3100
52.72,	17.3100
53.38,	17.3100
54.05,	17.3000
54.71,	17.3000
55.38,	17.3000
56.05,	17.2800
56.71,	17.2700
57.38,	17.2600
58.04,	17.2600
58.71,	17.2600
59.37,	17.2600
60.04,	17.2600
60.70,	17.2600
61.37,	17.2600
62.03,	17.2600
62.70,	17.2600
63.36,	17.2500
64.03,	17.2500
64.69,	17.2400
65.36,	17.2400
66.02,	17.2400
66.69,	17.2400
67.35,	17.2400
68.01,	17.2300
68.68,	17.2300
69.34,	17.2200
70.01,	17.2000
70.67,	17.2000
71.34,	17.1800
72.00,	17.1800
72.66,	17.1700
73.33,	17.1500
73.99,	17.1400
74.66,	17.1000
75.32,	17.0200
75.98,	16.9400
76.65,	16.9000
77.31,	16.8800
77.98,	16.8200
78.64,	16.7300
79.30,	16.6600
79.97,	16.6100
80.63,	16.5600
81.30,	16.5300
81.96,	16.5000
82.62,	16.4500
83.29,	16.4100
83.95,	16.3800
84.61,	16.3600
85.28,	16.3500
85.94,	16.3500
86.60,	16.3400
87.27,	16.3200
87.93,	16.3000
88.59,	16.2700
89.26,	16.2500
89.92,	16.2400
90.58,	16.2300
91.24,	16.2100
91.91,	16.1800
92.57,	16.1600
93.23,	16.1500
93.90,	16.1400
94.56,	16.1300
95.22,	16.1300
95.88,	16.1200
96.55,	16.1100
97.21,	16.1100
97.87,	16.1000
98.53,	16.1100
99.20,	16.1000
99.86,	16.0900
100.52,	16.0900
101.18,	16.0900
101.85,	16.0800
102.51,	16.0700
103.17,	16.0500
103.83,	16.0200
104.49,	16.0000
105.16,	15.9700
105.82,	15.9500
106.48,	15.9400
107.14,	15.9400
107.80,	15.9200
108.47,	15.9100
109.13,	15.9000
109.79,	15.8800
110.45,	15.8600
111.11,	15.8300
111.77,	15.8000
112.44,	15.7800
113.10,	15.7700
113.76,	15.7700
114.42,	15.7600
115.08,	15.7500
115.74,	15.7200
116.40,	15.7000
117.06,	15.6900
117.73,	15.6800
118.39,	15.6600
119.05,	15.6500
119.71,	15.6400
120.37,	15.6100
121.03,	15.5600
121.69,	15.5400
122.35,	15.5400
123.01,	15.5200
123.67,	15.5000
124.33,	15.4800
125.00,	15.4600
125.66,	15.4300
126.32,	15.4000
126.98,	15.3700
127.64,	15.3500
128.30,	15.3400
128.96,	15.3400
129.62,	15.3300
130.28,	15.3200
130.94,	15.2900
131.60,	15.2400
132.26,	15.1900
132.92,	15.1500
133.58,	15.1300
134.24,	15.1200
134.90,	15.1200
135.56,	15.1000
136.22,	15.1000
136.88,	15.0900
137.54,	15.0800
138.20,	15.0900
138.86,	15.0700
139.52,	15.0600
140.18,	15.0300
140.84,	15.0100
141.50,	14.9900
142.16,	14.9700
142.82,	14.9500
143.48,	14.9300
144.14,	14.9100
144.79,	14.9000
145.45,	14.8900
146.11,	14.8900
146.77,	14.8800
147.43,	14.8600
148.09,	14.8400
148.75,	14.8200
149.41,	14.8000
150.07,	14.7700
150.73,	14.7200
151.39,	14.7000
152.04,	14.6800
152.70,	14.6600
153.36,	14.6400
154.02,	14.6300
154.68,	14.6000
155.34,	14.5500
156.00,	14.5200
156.65,	14.4700
157.31,	14.4400
157.97,	14.4100
158.63,	14.4000
159.29,	14.3900
159.95,	14.3700
160.60,	14.3500
161.26,	14.3300
161.92,	14.3000
162.58,	14.2600
163.24,	14.2300
163.90,	14.2100
164.55,	14.2000
165.21,	14.2000
165.87,	14.1500
166.53,	14.1100
167.18,	14.0800
167.84,	14.0300
168.50,	13.9900
169.16,	13.9800
169.82,	13.9600
170.47,	13.9400
171.13,	13.9000
171.79,	13.8700
172.44,	13.8200
173.10,	13.7700
173.76,	13.7500
174.42,	13.7400
175.07,	13.7300
175.73,	13.7200
176.39,	13.7000
177.05,	13.6900
177.70,	13.6800
178.36,	13.6800
179.02,	13.6900
179.67,	13.6900
180.33,	13.6900
180.99,	13.6700
181.64,	13.6500
182.30,	13.6400
182.96,	13.6500
183.61,	13.6400
184.27,	13.6100
184.93,	13.5600
185.58,	13.5100
186.24,	13.4900
186.90,	13.4900
187.55,	13.4800
188.21,	13.4800
188.87,	13.4700
189.52,	13.4700
190.18,	13.4700
190.83,	13.4700
191.49,	13.4800
192.15,	13.5100
192.80,	13.5300
193.46,	13.5300
194.11,	13.5300
194.77,	13.5400
195.43,	13.5400
196.08,	13.5400
196.74,	13.5400
197.39,	13.5500
198.05,	13.5500
198.70,	13.5500
199.36,	13.5400
200.02,	13.5300
200.67,	13.5200
201.33,	13.5300
201.98,	13.5300
202.64,	13.5300
203.29,	13.5300
203.95,	13.5400
204.60,	13.5500
205.26,	13.5500
205.91,	13.5500
206.57,	13.5400
207.22,	13.5300
207.88,	13.5200
208.53,	13.4900
209.19,	13.4800
209.84,	13.4800
210.50,	13.4700
211.15,	13.4700
211.81,	13.4700
212.46,	13.4700
213.12,	13.4700
213.77,	13.4800
214.43,	13.5000
215.08,	13.4900
215.74,	13.4900
216.39,	13.5000
217.04,	13.5100
217.70,	13.5000
218.35,	13.4800
219.01,	13.4500
219.66,	13.4100
220.32,	13.4000
220.97,	13.3900
221.62,	13.3900
222.28,	13.3900
222.93,	13.4000
223.59,	13.3900
224.24,	13.3900
224.89,	13.3800
225.55,	13.3700
226.20,	13.3700
226.85,	13.3600
227.51,	13.3600
228.16,	13.3500
228.81,	13.3400
229.47,	13.3100
230.12,	13.3000
230.78,	13.3000
231.43,	13.3200
232.08,	13.3200
232.74,	13.3400
233.39,	13.3300
234.04,	13.3100
234.69,	13.2800
235.35,	13.2600
236.00,	13.2400
236.65,	13.2300
237.31,	13.2200
237.96,	13.2100
238.61,	13.2000
239.27,	13.2000
239.92,	13.2100
240.57,	13.2500
241.22,	13.2800
241.88,	13.2800
242.53,	13.2800
243.18,	13.2800
243.83,	13.2800
244.49,	13.3000
245.14,	13.3100
245.79,	13.2900
246.44,	13.2700
247.10,	13.2500
247.75,	13.2200
248.40,	13.2000
249.05,	13.1800
249.70,	13.1700
250.36,	13.1800
251.01,	13.1700
251.66,	13.1500
252.31,	13.1400
252.96,	13.1200
253.62,	13.1100
254.27,	13.1000
254.92,	13.0900
255.57,	13.0800
256.22,	13.0700
256.88,	13.0600
257.53,	13.0500
258.18,	13.0500
258.83,	13.0400
259.48,	13.0300
260.13,	13.0200
260.78,	13.0100
261.44,	12.9900
262.09,	12.9700
262.74,	12.9500
263.39,	12.9500
264.04,	12.9500
264.69,	12.9600
265.34,	12.9600
265.99,	12.9700
266.64,	12.9700
267.29,	12.9800
267.95,	12.9800
268.60,	12.9800
269.25,	12.9700
269.90,	12.9700
270.55,	12.9700
271.20,	12.9700
271.85,	12.9700
272.50,	12.9700
273.15,	12.9600
273.80,	12.9600
274.45,	12.9500
275.10,	12.9400
275.75,	12.9200
276.40,	12.9000
277.05,	12.8800
277.70,	12.8600
278.35,	12.8400
279.00,	12.8400
279.65,	12.8300
280.30,	12.8200
280.95,	12.8300
281.60,	12.8300
282.25,	12.8200
282.90,	12.8100
283.55,	12.8100
284.20,	12.8100
284.85,	12.8000
285.50,	12.8000
286.15,	12.8000
286.80,	12.8000
287.45,	12.8200
288.10,	12.8200
288.75,	12.8300
289.40,	12.8400
290.05,	12.8400
290.70,	12.8500
291.35,	12.8400
292.00,	12.8400
292.64,	12.8300
293.29,	12.8300
293.94,	12.8300
294.59,	12.8100
295.24,	12.8000
295.89,	12.7900
296.54,	12.7800
297.19,	12.7800
297.84,	12.7800
298.49,	12.7700
299.13,	12.7700
299.78,	12.7600
300.43,	12.7600
301.08,	12.7500
301.73,	12.7400
302.38,	12.7300
303.02,	12.7300
303.67,	12.7200
304.32,	12.7100
304.97,	12.7000
305.62,	12.7000
306.27,	12.6900
306.91,	12.6800
307.56,	12.6800
308.21,	12.6800
308.86,	12.6700
309.51,	12.6600
310.15,	12.6600
310.80,	12.6600
311.45,	12.6500
312.10,	12.6300
312.75,	12.6100
313.39,	12.5900
314.04,	12.5800
314.69,	12.5600
315.34,	12.5500
315.98,	12.5500
316.63,	12.5500
317.28,	12.5400
317.93,	12.5300
318.57,	12.5100
319.22,	12.4900
319.87,	12.4600
320.52,	12.4600
321.16,	12.4500
321.81,	12.4400
322.46,	12.4200
323.10,	12.4100
323.75,	12.4000
324.40,	12.3800
325.04,	12.3600
325.69,	12.3500
326.34,	12.3500
326.99,	12.3400
327.63,	12.3200
328.28,	12.3100
328.93,	12.3000
329.57,	12.2800
