Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/03/2016,	Time = 06:04,	
Latitude = 42 37.40  S,	Longitude = 008 47.59  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 340,	Wind Speed = 34.40
Dry Bulb Temp = 11.00,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	10.7700
1.34,	10.6600
2.01,	10.6200
2.68,	10.6000
3.34,	10.5900
4.01,	10.5900
4.68,	10.6000
5.35,	10.6000
6.02,	10.6000
6.69,	10.5900
7.36,	10.6000
8.03,	10.6100
8.69,	10.6000
9.36,	10.6000
10.03,	10.6000
10.70,	10.6000
11.37,	10.5900
12.04,	10.5900
12.70,	10.5900
13.37,	10.6000
14.04,	10.6000
14.71,	10.6000
15.38,	10.6100
16.05,	10.6000
16.71,	10.6000
17.38,	10.6100
18.05,	10.6000
18.72,	10.6000
19.38,	10.5900
20.05,	10.6000
20.72,	10.6000
21.39,	10.5800
22.06,	10.5900
22.72,	10.5900
23.39,	10.6000
24.06,	10.6000
24.73,	10.5900
25.39,	10.5900
26.06,	10.5800
26.73,	10.5600
27.40,	10.5500
28.06,	10.5500
28.73,	10.5500
29.40,	10.5400
30.06,	10.5500
30.73,	10.5500
31.40,	10.5400
32.06,	10.5400
32.73,	10.5300
33.40,	10.5300
34.07,	10.5200
34.73,	10.5300
35.40,	10.5300
36.07,	10.5300
36.73,	10.5400
37.40,	10.5600
38.07,	10.5200
38.73,	10.4800
39.40,	10.4700
40.06,	10.4800
40.73,	10.4800
41.40,	10.4900
42.06,	10.4800
42.73,	10.4800
43.40,	10.4800
44.06,	10.4600
44.73,	10.4200
45.39,	10.3600
46.06,	10.2900
46.73,	10.2500
47.39,	10.2300
48.06,	10.2200
48.72,	10.2000
49.39,	10.1500
50.06,	10.1000
50.72,	10.0600
51.39,	10.0200
52.05,	9.9700
52.72,	9.9500
53.38,	9.9200
54.05,	9.8700
54.71,	9.8000
55.38,	9.7500
56.05,	9.7100
56.71,	9.6700
57.38,	9.6200
58.04,	9.5800
58.71,	9.5300
59.37,	9.5000
60.04,	9.4700
60.70,	9.4300
61.37,	9.4100
62.03,	9.4000
62.70,	9.3800
63.36,	9.3500
64.03,	9.2700
64.69,	9.1700
65.36,	9.0700
66.02,	9.0000
66.69,	8.9700
67.35,	8.9500
68.01,	8.9300
68.68,	8.9300
69.34,	8.9300
70.01,	8.9100
70.67,	8.8900
71.34,	8.8900
72.00,	8.8900
72.66,	8.8900
73.33,	8.8800
73.99,	8.8800
74.66,	8.8700
75.32,	8.8600
75.98,	8.8700
76.65,	8.8700
77.31,	8.8600
77.98,	8.8600
78.64,	8.8400
79.30,	8.8500
79.97,	8.8400
80.63,	8.8400
81.30,	8.8400
81.96,	8.8400
82.62,	8.8400
83.29,	8.8400
83.95,	8.8400
84.61,	8.8400
85.28,	8.8300
85.94,	8.8200
86.60,	8.8300
87.27,	8.8200
87.93,	8.8000
88.59,	8.8000
89.26,	8.8000
89.92,	8.8000
90.58,	8.8000
91.24,	8.7900
91.91,	8.7900
92.57,	8.7900
93.23,	8.7700
93.90,	8.7700
94.56,	8.7600
95.22,	8.7500
95.88,	8.7600
96.55,	8.7600
97.21,	8.7400
97.87,	8.7400
98.53,	8.7400
99.20,	8.7300
99.86,	8.7300
100.52,	8.7100
101.18,	8.7000
101.85,	8.6900
102.51,	8.6900
103.17,	8.6800
103.83,	8.6500
104.49,	8.6300
105.16,	8.6200
105.82,	8.6200
106.48,	8.6200
107.14,	8.6300
107.80,	8.6200
108.47,	8.5900
109.13,	8.5800
109.79,	8.5600
110.45,	8.5600
111.11,	8.5500
111.77,	8.5400
112.44,	8.5300
113.10,	8.5400
113.76,	8.5400
114.42,	8.5400
115.08,	8.5400
115.74,	8.5200
116.40,	8.5000
117.06,	8.4900
117.73,	8.4800
118.39,	8.4700
119.05,	8.4500
119.71,	8.4300
120.37,	8.4200
121.03,	8.3900
121.69,	8.3600
122.35,	8.3600
123.01,	8.3500
123.67,	8.3500
124.33,	8.3400
125.00,	8.3300
125.66,	8.3200
126.32,	8.3200
126.98,	8.3100
127.64,	8.3100
128.30,	8.2900
128.96,	8.2700
129.62,	8.2700
130.28,	8.2700
130.94,	8.2600
131.60,	8.2500
132.26,	8.2400
132.92,	8.2400
133.58,	8.2300
134.24,	8.2100
134.90,	8.1900
135.56,	8.1900
136.22,	8.2000
136.88,	8.1900
137.54,	8.1800
138.20,	8.1600
138.86,	8.1500
139.52,	8.1600
140.18,	8.1500
140.84,	8.1400
141.50,	8.1400
142.16,	8.1500
142.82,	8.1600
143.48,	8.1600
144.14,	8.1500
144.79,	8.1600
145.45,	8.1600
146.11,	8.1600
146.77,	8.1600
147.43,	8.1600
148.09,	8.1500
148.75,	8.1400
149.41,	8.1500
150.07,	8.1400
150.73,	8.1300
151.39,	8.1200
152.04,	8.1100
152.70,	8.1100
153.36,	8.1000
154.02,	8.0900
154.68,	8.0600
155.34,	8.0300
156.00,	8.0100
156.65,	8.0000
157.31,	7.9800
157.97,	7.9800
158.63,	7.9700
159.29,	7.9600
159.95,	7.9500
160.60,	7.9400
161.26,	7.9400
161.92,	7.9300
162.58,	7.9300
163.24,	7.9100
163.90,	7.9100
164.55,	7.9100
165.21,	7.9000
165.87,	7.8900
166.53,	7.9000
167.18,	7.9000
167.84,	7.8900
168.50,	7.8900
169.16,	7.8900
169.82,	7.9000
170.47,	7.9000
171.13,	7.9000
171.79,	7.9100
172.44,	7.9000
173.10,	7.9000
173.76,	7.8900
174.42,	7.8900
175.07,	7.9000
175.73,	7.9000
176.39,	7.9000
177.05,	7.9000
177.70,	7.9000
178.36,	7.9000
179.02,	7.9000
179.67,	7.9000
180.33,	7.9000
180.99,	7.9000
181.64,	7.9000
182.30,	7.9000
182.96,	7.9000
183.61,	7.8900
184.27,	7.9000
184.93,	7.9000
185.58,	7.8900
186.24,	7.8800
186.90,	7.8900
187.55,	7.8800
188.21,	7.8800
188.87,	7.8900
189.52,	7.8800
190.18,	7.8700
190.83,	7.8600
191.49,	7.8500
192.15,	7.8500
192.80,	7.8600
193.46,	7.8500
194.11,	7.8400
194.77,	7.8500
195.43,	7.8400
196.08,	7.8300
196.74,	7.8300
197.39,	7.8100
198.05,	7.7900
198.70,	7.7700
199.36,	7.7500
200.02,	7.7500
200.67,	7.7500
201.33,	7.7500
201.98,	7.7400
202.64,	7.7400
203.29,	7.7300
203.95,	7.7200
204.60,	7.7100
205.26,	7.7200
205.91,	7.7100
206.57,	7.7100
207.22,	7.7100
207.88,	7.7100
208.53,	7.7200
209.19,	7.7200
209.84,	7.7100
210.50,	7.7100
211.15,	7.7100
211.81,	7.7200
212.46,	7.7300
213.12,	7.7200
213.77,	7.7100
214.43,	7.7100
215.08,	7.7100
215.74,	7.7100
216.39,	7.7200
217.04,	7.7200
217.70,	7.7200
218.35,	7.7200
219.01,	7.7100
219.66,	7.7100
220.32,	7.7000
220.97,	7.7100
221.62,	7.7100
222.28,	7.7100
222.93,	7.7200
223.59,	7.7200
224.24,	7.7200
224.89,	7.7200
225.55,	7.7100
226.20,	7.7200
226.85,	7.7200
227.51,	7.7200
228.16,	7.7100
228.81,	7.7200
229.47,	7.7200
230.12,	7.7100
230.78,	7.7100
231.43,	7.7200
232.08,	7.7200
232.74,	7.7200
233.39,	7.7200
234.04,	7.7100
234.69,	7.7000
235.35,	7.7000
236.00,	7.6900
236.65,	7.6900
237.31,	7.6800
237.96,	7.6900
238.61,	7.6700
239.27,	7.6700
239.92,	7.6700
240.57,	7.6700
241.22,	7.6700
241.88,	7.6700
242.53,	7.6700
243.18,	7.6600
243.83,	7.6500
244.49,	7.6500
245.14,	7.6500
245.79,	7.6500
246.44,	7.6500
247.10,	7.6500
247.75,	7.6500
248.40,	7.6300
249.05,	7.6000
249.70,	7.5900
250.36,	7.5900
251.01,	7.5800
251.66,	7.5800
252.31,	7.5700
252.96,	7.5600
253.62,	7.5600
254.27,	7.5600
254.92,	7.5600
255.57,	7.5600
256.22,	7.5500
256.88,	7.5600
257.53,	7.5600
258.18,	7.5500
258.83,	7.5500
259.48,	7.5500
260.13,	7.5400
260.78,	7.5400
261.44,	7.5400
262.09,	7.5400
262.74,	7.5400
263.39,	7.5400
264.04,	7.5400
264.69,	7.5400
265.34,	7.5300
265.99,	7.5300
266.64,	7.5100
267.29,	7.5100
267.95,	7.5000
268.60,	7.5000
269.25,	7.5000
269.90,	7.5000
270.55,	7.4800
271.20,	7.4800
271.85,	7.4900
272.50,	7.4800
273.15,	7.4700
273.80,	7.4700
274.45,	7.4800
275.10,	7.4800
275.75,	7.4800
276.40,	7.4700
277.05,	7.4700
277.70,	7.4700
278.35,	7.4500
279.00,	7.4500
279.65,	7.4600
280.30,	7.4500
280.95,	7.4500
281.60,	7.4600
282.25,	7.4600
282.90,	7.4500
283.55,	7.4500
284.20,	7.4600
284.85,	7.4500
285.50,	7.4400
286.15,	7.4500
286.80,	7.4500
287.45,	7.4500
288.10,	7.4500
288.75,	7.4500
289.40,	7.4500
290.05,	7.4500
290.70,	7.4500
291.35,	7.4400
292.00,	7.4500
292.64,	7.4400
293.29,	7.4300
293.94,	7.4300
294.59,	7.4300
295.24,	7.4400
295.89,	7.4300
296.54,	7.4200
297.19,	7.4200
297.84,	7.4100
298.49,	7.4100
299.13,	7.4100
299.78,	7.4000
300.43,	7.4000
301.08,	7.4100
301.73,	7.4100
302.38,	7.4100
303.02,	7.4100
303.67,	7.4100
304.32,	7.4100
304.97,	7.4100
305.62,	7.4100
306.27,	7.4100
306.91,	7.4200
307.56,	7.4100
308.21,	7.4000
308.86,	7.4100
309.51,	7.4200
310.15,	7.4200
310.80,	7.4200
311.45,	7.4300
312.10,	7.4300
312.75,	7.4300
313.39,	7.4300
314.04,	7.4300
314.69,	7.4200
315.34,	7.4200
315.98,	7.4100
316.63,	7.4200
317.28,	7.4200
317.93,	7.4100
318.57,	7.4100
319.22,	7.4100
319.87,	7.4000
320.52,	7.4000
321.16,	7.4000
321.81,	7.4000
322.46,	7.4000
323.10,	7.4000
323.75,	7.4100
324.40,	7.4100
325.04,	7.4100
325.69,	7.4100
326.34,	7.4200
326.99,	7.4200
327.63,	7.4100
328.28,	7.4000
328.93,	7.3700
329.57,	7.3700
