Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/04/2016,	Time = 22:00,	
Latitude = 46 51.19  S,	Longitude = 005 09.91  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 350,	Wind Speed = 28.40
Dry Bulb Temp = 6.90,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	6.1300
1.34,	5.4100
2.01,	5.2200
2.68,	5.1600
3.34,	5.1400
4.01,	5.1400
4.68,	5.1400
5.35,	5.1400
6.02,	5.1300
6.69,	5.1300
7.36,	5.1300
8.03,	5.1300
8.69,	5.1300
9.36,	5.1400
10.03,	5.1300
10.70,	5.1400
11.37,	5.1400
12.04,	5.1300
12.70,	5.1200
13.37,	5.1200
14.04,	5.1300
14.71,	5.1200
15.38,	5.1100
16.05,	5.1100
16.71,	5.1200
17.38,	5.1200
18.05,	5.1200
18.72,	5.1200
19.38,	5.1200
20.05,	5.1200
20.72,	5.1200
21.39,	5.1200
22.06,	5.1300
22.72,	5.1200
23.39,	5.1200
24.06,	5.1200
24.73,	5.1300
25.39,	5.1200
26.06,	5.1200
26.73,	5.1200
27.40,	5.1200
28.06,	5.1200
28.73,	5.1200
29.40,	5.1200
30.06,	5.1200
30.73,	5.1100
31.40,	5.1100
32.06,	5.1200
32.73,	5.1200
33.40,	5.1100
34.07,	5.1100
34.73,	5.1100
35.40,	5.1000
36.07,	5.1100
36.73,	5.1000
37.40,	5.1000
38.07,	5.1000
38.73,	5.1000
39.40,	5.0900
40.06,	5.0900
40.73,	5.0900
41.40,	5.0800
42.06,	5.0800
42.73,	5.0800
43.40,	5.0800
44.06,	5.0800
44.73,	5.0800
45.39,	5.0700
46.06,	5.0800
46.73,	5.0700
47.39,	5.0700
48.06,	5.0600
48.72,	5.0600
49.39,	5.0600
50.06,	5.0600
50.72,	5.0600
51.39,	5.0600
52.05,	5.0600
52.72,	5.0500
53.38,	5.0500
54.05,	5.0500
54.71,	5.0500
55.38,	5.0500
56.05,	5.0600
56.71,	5.0600
57.38,	5.0500
58.04,	5.0500
58.71,	5.0400
59.37,	5.0500
60.04,	5.0500
60.70,	5.0500
61.37,	5.0400
62.03,	5.0300
62.70,	5.0300
63.36,	5.0300
64.03,	5.0300
64.69,	5.0200
65.36,	5.0200
66.02,	5.0200
66.69,	5.0100
67.35,	5.0000
68.01,	4.9900
68.68,	4.9800
69.34,	4.9700
70.01,	4.9400
70.67,	4.8900
71.34,	4.8400
72.00,	4.8100
72.66,	4.7900
73.33,	4.7900
73.99,	4.7800
74.66,	4.7700
75.32,	4.7700
75.98,	4.7700
76.65,	4.7500
77.31,	4.7100
77.98,	4.6700
78.64,	4.6400
79.30,	4.6100
79.97,	4.5900
80.63,	4.5700
81.30,	4.5400
81.96,	4.5200
82.62,	4.5000
83.29,	4.4900
83.95,	4.4800
84.61,	4.4800
85.28,	4.4700
85.94,	4.4700
86.60,	4.4600
87.27,	4.4400
87.93,	4.4300
88.59,	4.4300
89.26,	4.4100
89.92,	4.4000
90.58,	4.3800
91.24,	4.3600
91.91,	4.3300
92.57,	4.2900
93.23,	4.2700
93.90,	4.2600
94.56,	4.2200
95.22,	4.2000
95.88,	4.1700
96.55,	4.1500
97.21,	4.1300
97.87,	4.1200
98.53,	4.1100
99.20,	4.1100
99.86,	4.1200
100.52,	4.1200
101.18,	4.1100
101.85,	4.1100
102.51,	4.1100
103.17,	4.1100
103.83,	4.1000
104.49,	4.0900
105.16,	4.0900
105.82,	4.0900
106.48,	4.1000
107.14,	4.1000
107.80,	4.1000
108.47,	4.0900
109.13,	4.0900
109.79,	4.0800
110.45,	4.0800
111.11,	4.0800
111.77,	4.0800
112.44,	4.0700
113.10,	4.0700
113.76,	4.0700
114.42,	4.0700
115.08,	4.0700
115.74,	4.0700
116.40,	4.0900
117.06,	4.1000
117.73,	4.1100
118.39,	4.1200
119.05,	4.1200
119.71,	4.1300
120.37,	4.1400
121.03,	4.1400
121.69,	4.1300
122.35,	4.1300
123.01,	4.1200
123.67,	4.1300
124.33,	4.1400
125.00,	4.1400
125.66,	4.1400
126.32,	4.1300
126.98,	4.1200
127.64,	4.1200
128.30,	4.1000
128.96,	4.0900
129.62,	4.0800
130.28,	4.0800
130.94,	4.0700
131.60,	4.0700
132.26,	4.0700
132.92,	4.0600
133.58,	4.0500
134.24,	4.0400
134.90,	4.0300
135.56,	4.0200
136.22,	4.0100
136.88,	4.0100
137.54,	4.0100
138.20,	4.0000
138.86,	4.0000
139.52,	4.0000
140.18,	3.9800
140.84,	3.9600
141.50,	3.9300
142.16,	3.9100
142.82,	3.8900
143.48,	3.8800
144.14,	3.8700
144.79,	3.8700
145.45,	3.8600
146.11,	3.8500
146.77,	3.8500
147.43,	3.8500
148.09,	3.8400
148.75,	3.8300
149.41,	3.8300
150.07,	3.8300
150.73,	3.8200
151.39,	3.8100
152.04,	3.8000
152.70,	3.7800
153.36,	3.7700
154.02,	3.7600
154.68,	3.7600
155.34,	3.7600
156.00,	3.7500
156.65,	3.7500
157.31,	3.7500
157.97,	3.7400
158.63,	3.7400
159.29,	3.7400
159.95,	3.7400
160.60,	3.7400
161.26,	3.7400
161.92,	3.7300
162.58,	3.7200
163.24,	3.7200
163.90,	3.7100
164.55,	3.7000
165.21,	3.6900
165.87,	3.7000
166.53,	3.7000
167.18,	3.6800
167.84,	3.6600
168.50,	3.6300
169.16,	3.6200
169.82,	3.6100
170.47,	3.6100
171.13,	3.5900
171.79,	3.5900
172.44,	3.6000
173.10,	3.5900
173.76,	3.5900
174.42,	3.5800
175.07,	3.5900
175.73,	3.5800
176.39,	3.5800
177.05,	3.5800
177.70,	3.5800
178.36,	3.5800
179.02,	3.5800
179.67,	3.5700
180.33,	3.5600
180.99,	3.5500
181.64,	3.5300
182.30,	3.5200
182.96,	3.5000
183.61,	3.4800
184.27,	3.4600
184.93,	3.4500
185.58,	3.4400
186.24,	3.4400
186.90,	3.4500
187.55,	3.4400
188.21,	3.4300
188.87,	3.4200
189.52,	3.4300
190.18,	3.4300
190.83,	3.4300
191.49,	3.4400
192.15,	3.4400
192.80,	3.4300
193.46,	3.4300
194.11,	3.4300
194.77,	3.4300
195.43,	3.4200
196.08,	3.4300
196.74,	3.4400
197.39,	3.4500
198.05,	3.4500
198.70,	3.4500
199.36,	3.4400
200.02,	3.4400
200.67,	3.4300
201.33,	3.4400
201.98,	3.4500
202.64,	3.4800
203.29,	3.4900
203.95,	3.4800
204.60,	3.4800
205.26,	3.4700
205.91,	3.4800
206.57,	3.5000
207.22,	3.5100
207.88,	3.5100
208.53,	3.5100
209.19,	3.5100
209.84,	3.5000
210.50,	3.4900
211.15,	3.4800
211.81,	3.4800
212.46,	3.4900
213.12,	3.4900
213.77,	3.4900
214.43,	3.5000
215.08,	3.5000
215.74,	3.5000
216.39,	3.5100
217.04,	3.5200
217.70,	3.5300
218.35,	3.5500
219.01,	3.5600
219.66,	3.5400
220.32,	3.5200
220.97,	3.5100
221.62,	3.5000
222.28,	3.5100
222.93,	3.5200
223.59,	3.5300
224.24,	3.5400
224.89,	3.5400
225.55,	3.5500
226.20,	3.5600
226.85,	3.5700
227.51,	3.5700
228.16,	3.5800
228.81,	3.5800
229.47,	3.5800
230.12,	3.5800
230.78,	3.5800
231.43,	3.5700
232.08,	3.5800
232.74,	3.5800
233.39,	3.5800
234.04,	3.5800
234.69,	3.5800
235.35,	3.5800
236.00,	3.5800
236.65,	3.5900
237.31,	3.6000
237.96,	3.6100
238.61,	3.6000
239.27,	3.5900
239.92,	3.5900
240.57,	3.5900
241.22,	3.5900
241.88,	3.6000
242.53,	3.6200
243.18,	3.6400
243.83,	3.6700
244.49,	3.7000
245.14,	3.7400
245.79,	3.7800
246.44,	3.7900
247.10,	3.8000
247.75,	3.8000
248.40,	3.8000
249.05,	3.8000
249.70,	3.8000
250.36,	3.8100
251.01,	3.8200
251.66,	3.8300
252.31,	3.8400
252.96,	3.8500
253.62,	3.8500
254.27,	3.8500
254.92,	3.8500
255.57,	3.8600
256.22,	3.8700
256.88,	3.8800
257.53,	3.8900
258.18,	3.9000
258.83,	3.9100
259.48,	3.9200
260.13,	3.9200
260.78,	3.9100
261.44,	3.9200
262.09,	3.9200
262.74,	3.9300
263.39,	3.9300
264.04,	3.9300
264.69,	3.9400
265.34,	3.9400
265.99,	3.9300
266.64,	3.9300
267.29,	3.9200
267.95,	3.9200
268.60,	3.9100
269.25,	3.9000
269.90,	3.8900
270.55,	3.8900
271.20,	3.8900
271.85,	3.8900
272.50,	3.8800
273.15,	3.8800
273.80,	3.8800
274.45,	3.8700
275.10,	3.8700
275.75,	3.8500
276.40,	3.8400
277.05,	3.8400
277.70,	3.8200
278.35,	3.8100
279.00,	3.8000
279.65,	3.7900
280.30,	3.7800
280.95,	3.7700
281.60,	3.7600
282.25,	3.7600
282.90,	3.7600
283.55,	3.7600
284.20,	3.7600
284.85,	3.7500
285.50,	3.7500
286.15,	3.7500
286.80,	3.7500
287.45,	3.7600
288.10,	3.7600
288.75,	3.7500
289.40,	3.7400
290.05,	3.7300
290.70,	3.7300
291.35,	3.7200
292.00,	3.7100
292.64,	3.7000
293.29,	3.7000
293.94,	3.6800
294.59,	3.6700
295.24,	3.6700
295.89,	3.6700
296.54,	3.6700
297.19,	3.6700
297.84,	3.6600
298.49,	3.6600
299.13,	3.6500
299.78,	3.6500
300.43,	3.6500
301.08,	3.6400
301.73,	3.6300
302.38,	3.6300
303.02,	3.6300
303.67,	3.6200
304.32,	3.6200
304.97,	3.6200
305.62,	3.6200
306.27,	3.6100
306.91,	3.6200
307.56,	3.6100
308.21,	3.6100
308.86,	3.6000
309.51,	3.6100
310.15,	3.6000
310.80,	3.6000
311.45,	3.5900
312.10,	3.5800
312.75,	3.5700
313.39,	3.5500
314.04,	3.5400
314.69,	3.5400
315.34,	3.5300
315.98,	3.5200
316.63,	3.5200
317.28,	3.5100
317.93,	3.5200
318.57,	3.5200
319.22,	3.5200
319.87,	3.5200
320.52,	3.5100
321.16,	3.5100
321.81,	3.4900
322.46,	3.4800
323.10,	3.4800
323.75,	3.4800
324.40,	3.4800
325.04,	3.4800
325.69,	3.4700
326.34,	3.4600
326.99,	3.4600
327.63,	3.4600
328.28,	3.4700
328.93,	3.4700
329.57,	3.4700
