Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/06/2016,	Time = 20:00,	
Latitude = 55 32.58  S,	Longitude = 000 03.79  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 28,	Wind Speed = 32.90
Dry Bulb Temp = -0.50,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	0.1900
1.34,	-0.2700
2.01,	-0.4100
2.68,	-0.4500
3.34,	-0.4700
4.01,	-0.4700
4.68,	-0.4700
5.35,	-0.4700
6.02,	-0.4600
6.69,	-0.4600
7.36,	-0.4600
8.03,	-0.4600
8.69,	-0.4600
9.36,	-0.4500
10.03,	-0.4600
10.70,	-0.4700
11.37,	-0.4800
12.04,	-0.5100
12.70,	-0.5700
13.37,	-0.6100
14.04,	-0.6400
14.71,	-0.6500
15.38,	-0.6700
16.05,	-0.6700
16.71,	-0.6800
17.38,	-0.6900
18.05,	-0.7000
18.72,	-0.7100
19.38,	-0.7500
20.05,	-0.7900
20.72,	-0.8100
21.39,	-0.8100
22.06,	-0.8200
22.72,	-0.8500
23.39,	-0.8800
24.06,	-0.8800
24.73,	-0.8900
25.39,	-0.9200
26.06,	-0.9600
26.73,	-0.9800
27.40,	-0.9900
28.06,	-1.0000
28.73,	-1.0100
29.40,	-1.0200
30.06,	-1.0200
30.73,	-1.0700
31.40,	-1.1200
32.06,	-1.1200
32.73,	-1.1200
33.40,	-1.1400
34.07,	-1.1600
34.73,	-1.1800
35.40,	-1.2000
36.07,	-1.2100
36.73,	-1.2300
37.40,	-1.2400
38.07,	-1.2400
38.73,	-1.2400
39.40,	-1.2500
40.06,	-1.2600
40.73,	-1.2600
41.40,	-1.2600
42.06,	-1.2800
42.73,	-1.2900
43.40,	-1.3000
44.06,	-1.3000
44.73,	-1.3000
45.39,	-1.3200
46.06,	-1.3600
46.73,	-1.4000
47.39,	-1.4100
48.06,	-1.4100
48.72,	-1.4100
49.39,	-1.4100
50.06,	-1.4100
50.72,	-1.4000
51.39,	-1.4100
52.05,	-1.4100
52.72,	-1.4100
53.38,	-1.4100
54.05,	-1.4000
54.71,	-1.4000
55.38,	-1.3900
56.05,	-1.3900
56.71,	-1.3900
57.38,	-1.3800
58.04,	-1.3800
58.71,	-1.3800
59.37,	-1.3800
60.04,	-1.3800
60.70,	-1.3900
61.37,	-1.3800
62.03,	-1.3800
62.70,	-1.3800
63.36,	-1.3800
64.03,	-1.3800
64.69,	-1.3700
65.36,	-1.3700
66.02,	-1.3700
66.69,	-1.3600
67.35,	-1.3600
68.01,	-1.3700
68.68,	-1.3600
69.34,	-1.3600
70.01,	-1.3500
70.67,	-1.3400
71.34,	-1.3300
72.00,	-1.3200
72.66,	-1.3100
73.33,	-1.3000
73.99,	-1.2900
74.66,	-1.2900
75.32,	-1.2800
75.98,	-1.2800
76.65,	-1.2800
77.31,	-1.2700
77.98,	-1.2700
78.64,	-1.2600
79.30,	-1.2600
79.97,	-1.2400
80.63,	-1.2000
81.30,	-1.1700
81.96,	-1.1500
82.62,	-1.1500
83.29,	-1.1500
83.95,	-1.1400
84.61,	-1.1400
85.28,	-1.1300
85.94,	-1.1300
86.60,	-1.1200
87.27,	-1.1200
87.93,	-1.1200
88.59,	-1.1100
89.26,	-1.1100
89.92,	-1.1000
90.58,	-1.1000
91.24,	-1.1000
91.91,	-1.1000
92.57,	-1.1100
93.23,	-1.1200
93.90,	-1.1300
94.56,	-1.1400
95.22,	-1.1500
95.88,	-1.1600
96.55,	-1.1600
97.21,	-1.1500
97.87,	-1.1500
98.53,	-1.1500
99.20,	-1.1500
99.86,	-1.1400
100.52,	-1.1300
101.18,	-1.1200
101.85,	-1.1100
102.51,	-1.0700
103.17,	-1.0100
103.83,	-0.9500
104.49,	-0.8900
105.16,	-0.8000
105.82,	-0.7400
106.48,	-0.7000
107.14,	-0.6800
107.80,	-0.6400
108.47,	-0.6100
109.13,	-0.5600
109.79,	-0.5000
110.45,	-0.4300
111.11,	-0.3900
111.77,	-0.3700
112.44,	-0.3500
113.10,	-0.3400
113.76,	-0.3200
114.42,	-0.3100
115.08,	-0.2800
115.74,	-0.2500
116.40,	-0.2100
117.06,	-0.1800
117.73,	-0.1500
118.39,	-0.0800
119.05,	0.0000
119.71,	0.0800
120.37,	0.1200
121.03,	0.1600
121.69,	0.2400
122.35,	0.3300
123.01,	0.4100
123.67,	0.4700
124.33,	0.4900
125.00,	0.4900
125.66,	0.4800
126.32,	0.4600
126.98,	0.4300
127.64,	0.4100
128.30,	0.4100
128.96,	0.4200
129.62,	0.4300
130.28,	0.4500
130.94,	0.5100
131.60,	0.5800
132.26,	0.6100
132.92,	0.6200
133.58,	0.6300
134.24,	0.6600
134.90,	0.6600
135.56,	0.6600
136.22,	0.6700
136.88,	0.6700
137.54,	0.6800
138.20,	0.6800
138.86,	0.6800
139.52,	0.6800
140.18,	0.6900
140.84,	0.6900
141.50,	0.6900
142.16,	0.6900
142.82,	0.6900
143.48,	0.7000
144.14,	0.7200
144.79,	0.7500
145.45,	0.7700
146.11,	0.7800
146.77,	0.8000
147.43,	0.8100
148.09,	0.8200
148.75,	0.8600
149.41,	0.8900
150.07,	0.9000
150.73,	0.9200
151.39,	0.9400
152.04,	0.9700
152.70,	0.9900
153.36,	1.0100
154.02,	1.0300
154.68,	1.0500
155.34,	1.0700
156.00,	1.1000
156.65,	1.1200
157.31,	1.1500
157.97,	1.1700
158.63,	1.1800
159.29,	1.2000
159.95,	1.2100
160.60,	1.2200
161.26,	1.2300
161.92,	1.2500
162.58,	1.2700
163.24,	1.2800
163.90,	1.3000
164.55,	1.3100
165.21,	1.3300
165.87,	1.3400
166.53,	1.3500
167.18,	1.3600
167.84,	1.3600
168.50,	1.3600
169.16,	1.3600
169.82,	1.3600
170.47,	1.3600
171.13,	1.3600
171.79,	1.3600
172.44,	1.3700
173.10,	1.3700
173.76,	1.3700
174.42,	1.3800
175.07,	1.4000
175.73,	1.4200
176.39,	1.4400
177.05,	1.4500
177.70,	1.4600
178.36,	1.4700
179.02,	1.4700
179.67,	1.4800
180.33,	1.4800
180.99,	1.4800
181.64,	1.4900
182.30,	1.4900
182.96,	1.5000
183.61,	1.5200
184.27,	1.5400
184.93,	1.5500
185.58,	1.5600
186.24,	1.5600
186.90,	1.5600
187.55,	1.5700
188.21,	1.5700
188.87,	1.5800
189.52,	1.5800
190.18,	1.5900
190.83,	1.6200
191.49,	1.6300
192.15,	1.6400
192.80,	1.6500
193.46,	1.6500
194.11,	1.6500
194.77,	1.6600
195.43,	1.6700
196.08,	1.6900
196.74,	1.7000
197.39,	1.7000
198.05,	1.7100
198.70,	1.7100
199.36,	1.7100
200.02,	1.7200
200.67,	1.7200
201.33,	1.7200
201.98,	1.7200
202.64,	1.7200
203.29,	1.7200
203.95,	1.7200
204.60,	1.7200
205.26,	1.7200
205.91,	1.7100
206.57,	1.7100
207.22,	1.7100
207.88,	1.7000
208.53,	1.7000
209.19,	1.7000
209.84,	1.7000
210.50,	1.7000
211.15,	1.7000
211.81,	1.7000
212.46,	1.7000
213.12,	1.7000
213.77,	1.7000
214.43,	1.7000
215.08,	1.7000
215.74,	1.6900
216.39,	1.6900
217.04,	1.6900
217.70,	1.6900
218.35,	1.6800
219.01,	1.6700
219.66,	1.6600
220.32,	1.6500
220.97,	1.6500
221.62,	1.6500
222.28,	1.6400
222.93,	1.6300
223.59,	1.6200
224.24,	1.6200
224.89,	1.6100
225.55,	1.6100
226.20,	1.6100
226.85,	1.6100
227.51,	1.6000
228.16,	1.6000
228.81,	1.5900
229.47,	1.5700
230.12,	1.5300
230.78,	1.4700
231.43,	1.4100
232.08,	1.3800
232.74,	1.3700
233.39,	1.3700
234.04,	1.3700
234.69,	1.3700
235.35,	1.3700
236.00,	1.3700
236.65,	1.3700
237.31,	1.3600
237.96,	1.3700
238.61,	1.3700
239.27,	1.3700
239.92,	1.3700
240.57,	1.3700
241.22,	1.3700
241.88,	1.3700
242.53,	1.3600
243.18,	1.3600
243.83,	1.3600
244.49,	1.3500
245.14,	1.3500
245.79,	1.3500
246.44,	1.3500
247.10,	1.3500
247.75,	1.3500
248.40,	1.3500
249.05,	1.3500
249.70,	1.3500
250.36,	1.3500
251.01,	1.3500
251.66,	1.3500
252.31,	1.3500
252.96,	1.3600
253.62,	1.3600
254.27,	1.3600
254.92,	1.3500
255.57,	1.3600
256.22,	1.3600
256.88,	1.3600
257.53,	1.3600
258.18,	1.3700
258.83,	1.3700
259.48,	1.3800
260.13,	1.3900
260.78,	1.3900
261.44,	1.3900
262.09,	1.3800
262.74,	1.3700
263.39,	1.3600
264.04,	1.3300
264.69,	1.3200
265.34,	1.3100
265.99,	1.3100
266.64,	1.3100
267.29,	1.3000
267.95,	1.3000
268.60,	1.3000
269.25,	1.3000
269.90,	1.3000
270.55,	1.2900
271.20,	1.2900
271.85,	1.3000
272.50,	1.3100
273.15,	1.3200
273.80,	1.3300
274.45,	1.3400
275.10,	1.3400
275.75,	1.3500
276.40,	1.3500
277.05,	1.3500
277.70,	1.3500
278.35,	1.3500
279.00,	1.3600
279.65,	1.3600
280.30,	1.3700
280.95,	1.3800
281.60,	1.3900
282.25,	1.4000
282.90,	1.4100
283.55,	1.4400
284.20,	1.5000
284.85,	1.5800
285.50,	1.6200
286.15,	1.6300
286.80,	1.6400
287.45,	1.6400
288.10,	1.6400
288.75,	1.6500
289.40,	1.6400
290.05,	1.6400
290.70,	1.6400
291.35,	1.6500
292.00,	1.6500
292.64,	1.6600
293.29,	1.6700
293.94,	1.6700
294.59,	1.6800
295.24,	1.6800
295.89,	1.6800
296.54,	1.6800
297.19,	1.6800
297.84,	1.6900
298.49,	1.6900
299.13,	1.6800
299.78,	1.6900
300.43,	1.6900
301.08,	1.6900
301.73,	1.6900
302.38,	1.6900
303.02,	1.6900
303.67,	1.6900
304.32,	1.6900
304.97,	1.6900
305.62,	1.7000
306.27,	1.7000
306.91,	1.7000
307.56,	1.7000
308.21,	1.7000
308.86,	1.7000
309.51,	1.7000
310.15,	1.7000
310.80,	1.7000
311.45,	1.7100
312.10,	1.7100
312.75,	1.7100
313.39,	1.7100
314.04,	1.7100
314.69,	1.7100
315.34,	1.7100
315.98,	1.7200
316.63,	1.7200
317.28,	1.7200
317.93,	1.7200
