Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/01/2016,	Time = 16:57,	
Latitude = 35 23.24  S,	Longitude = 013 55.12  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 265,	Wind Speed = 2.10
Dry Bulb Temp = 16.80,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	18.7000
1.34,	18.4000
2.01,	18.3100
2.68,	18.2900
3.34,	18.2900
4.01,	18.2900
4.68,	18.2800
5.35,	18.2800
6.02,	18.2800
6.69,	18.2400
7.36,	18.2100
8.03,	18.1900
8.69,	18.1800
9.36,	18.1600
10.03,	18.1400
10.70,	18.1100
11.37,	18.0700
12.04,	18.0300
12.70,	18.0000
13.37,	17.9800
14.04,	17.9500
14.71,	17.9300
15.38,	17.9100
16.05,	17.9100
16.71,	17.9100
17.38,	17.9000
18.05,	17.9000
18.72,	17.8900
19.38,	17.8900
20.05,	17.8900
20.72,	17.8800
21.39,	17.8800
22.06,	17.8800
22.72,	17.8700
23.39,	17.8600
24.06,	17.8500
24.73,	17.7500
25.39,	17.4800
26.06,	17.2300
26.73,	17.1100
27.40,	17.0500
28.06,	17.0200
28.73,	17.0000
29.40,	16.9900
30.06,	16.9800
30.73,	16.9600
31.40,	16.9300
32.06,	16.9100
32.73,	16.8900
33.40,	16.8800
34.07,	16.8700
34.73,	16.8600
35.40,	16.8500
36.07,	16.8500
36.73,	16.8600
37.40,	16.8600
38.07,	16.8700
38.73,	16.8800
39.40,	16.8700
40.06,	16.8600
40.73,	16.8300
41.40,	16.8000
42.06,	16.7600
42.73,	16.7300
43.40,	16.7100
44.06,	16.6900
44.73,	16.6800
45.39,	16.6800
46.06,	16.6700
46.73,	16.6500
47.39,	16.6400
48.06,	16.6200
48.72,	16.6200
49.39,	16.6100
50.06,	16.5800
50.72,	16.5600
51.39,	16.5500
52.05,	16.5400
52.72,	16.5300
53.38,	16.5300
54.05,	16.5200
54.71,	16.5200
55.38,	16.5200
56.05,	16.5300
56.71,	16.5200
57.38,	16.5200
58.04,	16.5100
58.71,	16.5000
59.37,	16.4900
60.04,	16.4500
60.70,	16.4100
61.37,	16.3500
62.03,	16.2700
62.70,	15.9500
63.36,	15.2000
64.03,	14.5800
64.69,	14.1900
65.36,	13.8300
66.02,	13.4900
66.69,	13.2500
67.35,	13.0600
68.01,	12.9200
68.68,	12.8400
69.34,	12.7700
70.01,	12.7000
70.67,	12.6500
71.34,	12.5900
72.00,	12.5500
72.66,	12.5300
73.33,	12.5100
73.99,	12.5200
74.66,	12.5400
75.32,	12.5900
75.98,	12.6400
76.65,	12.6500
77.31,	12.6400
77.98,	12.5700
78.64,	12.5200
79.30,	12.4800
79.97,	12.4600
80.63,	12.4400
81.30,	12.4500
81.96,	12.4500
82.62,	12.4500
83.29,	12.4400
83.95,	12.4300
84.61,	12.4300
85.28,	12.4300
85.94,	12.4300
86.60,	12.4400
87.27,	12.4400
87.93,	12.4400
88.59,	12.4300
89.26,	12.4400
89.92,	12.4400
90.58,	12.4300
91.24,	12.4500
91.91,	12.4600
92.57,	12.4700
93.23,	12.4700
93.90,	12.4800
94.56,	12.4600
95.22,	12.4400
95.88,	12.4200
96.55,	12.4200
97.21,	12.4200
97.87,	12.4100
98.53,	12.3800
99.20,	12.3500
99.86,	12.3300
100.52,	12.3100
101.18,	12.2900
101.85,	12.2800
102.51,	12.2600
103.17,	12.2500
103.83,	12.2400
104.49,	12.2200
105.16,	12.2100
105.82,	12.2100
106.48,	12.2100
107.14,	12.2200
107.80,	12.2300
108.47,	12.2400
109.13,	12.2400
109.79,	12.2300
110.45,	12.2100
111.11,	12.1900
111.77,	12.1800
112.44,	12.1700
113.10,	12.1600
113.76,	12.1600
114.42,	12.1500
115.08,	12.1400
115.74,	12.1300
116.40,	12.1300
117.06,	12.1200
117.73,	12.1100
118.39,	12.0900
119.05,	12.0800
119.71,	12.0700
120.37,	12.0700
121.03,	12.0600
121.69,	12.0500
122.35,	12.0400
123.01,	12.0400
123.67,	12.0500
124.33,	12.0500
125.00,	12.0600
125.66,	12.0500
126.32,	12.0400
126.98,	12.0300
127.64,	12.0200
128.30,	12.0100
128.96,	12.0100
129.62,	12.0100
130.28,	12.0100
130.94,	12.0100
131.60,	12.0200
132.26,	12.0300
132.92,	12.0300
133.58,	12.0100
134.24,	12.0000
134.90,	12.0100
135.56,	12.0000
136.22,	12.0000
136.88,	11.9700
137.54,	11.9400
138.20,	11.9300
138.86,	11.9100
139.52,	11.8900
140.18,	11.8900
140.84,	11.8900
141.50,	11.9000
142.16,	11.8800
142.82,	11.8300
143.48,	11.8000
144.14,	11.7900
144.79,	11.7900
145.45,	11.7900
146.11,	11.7900
146.77,	11.7800
147.43,	11.7700
148.09,	11.7500
148.75,	11.7400
149.41,	11.7400
150.07,	11.7400
150.73,	11.7300
151.39,	11.7100
152.04,	11.7100
152.70,	11.7000
153.36,	11.7000
154.02,	11.7000
154.68,	11.7300
155.34,	11.7400
156.00,	11.7400
156.65,	11.7200
157.31,	11.7200
157.97,	11.7200
158.63,	11.7300
159.29,	11.7300
159.95,	11.7200
160.60,	11.7100
161.26,	11.7100
161.92,	11.7200
162.58,	11.7100
163.24,	11.7100
163.90,	11.7000
164.55,	11.6800
165.21,	11.6800
165.87,	11.6700
166.53,	11.6300
167.18,	11.6000
167.84,	11.5800
168.50,	11.5900
169.16,	11.6000
169.82,	11.6000
170.47,	11.6000
171.13,	11.6000
171.79,	11.5800
172.44,	11.5800
173.10,	11.5800
173.76,	11.5800
174.42,	11.5900
175.07,	11.5900
175.73,	11.5800
176.39,	11.5800
177.05,	11.5600
177.70,	11.5600
178.36,	11.5500
179.02,	11.5400
179.67,	11.5300
180.33,	11.5200
180.99,	11.5000
181.64,	11.4800
182.30,	11.4400
182.96,	11.4000
183.61,	11.3600
184.27,	11.3200
184.93,	11.2800
185.58,	11.2600
186.24,	11.2500
186.90,	11.2500
187.55,	11.2500
188.21,	11.2400
188.87,	11.2200
189.52,	11.2200
190.18,	11.2400
190.83,	11.2700
191.49,	11.2700
192.15,	11.2700
192.80,	11.2600
193.46,	11.2600
194.11,	11.2600
194.77,	11.2700
195.43,	11.2700
196.08,	11.2600
196.74,	11.2200
197.39,	11.1800
198.05,	11.1800
198.70,	11.1700
199.36,	11.1700
200.02,	11.1800
200.67,	11.1700
201.33,	11.1700
201.98,	11.1700
202.64,	11.1600
203.29,	11.1500
203.95,	11.1400
204.60,	11.1300
205.26,	11.1200
205.91,	11.1100
206.57,	11.0900
207.22,	11.0900
207.88,	11.0800
208.53,	11.0900
209.19,	11.0900
209.84,	11.0800
210.50,	11.0700
211.15,	11.0600
211.81,	11.0600
212.46,	11.0500
213.12,	11.0500
213.77,	11.0400
214.43,	11.0400
215.08,	11.0400
215.74,	11.0300
216.39,	11.0300
217.04,	11.0200
217.70,	11.0200
218.35,	11.0100
219.01,	11.0000
219.66,	10.9900
220.32,	10.9700
220.97,	10.9600
221.62,	10.9400
222.28,	10.9300
222.93,	10.9100
223.59,	10.8900
224.24,	10.8800
224.89,	10.8700
225.55,	10.8600
226.20,	10.8600
226.85,	10.8500
227.51,	10.8400
228.16,	10.8300
228.81,	10.8200
229.47,	10.8100
230.12,	10.8000
230.78,	10.7900
231.43,	10.7800
232.08,	10.7700
232.74,	10.7500
233.39,	10.7400
234.04,	10.7300
234.69,	10.7300
235.35,	10.7200
236.00,	10.7100
236.65,	10.7000
237.31,	10.6900
237.96,	10.6900
238.61,	10.6800
239.27,	10.6800
239.92,	10.6700
240.57,	10.6700
241.22,	10.6700
241.88,	10.6600
242.53,	10.6600
243.18,	10.6500
243.83,	10.6500
244.49,	10.6400
245.14,	10.6200
245.79,	10.6100
246.44,	10.6000
247.10,	10.6000
247.75,	10.6000
248.40,	10.6000
249.05,	10.5900
249.70,	10.5900
250.36,	10.5900
251.01,	10.5800
251.66,	10.5700
252.31,	10.5600
252.96,	10.5600
253.62,	10.5500
254.27,	10.5400
254.92,	10.5300
255.57,	10.5200
256.22,	10.5000
256.88,	10.4900
257.53,	10.4800
258.18,	10.4700
258.83,	10.4600
259.48,	10.4400
260.13,	10.4300
260.78,	10.4000
261.44,	10.3800
262.09,	10.3800
262.74,	10.3800
263.39,	10.3900
264.04,	10.3900
264.69,	10.3900
265.34,	10.3800
265.99,	10.3700
266.64,	10.3700
267.29,	10.3700
267.95,	10.3600
268.60,	10.3600
269.25,	10.3800
269.90,	10.3900
270.55,	10.4000
271.20,	10.4000
271.85,	10.4000
272.50,	10.4000
273.15,	10.4000
273.80,	10.4000
274.45,	10.3900
275.10,	10.3900
275.75,	10.3900
276.40,	10.3900
277.05,	10.3700
277.70,	10.3600
278.35,	10.3500
279.00,	10.3400
279.65,	10.3400
280.30,	10.3300
280.95,	10.3300
281.60,	10.3300
282.25,	10.3300
282.90,	10.3400
283.55,	10.3400
284.20,	10.3400
284.85,	10.3300
285.50,	10.3100
286.15,	10.3000
286.80,	10.2900
287.45,	10.2700
288.10,	10.2700
288.75,	10.2700
289.40,	10.2800
290.05,	10.2800
290.70,	10.2800
291.35,	10.2900
292.00,	10.2900
292.64,	10.3000
293.29,	10.3100
293.94,	10.3200
294.59,	10.3200
295.24,	10.3200
295.89,	10.3300
296.54,	10.3300
297.19,	10.3300
297.84,	10.3300
298.49,	10.3300
299.13,	10.3300
299.78,	10.3300
300.43,	10.3300
301.08,	10.3200
301.73,	10.3100
302.38,	10.3000
303.02,	10.3000
303.67,	10.2900
304.32,	10.2800
304.97,	10.2600
305.62,	10.2300
306.27,	10.2200
306.91,	10.2200
307.56,	10.2200
308.21,	10.2200
308.86,	10.2200
309.51,	10.2200
310.15,	10.2100
310.80,	10.2100
311.45,	10.2000
312.10,	10.1900
312.75,	10.1600
313.39,	10.1400
314.04,	10.1200
314.69,	10.1100
315.34,	10.0900
315.98,	10.0700
316.63,	10.0600
317.28,	10.0500
317.93,	10.0400
318.57,	10.0400
319.22,	10.0300
319.87,	10.0300
320.52,	10.0400
321.16,	10.0400
321.81,	10.0300
322.46,	10.0300
323.10,	10.0200
323.75,	10.0100
324.40,	10.0200
325.04,	10.0100
325.69,	10.0100
326.34,	10.0100
326.99,	10.0100
327.63,	10.0100
328.28,	10.0100
328.93,	10.0200
329.57,	10.0200
