Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/06/2016,	Time = 18:05,	
Latitude = 55 10.10  S,	Longitude = 000 01.15  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 19,	Wind Speed = 17.30
Dry Bulb Temp = -0.10,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	2.1600
1.34,	0.5800
2.01,	0.0700
2.68,	-0.1000
3.34,	-0.1600
4.01,	-0.1700
4.68,	-0.1900
5.35,	-0.2000
6.02,	-0.2000
6.69,	-0.2200
7.36,	-0.2300
8.03,	-0.2500
8.69,	-0.3000
9.36,	-0.3700
10.03,	-0.4800
10.70,	-0.5500
11.37,	-0.6000
12.04,	-0.6300
12.70,	-0.6600
13.37,	-0.6800
14.04,	-0.6900
14.71,	-0.6900
15.38,	-0.7000
16.05,	-0.7000
16.71,	-0.7000
17.38,	-0.7000
18.05,	-0.7100
18.72,	-0.7100
19.38,	-0.7100
20.05,	-0.7200
20.72,	-0.7200
21.39,	-0.7300
22.06,	-0.7300
22.72,	-0.7300
23.39,	-0.7400
24.06,	-0.7400
24.73,	-0.7600
25.39,	-0.7900
26.06,	-0.7800
26.73,	-0.7600
27.40,	-0.7700
28.06,	-0.7700
28.73,	-0.7700
29.40,	-0.7800
30.06,	-0.7800
30.73,	-0.7900
31.40,	-0.7800
32.06,	-0.7900
32.73,	-0.7900
33.40,	-0.7900
34.07,	-0.8000
34.73,	-0.8100
35.40,	-0.8300
36.07,	-0.8500
36.73,	-0.8600
37.40,	-0.8700
38.07,	-0.8800
38.73,	-0.8900
39.40,	-0.9000
40.06,	-0.9000
40.73,	-0.9100
41.40,	-0.9400
42.06,	-0.9600
42.73,	-0.9700
43.40,	-0.9900
44.06,	-1.0100
44.73,	-1.0200
45.39,	-1.0300
46.06,	-1.0500
46.73,	-1.0600
47.39,	-1.0800
48.06,	-1.0900
48.72,	-1.1100
49.39,	-1.1400
50.06,	-1.1600
50.72,	-1.1800
51.39,	-1.2100
52.05,	-1.2500
52.72,	-1.3000
53.38,	-1.3200
54.05,	-1.3400
54.71,	-1.3400
55.38,	-1.3600
56.05,	-1.3600
56.71,	-1.3700
57.38,	-1.3800
58.04,	-1.3800
58.71,	-1.3800
59.37,	-1.3700
60.04,	-1.3600
60.70,	-1.3500
61.37,	-1.3500
62.03,	-1.3400
62.70,	-1.3400
63.36,	-1.3200
64.03,	-1.2800
64.69,	-1.2600
65.36,	-1.2600
66.02,	-1.2600
66.69,	-1.2700
67.35,	-1.2700
68.01,	-1.2700
68.68,	-1.2700
69.34,	-1.2700
70.01,	-1.2700
70.67,	-1.2700
71.34,	-1.2800
72.00,	-1.2900
72.66,	-1.2900
73.33,	-1.2600
73.99,	-1.2300
74.66,	-1.2200
75.32,	-1.2300
75.98,	-1.2300
76.65,	-1.2400
77.31,	-1.2400
77.98,	-1.2500
78.64,	-1.2500
79.30,	-1.2500
79.97,	-1.2600
80.63,	-1.2800
81.30,	-1.3000
81.96,	-1.3100
82.62,	-1.3100
83.29,	-1.3200
83.95,	-1.3300
84.61,	-1.3400
85.28,	-1.3500
85.94,	-1.3700
86.60,	-1.3800
87.27,	-1.4000
87.93,	-1.4100
88.59,	-1.4300
89.26,	-1.4400
89.92,	-1.4400
90.58,	-1.4400
91.24,	-1.4400
91.91,	-1.4400
92.57,	-1.4400
93.23,	-1.4400
93.90,	-1.4400
94.56,	-1.4400
95.22,	-1.4400
95.88,	-1.4500
96.55,	-1.4600
97.21,	-1.4600
97.87,	-1.4600
98.53,	-1.4600
99.20,	-1.4600
99.86,	-1.4600
100.52,	-1.4600
101.18,	-1.4500
101.85,	-1.4600
102.51,	-1.4600
103.17,	-1.4600
103.83,	-1.4600
104.49,	-1.4600
105.16,	-1.4600
105.82,	-1.4700
106.48,	-1.4700
107.14,	-1.4700
107.80,	-1.4700
108.47,	-1.4700
109.13,	-1.4700
109.79,	-1.4700
110.45,	-1.4700
111.11,	-1.4700
111.77,	-1.4600
112.44,	-1.4600
113.10,	-1.4600
113.76,	-1.4400
114.42,	-1.4300
115.08,	-1.4100
115.74,	-1.3900
116.40,	-1.3600
117.06,	-1.3200
117.73,	-1.2900
118.39,	-1.2500
119.05,	-1.2200
119.71,	-1.2100
120.37,	-1.2000
121.03,	-1.1900
121.69,	-1.1800
122.35,	-1.1700
123.01,	-1.1600
123.67,	-1.1600
124.33,	-1.1500
125.00,	-1.1400
125.66,	-1.1200
126.32,	-1.0900
126.98,	-1.0600
127.64,	-1.0100
128.30,	-0.9500
128.96,	-0.9000
129.62,	-0.8600
130.28,	-0.8400
130.94,	-0.8300
131.60,	-0.8200
132.26,	-0.8200
132.92,	-0.8100
133.58,	-0.8100
134.24,	-0.8000
134.90,	-0.7900
135.56,	-0.7800
136.22,	-0.7700
136.88,	-0.7700
137.54,	-0.7500
138.20,	-0.7400
138.86,	-0.7300
139.52,	-0.7200
140.18,	-0.7100
140.84,	-0.6900
141.50,	-0.6700
142.16,	-0.6600
142.82,	-0.6500
143.48,	-0.6400
144.14,	-0.6300
144.79,	-0.6300
145.45,	-0.6300
146.11,	-0.6200
146.77,	-0.6100
147.43,	-0.5900
148.09,	-0.5700
148.75,	-0.5600
149.41,	-0.5500
150.07,	-0.5400
150.73,	-0.5200
151.39,	-0.4900
152.04,	-0.4800
152.70,	-0.4800
153.36,	-0.4700
154.02,	-0.4600
154.68,	-0.4500
155.34,	-0.4400
156.00,	-0.4400
156.65,	-0.4300
157.31,	-0.4300
157.97,	-0.4100
158.63,	-0.3800
159.29,	-0.3500
159.95,	-0.3400
160.60,	-0.3000
161.26,	-0.2100
161.92,	-0.1500
162.58,	-0.1200
163.24,	-0.1100
163.90,	-0.1000
164.55,	-0.0900
165.21,	-0.0700
165.87,	-0.0600
166.53,	-0.0400
167.18,	-0.0200
167.84,	0.0000
168.50,	0.0300
169.16,	0.0600
169.82,	0.1200
170.47,	0.1700
171.13,	0.1900
171.79,	0.2100
172.44,	0.2300
173.10,	0.2500
173.76,	0.2700
174.42,	0.2800
175.07,	0.3000
175.73,	0.3300
176.39,	0.3500
177.05,	0.3600
177.70,	0.3700
178.36,	0.4000
179.02,	0.4200
179.67,	0.4300
180.33,	0.4500
180.99,	0.4700
181.64,	0.5000
182.30,	0.5200
182.96,	0.5300
183.61,	0.5500
184.27,	0.5600
184.93,	0.5700
185.58,	0.5900
186.24,	0.6200
186.90,	0.6400
187.55,	0.6600
188.21,	0.6700
188.87,	0.6700
189.52,	0.6800
190.18,	0.6900
190.83,	0.6900
191.49,	0.7000
192.15,	0.7000
192.80,	0.7100
193.46,	0.7200
194.11,	0.7300
194.77,	0.7400
195.43,	0.7500
196.08,	0.7600
196.74,	0.7700
197.39,	0.7800
198.05,	0.7900
198.70,	0.8100
199.36,	0.8400
200.02,	0.8700
200.67,	0.9200
201.33,	0.9600
201.98,	1.0000
202.64,	1.0400
203.29,	1.0700
203.95,	1.1000
204.60,	1.1200
205.26,	1.1500
205.91,	1.1800
206.57,	1.2100
207.22,	1.2500
207.88,	1.2900
208.53,	1.3200
209.19,	1.3600
209.84,	1.4000
210.50,	1.4300
211.15,	1.4500
211.81,	1.4600
212.46,	1.4700
213.12,	1.4800
213.77,	1.4700
214.43,	1.4800
215.08,	1.4900
215.74,	1.4900
216.39,	1.5000
217.04,	1.5200
217.70,	1.5300
218.35,	1.5400
219.01,	1.5400
219.66,	1.5600
220.32,	1.5800
220.97,	1.5900
221.62,	1.6000
222.28,	1.6100
222.93,	1.6300
223.59,	1.6400
224.24,	1.6600
224.89,	1.6700
225.55,	1.6800
226.20,	1.6800
226.85,	1.6900
227.51,	1.7000
228.16,	1.7000
228.81,	1.7000
229.47,	1.7000
230.12,	1.7000
230.78,	1.7000
231.43,	1.7000
232.08,	1.7000
232.74,	1.6900
233.39,	1.6700
234.04,	1.6700
234.69,	1.6600
235.35,	1.6700
236.00,	1.6700
236.65,	1.6700
237.31,	1.6700
237.96,	1.6800
238.61,	1.6900
239.27,	1.7000
239.92,	1.7200
240.57,	1.7300
241.22,	1.7300
241.88,	1.7300
242.53,	1.7300
243.18,	1.7300
243.83,	1.7300
244.49,	1.7300
245.14,	1.7300
245.79,	1.7300
246.44,	1.7300
247.10,	1.7300
247.75,	1.7300
248.40,	1.7300
249.05,	1.7300
249.70,	1.7300
250.36,	1.7300
251.01,	1.7300
251.66,	1.7300
252.31,	1.7300
252.96,	1.7300
253.62,	1.7300
254.27,	1.7300
254.92,	1.7400
255.57,	1.7400
256.22,	1.7500
256.88,	1.7500
257.53,	1.7500
258.18,	1.7600
258.83,	1.7600
259.48,	1.7600
260.13,	1.7600
260.78,	1.7600
261.44,	1.7600
262.09,	1.7700
262.74,	1.7700
263.39,	1.7800
264.04,	1.7800
264.69,	1.7900
265.34,	1.8000
265.99,	1.8000
266.64,	1.8000
267.29,	1.8000
267.95,	1.8000
268.60,	1.8000
269.25,	1.8000
269.90,	1.8100
270.55,	1.8200
271.20,	1.8300
271.85,	1.8300
272.50,	1.8300
273.15,	1.8400
273.80,	1.8400
274.45,	1.8400
275.10,	1.8300
275.75,	1.8300
276.40,	1.8300
277.05,	1.8300
277.70,	1.8300
278.35,	1.8300
279.00,	1.8300
279.65,	1.8300
280.30,	1.8300
280.95,	1.8300
281.60,	1.8300
282.25,	1.8300
282.90,	1.8300
283.55,	1.8200
284.20,	1.8200
284.85,	1.8200
285.50,	1.8200
286.15,	1.8200
286.80,	1.8200
287.45,	1.8200
288.10,	1.8300
288.75,	1.8200
289.40,	1.8200
290.05,	1.8300
290.70,	1.8400
291.35,	1.8400
292.00,	1.8400
292.64,	1.8400
293.29,	1.8400
293.94,	1.8400
294.59,	1.8400
295.24,	1.8400
295.89,	1.8400
296.54,	1.8400
297.19,	1.8400
297.84,	1.8400
298.49,	1.8400
299.13,	1.8400
299.78,	1.8400
300.43,	1.8400
301.08,	1.8400
301.73,	1.8400
302.38,	1.8400
303.02,	1.8400
303.67,	1.8400
304.32,	1.8400
304.97,	1.8400
305.62,	1.8400
306.27,	1.8400
306.91,	1.8400
307.56,	1.8400
308.21,	1.8400
308.86,	1.8400
309.51,	1.8400
310.15,	1.8400
310.80,	1.8300
311.45,	1.8300
312.10,	1.8200
312.75,	1.8200
313.39,	1.8100
