Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/06/2016,	Time = 12:02,	
Latitude = 54 01.87  S,	Longitude = 000 01.70  W
310.15,	1.6300
310.80,	1.6400
311.45,	1.6400
312.10,	1.6400
312.75,	1.6400
313.39,	1.6400
314.04,	1.6500
314.69,	1.6500
315.34,	1.6500
315.98,	1.6500
316.63,	1.6500
317.28,	1.6500
317.93,	1.6500
318.57,	1.6500
319.22,	1.6600
319.87,	1.6600
320.52,	1.6600
321.16,	1.6600
321.81,	1.6600
322.46,	1.6600
323.10,	1.6600
323.75,	1.6600
324.40,	1.6600
325.04,	1.6700
325.69,	1.6700
326.34,	1.6700
326.99,	1.6700
327.63,	1.6700
328.28,	1.6700
328.93,	1.6700
329.57,	1.6700
330.22,	1.6700
330.86,	1.6700
331.51,	1.6700
332.16,	1.6700
332.80,	1.6700
333.45,	1.6700
334.10,	1.6700
334.74,	1.6700
335.39,	1.6700
336.03,	1.6700
336.68,	1.6700
337.33,	1.6700
337.97,	1.6800
338.62,	1.6800
339.26,	1.6800
339.91,	1.6800
340.56,	1.6800
341.20,	1.6800
341.85,	1.6800
342.49,	1.6800
343.14,	1.6800
343.78,	1.6800
344.43,	1.6800
345.08,	1.6800
345.72,	1.6900
346.37,	1.6900
347.01,	1.6900
347.66,	1.6900
348.30,	1.6900
348.95,	1.6900
349.59,	1.6900
350.24,	1.6900
350.88,	1.6900
351.53,	1.6900
352.17,	1.6900
352.82,	1.6900
353.46,	1.6900
354.11,	1.6900
354.75,	1.7000
355.40,	1.6900
356.04,	1.7000
356.69,	1.7000
357.33,	1.6900
357.98,	1.7000
358.62,	1.7000
359.27,	1.6900
359.91,	1.7000
360.55,	1.6900
361.20,	1.7000
361.84,	1.7000
362.49,	1.7000
363.13,	1.7000
363.78,	1.7000
364.42,	1.6900
365.06,	1.7000
365.71,	1.6900
366.35,	1.7000
367.00,	1.7000
367.64,	1.7000
368.28,	1.6900
368.93,	1.7000
369.57,	1.7000
370.22,	1.7000
370.86,	1.6900
371.50,	1.6900
372.15,	1.6900
372.79,	1.7000
373.43,	1.7000
374.08,	1.7000
374.72,	1.7000
375.36,	1.7000
376.01,	1.7000
376.65,	1.7000
377.29,	1.7000
377.94,	1.7000
378.58,	1.7000
379.22,	1.6900
379.87,	1.6900
380.51,	1.7000
381.15,	1.7000
381.79,	1.7000
382.44,	1.7000
383.08,	1.7000
383.72,	1.7000
384.37,	1.7000
385.01,	1.7000
385.65,	1.7000
386.29,	1.7000
386.94,	1.7000
387.58,	1.7100
388.22,	1.7100
388.86,	1.7100
389.51,	1.7100
390.15,	1.7100
390.79,	1.7100
391.43,	1.7100
392.08,	1.7100
392.72,	1.7100
393.36,	1.7100
394.00,	1.7000
394.64,	1.7000
395.29,	1.7100
395.93,	1.7100
396.57,	1.7100
397.21,	1.7100
397.85,	1.7000
398.50,	1.7000
399.14,	1.7000
399.78,	1.7000
400.42,	1.7100
401.06,	1.7100
401.70,	1.7100
402.34,	1.7100
402.99,	1.7000
403.63,	1.7000
404.27,	1.7000
404.91,	1.7100
405.55,	1.7100
406.19,	1.7100
406.83,	1.7000
407.48,	1.7000
408.12,	1.7000
408.76,	1.7000
409.40,	1.7000
410.04,	1.7100
410.68,	1.7000
411.32,	1.7000
411.96,	1.7000
412.60,	1.7100
413.24,	1.7100
413.88,	1.7100
414.52,	1.7000
415.17,	1.7100
415.81,	1.7000
416.45,	1.7000
417.09,	1.7000
417.73,	1.7000
418.37,	1.7000
419.01,	1.7100
419.65,	1.7100
420.29,	1.7000
420.93,	1.7000
421.57,	1.7000
422.21,	1.7000
422.85,	1.7100
423.49,	1.7100
424.13,	1.7100
424.77,	1.7100
425.41,	1.7100
426.05,	1.7000
426.69,	1.7000
427.33,	1.7100
427.97,	1.7000
428.61,	1.7100
429.25,	1.7000
429.89,	1.7000
430.53,	1.7000
431.17,	1.7000
431.80,	1.7000
432.44,	1.7000
433.08,	1.7000
433.72,	1.7000
434.36,	1.7000
435.00,	1.7000
435.64,	1.7000
436.28,	1.7000
436.92,	1.7000
437.56,	1.7000
438.20,	1.7000
438.84,	1.6900
439.47,	1.6900
440.11,	1.7000
440.75,	1.7000
441.39,	1.7000
442.03,	1.6900
442.67,	1.6900
443.31,	1.7000
443.95,	1.7000
444.58,	1.7000
445.22,	1.7000
445.86,	1.7000
446.50,	1.7000
447.14,	1.7000
447.78,	1.7000
448.41,	1.7000
449.05,	1.7000
449.69,	1.7000
450.33,	1.7000
450.97,	1.7000
451.60,	1.7000
452.24,	1.7000
452.88,	1.7000
453.52,	1.7000
454.16,	1.7000
454.79,	1.7000
455.43,	1.7000
456.07,	1.7000
456.71,	1.7000
457.35,	1.7000
457.98,	1.7000
458.62,	1.7000
459.26,	1.7000
459.90,	1.7000
460.53,	1.7000
461.17,	1.7000
461.81,	1.7000
462.44,	1.7000
463.08,	1.7000
463.72,	1.6900
464.36,	1.6900
464.99,	1.6900
465.63,	1.7000
466.27,	1.6900
466.90,	1.6900
467.54,	1.6900
468.18,	1.6900
468.81,	1.6900
469.45,	1.6900
470.09,	1.6900
470.72,	1.6900
471.36,	1.6900
472.00,	1.6900
472.63,	1.6900
473.27,	1.6900
473.91,	1.6900
474.54,	1.6900
475.18,	1.6900
475.82,	1.6900
476.45,	1.6900
477.09,	1.6900
477.73,	1.6900
478.36,	1.6900
479.00,	1.6900
479.63,	1.6900
480.27,	1.6900
480.91,	1.6900
481.54,	1.6900
482.18,	1.6900
482.81,	1.6900
483.45,	1.6900
484.08,	1.6900
484.72,	1.6900
485.36,	1.6800
485.99,	1.6900
486.63,	1.6900
487.26,	1.6900
487.90,	1.6800
488.53,	1.6800
489.17,	1.6800
489.80,	1.6800
490.44,	1.6700
491.07,	1.6800
491.71,	1.6800
492.34,	1.6800
492.98,	1.6800
493.62,	1.6800
494.25,	1.6700
494.89,	1.6700
495.52,	1.6700
496.15,	1.6700
496.79,	1.6700
497.42,	1.6700
498.06,	1.6700
498.69,	1.6700
499.33,	1.6700
499.96,	1.6700
500.60,	1.6700
501.23,	1.6700
501.87,	1.6700
502.50,	1.6700
503.14,	1.6700
503.77,	1.6600
504.40,	1.6700
505.04,	1.6700
505.67,	1.6700
506.31,	1.6700
506.94,	1.6600
507.57,	1.6700
508.21,	1.6600
508.84,	1.6600
509.48,	1.6600
510.11,	1.6600
510.74,	1.6600
511.38,	1.6600
512.01,	1.6600
512.65,	1.6600
513.28,	1.6600
513.91,	1.6600
514.55,	1.6600
515.18,	1.6600
515.81,	1.6600
516.45,	1.6600
517.08,	1.6600
517.71,	1.6600
518.35,	1.6600
518.98,	1.6600
519.61,	1.6600
520.25,	1.6600
520.88,	1.6600
521.51,	1.6600
522.15,	1.6600
522.78,	1.6500
523.41,	1.6500
524.04,	1.6600
524.68,	1.6600
525.31,	1.6500
525.94,	1.6500
526.58,	1.6600
527.21,	1.6600
527.84,	1.6600
528.47,	1.6600
529.11,	1.6600
529.74,	1.6600
530.37,	1.6600
531.00,	1.6600
531.64,	1.6600
532.27,	1.6500
532.90,	1.6600
533.53,	1.6500
534.17,	1.6500
534.80,	1.6500
535.43,	1.6500
536.06,	1.6500
536.69,	1.6500
537.33,	1.6500
537.96,	1.6500
538.59,	1.6500
539.22,	1.6400
539.85,	1.6400
540.48,	1.6400
541.12,	1.6400
541.75,	1.6400
542.38,	1.6400
543.01,	1.6400
543.64,	1.6400
544.27,	1.6300
544.91,	1.6300
545.54,	1.6300
546.17,	1.6300
546.80,	1.6300
547.43,	1.6300
548.06,	1.6300
548.69,	1.6300
549.32,	1.6300
549.95,	1.6300
550.59,	1.6300
551.22,	1.6300
551.85,	1.6300
552.48,	1.6300
553.11,	1.6300
553.74,	1.6300
554.37,	1.6300
555.00,	1.6300
555.63,	1.6300
556.26,	1.6300
556.89,	1.6300
557.52,	1.6300
558.15,	1.6300
558.78,	1.6300
559.42,	1.6300
560.05,	1.6300
560.68,	1.6300
561.31,	1.6300
561.94,	1.6300
562.57,	1.6300
563.20,	1.6200
563.83,	1.6200
564.46,	1.6200
565.09,	1.6200
565.72,	1.6300
566.35,	1.6300
566.98,	1.6200
567.61,	1.6200
568.24,	1.6200
568.87,	1.6200
569.50,	1.6200
570.12,	1.6100
570.75,	1.6100
571.38,	1.6200
572.01,	1.6100
572.64,	1.6100
573.27,	1.6100
573.90,	1.6100
574.53,	1.6100
575.16,	1.6100
575.79,	1.6100
576.42,	1.6100
577.05,	1.6100
577.68,	1.6000
578.31,	1.6000
578.93,	1.6000
579.56,	1.6100
580.19,	1.6000
580.82,	1.6000
581.45,	1.6000
582.08,	1.6000
582.71,	1.6000
583.34,	1.6000
583.97,	1.6000
584.59,	1.6000
585.22,	1.5900
585.85,	1.5900
586.48,	1.6000
587.11,	1.6000
587.74,	1.6000
588.36,	1.6000
588.99,	1.6000
589.62,	1.5900
590.25,	1.5900
590.88,	1.5900
591.50,	1.5900
592.13,	1.5900
592.76,	1.5900
593.39,	1.5900
594.02,	1.5900
594.64,	1.5800
595.27,	1.5800
595.90,	1.5800
596.53,	1.5800
597.16,	1.5800
597.78,	1.5800
598.41,	1.5800
599.04,	1.5800
599.67,	1.5800
600.29,	1.5800
600.92,	1.5800
601.55,	1.5800
602.18,	1.5800
602.80,	1.5800
603.43,	1.5800
604.06,	1.5800
604.68,	1.5800
605.31,	1.5800
605.94,	1.5800
606.57,	1.5800
607.19,	1.5800
607.82,	1.5700
608.45,	1.5700
609.07,	1.5700
609.70,	1.5700
610.33,	1.5700
610.95,	1.5700
611.58,	1.5700
612.21,	1.5700
612.83,	1.5700
613.46,	1.5700
614.09,	1.5700
614.71,	1.5700
615.34,	1.5700
615.97,	1.5700
616.59,	1.5700
617.22,	1.5700
617.84,	1.5700
618.47,	1.5700
619.10,	1.5700
619.72,	1.5700
620.35,	1.5700
620.97,	1.5700
621.60,	1.5700
622.23,	1.5600
622.85,	1.5700
623.48,	1.5700
624.10,	1.5600
624.73,	1.5600
625.35,	1.5600
625.98,	1.5600
626.61,	1.5600
627.23,	1.5600
627.86,	1.5500
628.48,	1.5500
629.11,	1.5500
629.73,	1.5500
630.36,	1.5500
630.98,	1.5500
631.61,	1.5500
632.23,	1.5500
632.86,	1.5500
633.48,	1.5500
634.11,	1.5500
634.73,	1.5500
635.36,	1.5500
635.98,	1.5500
636.61,	1.5500
637.23,	1.5500
637.86,	1.5500
638.48,	1.5500
639.11,	1.5500
639.73,	1.5500
640.36,	1.5500
640.98,	1.5500
641.61,	1.5500
642.23,	1.5500
642.85,	1.5500
643.48,	1.5400
644.10,	1.5400
644.73,	1.5400
645.35,	1.5400
645.98,	1.5400
646.60,	1.5400
647.22,	1.5400
647.85,	1.5400
648.47,	1.5400
649.10,	1.5400
649.72,	1.5400
650.34,	1.5400
650.97,	1.5400
651.59,	1.5400
652.22,	1.5400
652.84,	1.5400
653.46,	1.5400
654.09,	1.5400
654.71,	1.5400
655.33,	1.5300
655.96,	1.5300
656.58,	1.5300
657.20,	1.5300
657.83,	1.5300
658.45,	1.5300
659.07,	1.5300
659.70,	1.5300
660.32,	1.5300
660.94,	1.5300
661.57,	1.5300
662.19,	1.5300
662.81,	1.5200
663.43,	1.5200
664.06,	1.5200
664.68,	1.5200
665.30,	1.5200
665.93,	1.5200
666.55,	1.5200
667.17,	1.5200
667.79,	1.5200
668.42,	1.5200
669.04,	1.5200
669.66,	1.5200
670.28,	1.5200
670.91,	1.5200
671.53,	1.5200
672.15,	1.5200
672.77,	1.5200
673.39,	1.5200
674.02,	1.5200
674.64,	1.5200
675.26,	1.5200
675.88,	1.5200
676.50,	1.5200
677.13,	1.5100
677.75,	1.5100
678.37,	1.5100
678.99,	1.5100
679.61,	1.5100
680.24,	1.5000
680.86,	1.5000
681.48,	1.5000
682.10,	1.5000
682.72,	1.5000
683.34,	1.5000
683.96,	1.5000
684.59,	1.5000
685.21,	1.5000
685.83,	1.5000
686.45,	1.5000
687.07,	1.4900
687.69,	1.4800
688.31,	1.4800
688.93,	1.4800
689.56,	1.4800
690.18,	1.4800
690.80,	1.4800
691.42,	1.4800
692.04,	1.4800
692.66,	1.4800
693.28,	1.4800
693.90,	1.4700
694.52,	1.4800
695.14,	1.4800
695.76,	1.4800
696.38,	1.4800
697.00,	1.4800
697.62,	1.4800
698.25,	1.4800
698.87,	1.4800
699.49,	1.4800
700.11,	1.4800
700.73,	1.4800
701.35,	1.4800
701.97,	1.4800
702.59,	1.4800
703.21,	1.4700
703.83,	1.4700
704.45,	1.4700
705.07,	1.4800
705.69,	1.4700
706.31,	1.4700
706.93,	1.4700
707.55,	1.4700
708.17,	1.4700
708.79,	1.4700
709.40,	1.4800
710.02,	1.4700
710.64,	1.4700
711.26,	1.4700
711.88,	1.4700
712.50,	1.4700
713.12,	1.4700
713.74,	1.4700
714.36,	1.4700
714.98,	1.4700
715.60,	1.4700
716.22,	1.4700
716.84,	1.4700
717.45,	1.4700
718.07,	1.4700
718.69,	1.4700
719.31,	1.4700
719.93,	1.4700
720.55,	1.4700
721.17,	1.4700
721.79,	1.4700
722.41,	1.4700
723.02,	1.4700
723.64,	1.4700
724.26,	1.4700
724.88,	1.4700
725.50,	1.4700
726.12,	1.4700
726.73,	1.4600
727.35,	1.4700
727.97,	1.4700
728.59,	1.4700
729.21,	1.4600
729.83,	1.4600
730.44,	1.4600
731.06,	1.4500
731.68,	1.4500
732.30,	1.4500
732.92,	1.4500
733.53,	1.4500
734.15,	1.4500
734.77,	1.4500
735.39,	1.4400
736.00,	1.4400
736.62,	1.4500
737.24,	1.4500
737.86,	1.4400
738.47,	1.4400
739.09,	1.4400
739.71,	1.4400
740.33,	1.4400
740.94,	1.4400
741.56,	1.4500
742.18,	1.4400
742.79,	1.4400
743.41,	1.4400
744.03,	1.4300
744.65,	1.4300
745.26,	1.4300
745.88,	1.4300
746.50,	1.4300
747.11,	1.4300
747.73,	1.4300
748.35,	1.4300
748.96,	1.4300
749.58,	1.4300
750.20,	1.4300
750.81,	1.4300
751.43,	1.4300
752.05,	1.4300
752.66,	1.4300
753.28,	1.4300
753.90,	1.4200
754.51,	1.4200
755.13,	1.4200
755.74,	1.4200
756.36,	1.4200
756.98,	1.4200
757.59,	1.4200
758.21,	1.4200
758.82,	1.4200
759.44,	1.4200
760.06,	1.4200
760.67,	1.4100
761.29,	1.4100
761.90,	1.4100
762.52,	1.4200
763.14,	1.4200
763.75,	1.4100
764.37,	1.4100
764.98,	1.4100
765.60,	1.4100
766.21,	1.4100
766.83,	1.4100
767.44,	1.4100
768.06,	1.4100
768.67,	1.4100
769.29,	1.4100
769.90,	1.4000
770.52,	1.4000
771.14,	1.4000
771.75,	1.4100
772.37,	1.4100
772.98,	1.4100
773.59,	1.4100
774.21,	1.4100
774.82,	1.4100
775.44,	1.4100
776.05,	1.4000
776.67,	1.4000
777.28,	1.4000
777.90,	1.4000
778.51,	1.4000
779.13,	1.4000
779.74,	1.4000
780.36,	1.4000
780.97,	1.4000
781.58,	1.3900
782.20,	1.3900
782.81,	1.3900
783.43,	1.3900
784.04,	1.3900
784.66,	1.3900
785.27,	1.3900
785.88,	1.3900
786.50,	1.3900
787.11,	1.3900
787.73,	1.3900
788.34,	1.3900
788.95,	1.3900
789.57,	1.3900
790.18,	1.3900
790.79,	1.3900
791.41,	1.3900
792.02,	1.3900
792.63,	1.3800
793.25,	1.3900
793.86,	1.3900
794.47,	1.3900
795.09,	1.3800
795.70,	1.3900
796.31,	1.3900
796.93,	1.3900
797.54,	1.3800
798.15,	1.3800
798.77,	1.3800
799.38,	1.3800
799.99,	1.3800
800.61,	1.3800
801.22,	1.3800
801.83,	1.3800
802.44,	1.3800
803.06,	1.3700
803.67,	1.3700
804.28,	1.3700
804.90,	1.3700
805.51,	1.3700
806.12,	1.3700
806.73,	1.3700
807.34,	1.3600
807.96,	1.3600
808.57,	1.3600
809.18,	1.3500
809.79,	1.3500
810.41,	1.3500
811.02,	1.3500
811.63,	1.3500
812.24,	1.3500
812.85,	1.3500
813.47,	1.3500
814.08,	1.3500
814.69,	1.3500
815.30,	1.3500
815.91,	1.3500
816.53,	1.3500
817.14,	1.3400
817.75,	1.3500
818.36,	1.3500
818.97,	1.3500
819.58,	1.3400
820.20,	1.3400
820.81,	1.3400
821.42,	1.3500
822.03,	1.3400
822.64,	1.3500
823.25,	1.3500
823.86,	1.3500
824.47,	1.3400
825.09,	1.3500
825.70,	1.3500
826.31,	1.3500
826.92,	1.3500
827.53,	1.3500
828.14,	1.3400
828.75,	1.3400
829.36,	1.3400
829.97,	1.3400
830.58,	1.3400
831.19,	1.3400
831.80,	1.3400
832.42,	1.3400
833.03,	1.3400
833.64,	1.3400
834.25,	1.3300
834.86,	1.3300
835.47,	1.3300
836.08,	1.3300
836.69,	1.3300
837.30,	1.3300
837.91,	1.3300
838.52,	1.3300
839.13,	1.3300
839.74,	1.3200
840.35,	1.3200
840.96,	1.3200
841.57,	1.3200
842.18,	1.3200
842.79,	1.3200
843.40,	1.3200
844.01,	1.3200
844.62,	1.3200
845.23,	1.3200
845.84,	1.3200
846.45,	1.3200
847.06,	1.3200
847.67,	1.3100
848.27,	1.3100
848.88,	1.3200
849.49,	1.3200
850.10,	1.3200
850.71,	1.3200
851.32,	1.3200
851.93,	1.3200
852.54,	1.3100
853.15,	1.3100
