Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/03/2016,	Time = 05:01,	
Latitude = 42 26.49  S,	Longitude = 008 57.56  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 352,	Wind Speed = 36.00
Dry Bulb Temp = 11.00,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	10.9900
1.34,	10.7200
2.01,	10.6300
2.68,	10.6000
3.34,	10.6100
4.01,	10.6200
4.68,	10.6300
5.35,	10.6400
6.02,	10.6400
6.69,	10.6400
7.36,	10.6300
8.03,	10.6300
8.69,	10.6300
9.36,	10.6400
10.03,	10.6300
10.70,	10.6300
11.37,	10.6300
12.04,	10.6300
12.70,	10.6100
13.37,	10.6100
14.04,	10.6100
14.71,	10.6000
15.38,	10.6100
16.05,	10.6100
16.71,	10.6100
17.38,	10.6100
18.05,	10.6100
18.72,	10.6000
19.38,	10.5900
20.05,	10.6000
20.72,	10.6100
21.39,	10.6200
22.06,	10.6100
22.72,	10.6000
23.39,	10.6000
24.06,	10.5900
24.73,	10.6000
25.39,	10.6100
26.06,	10.6000
26.73,	10.6100
27.40,	10.6000
28.06,	10.6000
28.73,	10.5800
29.40,	10.5800
30.06,	10.5900
30.73,	10.5700
31.40,	10.5500
32.06,	10.5500
32.73,	10.5400
33.40,	10.5300
34.07,	10.5300
34.73,	10.5200
35.40,	10.5000
36.07,	10.4700
36.73,	10.4500
37.40,	10.4400
38.07,	10.4300
38.73,	10.4000
39.40,	10.3800
40.06,	10.3600
40.73,	10.3400
41.40,	10.2900
42.06,	10.2300
42.73,	10.1600
43.40,	10.0600
44.06,	9.9700
44.73,	9.8800
45.39,	9.7800
46.06,	9.7200
46.73,	9.6600
47.39,	9.6000
48.06,	9.5500
48.72,	9.4900
49.39,	9.4500
50.06,	9.4000
50.72,	9.3600
51.39,	9.3300
52.05,	9.3100
52.72,	9.2800
53.38,	9.2600
54.05,	9.2500
54.71,	9.2500
55.38,	9.2400
56.05,	9.2300
56.71,	9.1900
57.38,	9.1700
58.04,	9.1500
58.71,	9.1400
59.37,	9.1300
60.04,	9.1200
60.70,	9.1100
61.37,	9.1100
62.03,	9.1000
62.70,	9.0900
63.36,	9.0900
64.03,	9.0800
64.69,	9.0700
65.36,	9.0400
66.02,	9.0400
66.69,	9.0300
67.35,	9.0300
68.01,	9.0300
68.68,	9.0300
69.34,	9.0200
70.01,	9.0000
70.67,	9.0000
71.34,	8.9900
72.00,	8.9700
72.66,	8.9700
73.33,	8.9700
73.99,	8.9500
74.66,	8.9400
75.32,	8.9300
75.98,	8.9200
76.65,	8.9000
77.31,	8.8900
77.98,	8.8800
78.64,	8.8800
79.30,	8.8800
79.97,	8.8800
80.63,	8.8600
81.30,	8.8300
81.96,	8.8000
82.62,	8.7900
83.29,	8.7800
83.95,	8.7800
84.61,	8.7800
85.28,	8.7700
85.94,	8.7600
86.60,	8.7500
87.27,	8.7400
87.93,	8.7400
88.59,	8.7400
89.26,	8.7500
89.92,	8.7600
90.58,	8.7800
91.24,	8.7800
91.91,	8.7800
92.57,	8.7700
93.23,	8.7800
93.90,	8.7900
94.56,	8.8100
95.22,	8.8100
95.88,	8.8200
96.55,	8.8300
97.21,	8.8300
97.87,	8.8200
98.53,	8.7900
99.20,	8.7800
99.86,	8.7800
100.52,	8.7900
101.18,	8.8000
101.85,	8.8300
102.51,	8.8300
103.17,	8.8300
103.83,	8.8300
104.49,	8.8100
105.16,	8.7800
105.82,	8.7300
106.48,	8.7100
107.14,	8.7100
107.80,	8.7100
108.47,	8.7000
109.13,	8.6900
109.79,	8.6600
110.45,	8.6400
111.11,	8.6300
111.77,	8.6200
112.44,	8.6300
113.10,	8.6300
113.76,	8.6400
114.42,	8.6500
115.08,	8.6500
115.74,	8.6400
116.40,	8.6300
117.06,	8.6100
117.73,	8.6100
118.39,	8.6000
119.05,	8.6000
119.71,	8.5900
120.37,	8.5900
121.03,	8.5700
121.69,	8.5300
122.35,	8.5100
123.01,	8.4800
123.67,	8.4500
124.33,	8.4200
125.00,	8.4000
125.66,	8.3800
126.32,	8.3600
126.98,	8.3600
127.64,	8.3300
128.30,	8.3100
128.96,	8.3000
129.62,	8.2800
130.28,	8.2600
130.94,	8.2400
131.60,	8.2300
132.26,	8.2200
132.92,	8.2100
133.58,	8.2100
134.24,	8.1900
134.90,	8.1800
135.56,	8.1800
136.22,	8.1800
136.88,	8.1800
137.54,	8.1700
138.20,	8.1700
138.86,	8.1700
139.52,	8.1700
140.18,	8.1700
140.84,	8.1700
141.50,	8.1600
142.16,	8.1600
142.82,	8.1600
143.48,	8.1600
144.14,	8.1600
144.79,	8.1500
145.45,	8.1400
146.11,	8.1400
146.77,	8.1400
147.43,	8.1500
148.09,	8.1400
148.75,	8.1300
149.41,	8.1300
150.07,	8.1300
150.73,	8.1100
151.39,	8.1100
152.04,	8.1000
152.70,	8.0900
153.36,	8.0900
154.02,	8.0800
154.68,	8.0700
155.34,	8.0700
156.00,	8.0600
156.65,	8.0600
157.31,	8.0600
157.97,	8.0500
158.63,	8.0400
159.29,	8.0400
159.95,	8.0500
160.60,	8.0400
161.26,	8.0300
161.92,	8.0400
162.58,	8.0400
163.24,	8.0300
163.90,	8.0300
164.55,	8.0300
165.21,	8.0300
165.87,	8.0200
166.53,	8.0000
167.18,	7.9900
167.84,	7.9800
168.50,	7.9700
169.16,	7.9700
169.82,	7.9600
170.47,	7.9500
171.13,	7.9400
171.79,	7.9300
172.44,	7.9200
173.10,	7.9200
173.76,	7.9200
174.42,	7.9200
175.07,	7.9100
175.73,	7.9000
176.39,	7.8800
177.05,	7.8700
177.70,	7.8600
178.36,	7.8600
179.02,	7.8600
179.67,	7.8300
180.33,	7.8000
180.99,	7.7900
181.64,	7.7800
182.30,	7.7700
182.96,	7.7700
183.61,	7.7500
184.27,	7.7400
184.93,	7.7300
185.58,	7.7200
186.24,	7.7100
186.90,	7.6900
187.55,	7.6600
188.21,	7.6400
188.87,	7.6200
189.52,	7.6100
190.18,	7.6100
190.83,	7.6000
191.49,	7.5800
192.15,	7.5800
192.80,	7.5800
193.46,	7.5800
194.11,	7.5900
194.77,	7.6000
195.43,	7.6000
196.08,	7.5900
196.74,	7.6000
197.39,	7.6000
198.05,	7.5900
198.70,	7.5600
199.36,	7.5500
200.02,	7.5400
200.67,	7.5300
201.33,	7.5200
201.98,	7.5200
202.64,	7.5300
203.29,	7.5300
203.95,	7.5300
204.60,	7.5200
205.26,	7.5200
205.91,	7.5200
206.57,	7.5200
207.22,	7.5200
207.88,	7.5200
208.53,	7.5200
209.19,	7.5200
209.84,	7.5300
210.50,	7.5200
211.15,	7.5200
211.81,	7.5100
212.46,	7.5000
213.12,	7.5000
213.77,	7.4900
214.43,	7.5000
215.08,	7.5000
215.74,	7.5000
216.39,	7.5000
217.04,	7.4900
217.70,	7.4800
218.35,	7.4700
219.01,	7.4600
219.66,	7.4500
220.32,	7.4500
220.97,	7.4500
221.62,	7.4400
222.28,	7.4400
222.93,	7.4400
223.59,	7.4400
224.24,	7.4400
224.89,	7.4300
225.55,	7.4500
226.20,	7.4800
226.85,	7.5000
227.51,	7.5200
228.16,	7.5300
228.81,	7.5400
229.47,	7.5300
230.12,	7.5200
230.78,	7.5000
231.43,	7.4700
232.08,	7.4500
232.74,	7.4300
233.39,	7.4300
234.04,	7.4500
234.69,	7.4700
235.35,	7.4700
236.00,	7.4400
236.65,	7.4100
237.31,	7.3900
237.96,	7.3900
238.61,	7.4000
239.27,	7.4000
239.92,	7.4000
240.57,	7.3900
241.22,	7.3900
241.88,	7.3800
242.53,	7.3700
243.18,	7.3800
243.83,	7.3800
244.49,	7.3900
245.14,	7.3900
245.79,	7.3900
246.44,	7.3900
247.10,	7.3900
247.75,	7.3900
248.40,	7.3900
249.05,	7.3900
249.70,	7.3900
250.36,	7.4000
251.01,	7.4000
251.66,	7.3900
252.31,	7.3900
252.96,	7.3900
253.62,	7.3800
254.27,	7.3800
254.92,	7.3800
255.57,	7.3700
256.22,	7.3700
256.88,	7.3600
257.53,	7.3600
258.18,	7.3600
258.83,	7.3600
259.48,	7.3600
260.13,	7.3700
260.78,	7.3600
261.44,	7.3600
262.09,	7.3600
262.74,	7.3500
263.39,	7.3400
264.04,	7.3300
264.69,	7.3300
265.34,	7.3300
265.99,	7.3300
266.64,	7.3300
267.29,	7.3300
267.95,	7.3300
268.60,	7.3200
269.25,	7.3100
269.90,	7.3100
270.55,	7.3100
271.20,	7.3100
271.85,	7.3000
272.50,	7.3000
273.15,	7.3000
273.80,	7.3100
274.45,	7.3100
275.10,	7.3100
275.75,	7.3100
276.40,	7.3000
277.05,	7.3000
277.70,	7.2900
278.35,	7.2900
279.00,	7.2900
279.65,	7.2900
280.30,	7.2900
280.95,	7.2900
281.60,	7.2900
282.25,	7.2900
282.90,	7.2900
283.55,	7.2900
284.20,	7.2900
284.85,	7.2800
285.50,	7.2900
286.15,	7.3000
286.80,	7.3000
287.45,	7.3000
288.10,	7.3100
288.75,	7.3200
289.40,	7.3300
290.05,	7.3200
290.70,	7.3200
291.35,	7.3200
292.00,	7.3200
292.64,	7.3100
293.29,	7.3100
293.94,	7.3100
294.59,	7.3000
295.24,	7.3000
295.89,	7.3000
296.54,	7.3000
297.19,	7.2900
297.84,	7.2900
298.49,	7.2900
299.13,	7.2800
299.78,	7.2800
300.43,	7.2800
301.08,	7.2800
301.73,	7.2700
302.38,	7.2700
303.02,	7.2600
303.67,	7.2500
304.32,	7.2600
304.97,	7.2600
305.62,	7.2500
306.27,	7.2400
306.91,	7.2300
307.56,	7.2200
308.21,	7.2000
308.86,	7.1900
309.51,	7.1700
310.15,	7.1700
310.80,	7.1700
311.45,	7.1500
312.10,	7.1500
312.75,	7.1300
313.39,	7.1300
314.04,	7.1200
314.69,	7.1000
315.34,	7.0800
315.98,	7.0600
316.63,	7.0500
317.28,	7.0400
317.93,	7.0300
318.57,	7.0200
319.22,	7.0100
319.87,	7.0000
320.52,	7.0000
321.16,	7.0000
321.81,	7.0000
322.46,	6.9900
323.10,	6.9700
323.75,	6.9700
324.40,	6.9700
325.04,	6.9700
325.69,	6.9700
326.34,	6.9700
326.99,	6.9700
327.63,	6.9600
328.28,	6.9700
328.93,	6.9600
329.57,	6.9600
