Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/05/2016,	Time = 19:02,	
Latitude = 50 25.37  S,	Longitude = 001 04.36  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 18,	Wind Speed = 27.00
Dry Bulb Temp = 2.90,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	3.7700
1.34,	3.6100
2.01,	3.5300
2.68,	3.4500
3.34,	3.4900
4.01,	3.5500
4.68,	3.5000
5.35,	3.4200
6.02,	3.3900
6.69,	3.4500
7.36,	3.4400
8.03,	3.4400
8.69,	3.4600
9.36,	3.4500
10.03,	3.4300
10.70,	3.4500
11.37,	3.4700
12.04,	3.4600
12.70,	3.4600
13.37,	3.4500
14.04,	3.4600
14.71,	3.4600
15.38,	3.4600
16.05,	3.4500
16.71,	3.4600
17.38,	3.4600
18.05,	3.4500
18.72,	3.4500
19.38,	3.4500
20.05,	3.4600
20.72,	3.4600
21.39,	3.4500
22.06,	3.4600
22.72,	3.4600
23.39,	3.4600
24.06,	3.4600
24.73,	3.4500
25.39,	3.4400
26.06,	3.4300
26.73,	3.4200
27.40,	3.4200
28.06,	3.4100
28.73,	3.4100
29.40,	3.4200
30.06,	3.4300
30.73,	3.4300
31.40,	3.4000
32.06,	3.3700
32.73,	3.3400
33.40,	3.3100
34.07,	3.3000
34.73,	3.3000
35.40,	3.2900
36.07,	3.2900
36.73,	3.2900
37.40,	3.2900
38.07,	3.2900
38.73,	3.2800
39.40,	3.2800
40.06,	3.2700
40.73,	3.2700
41.40,	3.2900
42.06,	3.2900
42.73,	3.2700
43.40,	3.2400
44.06,	3.2300
44.73,	3.2200
45.39,	3.2200
46.06,	3.2200
46.73,	3.2200
47.39,	3.2100
48.06,	3.2200
48.72,	3.2200
49.39,	3.2200
50.06,	3.2200
50.72,	3.2200
51.39,	3.2200
52.05,	3.2200
52.72,	3.2100
53.38,	3.2100
54.05,	3.2100
54.71,	3.2100
55.38,	3.2100
56.05,	3.2100
56.71,	3.2100
57.38,	3.2100
58.04,	3.1900
58.71,	3.1800
59.37,	3.1800
60.04,	3.1700
60.70,	3.1700
61.37,	3.1700
62.03,	3.1600
62.70,	3.1500
63.36,	3.1600
64.03,	3.1600
64.69,	3.1500
65.36,	3.1500
66.02,	3.1600
66.69,	3.1500
67.35,	3.1500
68.01,	3.1500
68.68,	3.1500
69.34,	3.1500
70.01,	3.1400
70.67,	3.1500
71.34,	3.1500
72.00,	3.1500
72.66,	3.1500
73.33,	3.1500
73.99,	3.1400
74.66,	3.1400
75.32,	3.1400
75.98,	3.1500
76.65,	3.1400
77.31,	3.1500
77.98,	3.1400
78.64,	3.1300
79.30,	3.1200
79.97,	3.1200
80.63,	3.1100
81.30,	3.1000
81.96,	3.0800
82.62,	3.0600
83.29,	2.9800
83.95,	2.9200
84.61,	2.9000
85.28,	2.8900
85.94,	2.8600
86.60,	2.8200
87.27,	2.8000
87.93,	2.8000
88.59,	2.7900
89.26,	2.7800
89.92,	2.7800
90.58,	2.7800
91.24,	2.7700
91.91,	2.7600
92.57,	2.7300
93.23,	2.6800
93.90,	2.6000
94.56,	2.5200
95.22,	2.4300
95.88,	2.3800
96.55,	2.3300
97.21,	2.2600
97.87,	2.2200
98.53,	2.2000
99.20,	2.1900
99.86,	2.1700
100.52,	2.1600
101.18,	2.1400
101.85,	2.1300
102.51,	2.1200
103.17,	2.1200
103.83,	2.1100
104.49,	2.1000
105.16,	2.1000
105.82,	2.0900
106.48,	2.0800
107.14,	2.0700
107.80,	2.0700
108.47,	2.0600
109.13,	2.0500
109.79,	2.0600
110.45,	2.0500
111.11,	2.0500
111.77,	2.0500
112.44,	2.0500
113.10,	2.0400
113.76,	2.0400
114.42,	2.0300
115.08,	2.0300
115.74,	2.0300
116.40,	2.0200
117.06,	2.0000
117.73,	1.9900
118.39,	1.9800
119.05,	1.9700
119.71,	1.9600
120.37,	1.9500
121.03,	1.9400
121.69,	1.9300
122.35,	1.9100
123.01,	1.9100
123.67,	1.9000
124.33,	1.8900
125.00,	1.8800
125.66,	1.8700
126.32,	1.8500
126.98,	1.8400
127.64,	1.8300
128.30,	1.8000
128.96,	1.7800
129.62,	1.7600
130.28,	1.7500
130.94,	1.7100
131.60,	1.6900
132.26,	1.6800
132.92,	1.6800
133.58,	1.6900
134.24,	1.7000
134.90,	1.7000
135.56,	1.7000
136.22,	1.6900
136.88,	1.6800
137.54,	1.6800
138.20,	1.6800
138.86,	1.6700
139.52,	1.6600
140.18,	1.6600
140.84,	1.6700
141.50,	1.6700
142.16,	1.6700
142.82,	1.6700
143.48,	1.6600
144.14,	1.6500
144.79,	1.6500
145.45,	1.6700
146.11,	1.7000
146.77,	1.7300
147.43,	1.7500
148.09,	1.7500
148.75,	1.7500
149.41,	1.7600
150.07,	1.7600
150.73,	1.7500
151.39,	1.7500
152.04,	1.7500
152.70,	1.7500
153.36,	1.7500
154.02,	1.7500
154.68,	1.7600
155.34,	1.7500
156.00,	1.7400
156.65,	1.7400
157.31,	1.7500
157.97,	1.7600
158.63,	1.7600
159.29,	1.7600
159.95,	1.7500
160.60,	1.7400
161.26,	1.7400
161.92,	1.7300
162.58,	1.7300
163.24,	1.7300
163.90,	1.7200
164.55,	1.7200
165.21,	1.7100
165.87,	1.7100
166.53,	1.7000
167.18,	1.6800
167.84,	1.6600
168.50,	1.6500
169.16,	1.6400
169.82,	1.6400
170.47,	1.6500
171.13,	1.6600
171.79,	1.6700
172.44,	1.6800
173.10,	1.6800
173.76,	1.6700
174.42,	1.6600
175.07,	1.6500
175.73,	1.6600
176.39,	1.6700
177.05,	1.6900
177.70,	1.7000
178.36,	1.7100
179.02,	1.7000
179.67,	1.7000
180.33,	1.6900
180.99,	1.6900
181.64,	1.6800
182.30,	1.6800
182.96,	1.6900
183.61,	1.6900
184.27,	1.6900
184.93,	1.7000
185.58,	1.7000
186.24,	1.7000
186.90,	1.7100
187.55,	1.7100
188.21,	1.7200
188.87,	1.7200
189.52,	1.7400
190.18,	1.7800
190.83,	1.8100
191.49,	1.8200
192.15,	1.8200
192.80,	1.8200
193.46,	1.8200
194.11,	1.8200
194.77,	1.8200
195.43,	1.8200
196.08,	1.8100
196.74,	1.8100
197.39,	1.8000
198.05,	1.7900
198.70,	1.7900
199.36,	1.7900
200.02,	1.7800
200.67,	1.7900
201.33,	1.7900
201.98,	1.7800
202.64,	1.7900
203.29,	1.8000
203.95,	1.8100
204.60,	1.8200
205.26,	1.8400
205.91,	1.8400
206.57,	1.8500
207.22,	1.8600
207.88,	1.8600
208.53,	1.8700
209.19,	1.8800
209.84,	1.9000
210.50,	1.9200
211.15,	1.9400
211.81,	1.9500
212.46,	1.9500
213.12,	1.9500
213.77,	1.9400
214.43,	1.9200
215.08,	1.9200
215.74,	1.9100
216.39,	1.9000
217.04,	1.8900
217.70,	1.9000
218.35,	1.9100
219.01,	1.9100
219.66,	1.9300
220.32,	1.9500
220.97,	1.9700
221.62,	1.9900
222.28,	1.9900
222.93,	2.0100
223.59,	2.0100
224.24,	2.0200
224.89,	2.0200
225.55,	2.0200
226.20,	2.0200
226.85,	2.0200
227.51,	2.0300
228.16,	2.0500
228.81,	2.0600
229.47,	2.0600
230.12,	2.0700
230.78,	2.0800
231.43,	2.0800
232.08,	2.0900
232.74,	2.1000
233.39,	2.1000
234.04,	2.1100
234.69,	2.1200
235.35,	2.1300
236.00,	2.1400
236.65,	2.1500
237.31,	2.1500
237.96,	2.1400
238.61,	2.1300
239.27,	2.1300
239.92,	2.1100
240.57,	2.1000
241.22,	2.0800
241.88,	2.0900
242.53,	2.0900
243.18,	2.1000
243.83,	2.1000
244.49,	2.1000
245.14,	2.1100
245.79,	2.1100
246.44,	2.1200
247.10,	2.1200
247.75,	2.1200
248.40,	2.1200
249.05,	2.1100
249.70,	2.1100
250.36,	2.1100
251.01,	2.1100
251.66,	2.1300
252.31,	2.1300
252.96,	2.1400
253.62,	2.1400
254.27,	2.1400
254.92,	2.1400
255.57,	2.1400
256.22,	2.1400
256.88,	2.1500
257.53,	2.1500
258.18,	2.1500
258.83,	2.1600
259.48,	2.1600
260.13,	2.1600
260.78,	2.1600
261.44,	2.1700
262.09,	2.1800
262.74,	2.1800
263.39,	2.1900
264.04,	2.1900
264.69,	2.1900
265.34,	2.2000
265.99,	2.2100
266.64,	2.2100
267.29,	2.2100
267.95,	2.2200
268.60,	2.2300
269.25,	2.2400
269.90,	2.2400
270.55,	2.2500
271.20,	2.2500
271.85,	2.2500
272.50,	2.2700
273.15,	2.2700
273.80,	2.2800
274.45,	2.2900
275.10,	2.3200
275.75,	2.3400
276.40,	2.3500
277.05,	2.3600
277.70,	2.3700
278.35,	2.3700
279.00,	2.3700
279.65,	2.3800
280.30,	2.3900
280.95,	2.3800
281.60,	2.3800
282.25,	2.4000
282.90,	2.3900
283.55,	2.3900
284.20,	2.3900
284.85,	2.4000
285.50,	2.4000
286.15,	2.4000
286.80,	2.4000
287.45,	2.4000
288.10,	2.4100
288.75,	2.4100
289.40,	2.4200
290.05,	2.4200
290.70,	2.4100
291.35,	2.4100
292.00,	2.4100
292.64,	2.4100
293.29,	2.4200
293.94,	2.4200
294.59,	2.4200
295.24,	2.4200
295.89,	2.4300
296.54,	2.4300
297.19,	2.4200
297.84,	2.4200
298.49,	2.4200
299.13,	2.4300
299.78,	2.4300
300.43,	2.4200
301.08,	2.4300
301.73,	2.4300
302.38,	2.4300
303.02,	2.4300
303.67,	2.4200
304.32,	2.4200
304.97,	2.4200
305.62,	2.4100
306.27,	2.4100
306.91,	2.4000
307.56,	2.3900
308.21,	2.3800
308.86,	2.3800
309.51,	2.3900
310.15,	2.3900
310.80,	2.3800
311.45,	2.3700
312.10,	2.3600
312.75,	2.3500
313.39,	2.3500
314.04,	2.3500
314.69,	2.3500
315.34,	2.3500
315.98,	2.3500
316.63,	2.3600
317.28,	2.3500
317.93,	2.3400
318.57,	2.3400
319.22,	2.3300
319.87,	2.3200
320.52,	2.3100
321.16,	2.3100
321.81,	2.3200
322.46,	2.3200
323.10,	2.3300
323.75,	2.3200
324.40,	2.3300
325.04,	2.3200
325.69,	2.3200
326.34,	2.3200
326.99,	2.3300
327.63,	2.3300
328.28,	2.3300
328.93,	2.3200
329.57,	2.3200
