Call Sign = ZSDA,	Ship Name = SA Agulhas,	Lloyds Num = 0
Date = 12/01/2016,	Time = 06:59,	
Latitude = 34 29.59  S,	Longitude = 015 55.38  E
Instr = Sippican Deep Blue,	Card Type = Sippican MK-21,	
Wind Instr = ,	Measur Method = 
Probe Serial Num = -1,	Ship Dir = -1,	Ship Speed = -1.00
Wind Dir = 225,	Wind Speed = 21.20
Dry Bulb Temp = 18.70,	Total Water Depth = -1.00

Full Resolution Values
Depth,	 Temp
0.67,	21.9700
1.34,	22.2200
2.01,	22.2700
2.68,	22.2900
3.34,	22.3000
4.01,	22.3000
4.68,	22.3000
5.35,	22.3000
6.02,	22.3000
6.69,	22.2900
7.36,	22.3000
8.03,	22.3000
8.69,	22.3000
9.36,	22.3000
10.03,	22.3000
10.70,	22.3100
11.37,	22.3100
12.04,	22.3100
12.70,	22.3100
13.37,	22.3100
14.04,	22.3000
14.71,	22.2900
15.38,	22.2700
16.05,	22.2600
16.71,	22.2200
17.38,	22.0700
18.05,	21.9600
18.72,	21.8700
19.38,	21.7400
20.05,	21.4700
20.72,	21.0900
21.39,	20.7100
22.06,	20.2200
22.72,	19.8500
23.39,	19.6400
24.06,	19.5200
24.73,	19.4700
25.39,	19.4300
26.06,	19.4100
26.73,	19.4100
27.40,	19.4000
28.06,	19.3800
28.73,	19.3400
29.40,	19.2700
30.06,	19.1800
30.73,	19.1000
31.40,	19.0300
32.06,	18.9400
32.73,	18.8800
33.40,	18.8100
34.07,	18.7300
34.73,	18.6500
35.40,	18.5700
36.07,	18.5000
36.73,	18.4400
37.40,	18.4000
38.07,	18.3700
38.73,	18.3200
39.40,	18.2800
40.06,	18.2400
40.73,	18.2200
41.40,	18.2100
42.06,	18.1800
42.73,	18.1200
43.40,	18.0600
44.06,	17.9900
44.73,	17.8900
45.39,	17.7700
46.06,	17.6200
46.73,	17.4600
47.39,	17.3300
48.06,	17.2400
48.72,	17.1900
49.39,	17.1400
50.06,	17.0500
50.72,	16.9100
51.39,	16.8000
52.05,	16.7100
52.72,	16.6300
53.38,	16.5500
54.05,	16.4900
54.71,	16.4500
55.38,	16.3800
56.05,	16.2900
56.71,	16.2300
57.38,	16.1900
58.04,	16.1700
58.71,	16.1600
59.37,	16.1500
60.04,	16.1200
60.70,	16.0900
61.37,	16.0600
62.03,	16.0100
62.70,	15.9700
63.36,	15.9600
64.03,	15.9600
64.69,	15.9800
65.36,	15.9800
66.02,	15.9700
66.69,	15.9200
67.35,	15.8500
68.01,	15.7700
68.68,	15.7200
69.34,	15.6800
70.01,	15.6700
70.67,	15.6600
71.34,	15.6500
72.00,	15.6500
72.66,	15.6400
73.33,	15.6400
73.99,	15.6200
74.66,	15.6000
75.32,	15.5700
75.98,	15.5400
76.65,	15.5100
77.31,	15.4800
77.98,	15.4500
78.64,	15.4200
79.30,	15.3900
79.97,	15.3200
80.63,	15.2700
81.30,	15.2500
81.96,	15.2200
82.62,	15.1800
83.29,	15.1600
83.95,	15.1400
84.61,	15.1000
85.28,	15.0500
85.94,	14.9900
86.60,	14.9400
87.27,	14.8900
87.93,	14.8400
88.59,	14.8000
89.26,	14.7600
89.92,	14.7200
90.58,	14.6800
91.24,	14.6300
91.91,	14.5900
92.57,	14.5200
93.23,	14.4600
93.90,	14.4300
94.56,	14.4000
95.22,	14.3600
95.88,	14.3100
96.55,	14.2600
97.21,	14.2300
97.87,	14.1900
98.53,	14.1700
99.20,	14.1700
99.86,	14.1500
100.52,	14.0800
101.18,	14.0500
101.85,	14.0600
102.51,	14.0900
103.17,	14.0800
103.83,	14.0800
104.49,	14.0700
105.16,	14.0400
105.82,	14.0000
106.48,	13.9600
107.14,	13.9500
107.80,	13.9400
108.47,	13.9400
109.13,	13.9300
109.79,	13.9200
110.45,	13.9100
111.11,	13.9000
111.77,	13.9000
112.44,	13.9000
113.10,	13.9100
113.76,	13.9100
114.42,	13.9200
115.08,	13.9200
115.74,	13.9100
116.40,	13.8900
117.06,	13.8200
117.73,	13.7600
118.39,	13.7100
119.05,	13.6700
119.71,	13.6500
120.37,	13.6400
121.03,	13.6200
121.69,	13.6100
122.35,	13.6000
123.01,	13.6000
123.67,	13.6000
124.33,	13.6100
125.00,	13.6200
125.66,	13.6500
126.32,	13.6700
126.98,	13.6800
127.64,	13.6800
128.30,	13.6800
128.96,	13.6800
129.62,	13.6800
130.28,	13.6700
130.94,	13.6600
131.60,	13.6600
132.26,	13.6500
132.92,	13.6400
133.58,	13.6400
134.24,	13.6400
134.90,	13.6400
135.56,	13.6300
136.22,	13.6200
136.88,	13.6000
137.54,	13.5700
138.20,	13.5400
138.86,	13.5200
139.52,	13.4900
140.18,	13.4600
140.84,	13.4500
141.50,	13.4400
142.16,	13.4300
142.82,	13.4300
143.48,	13.4100
144.14,	13.4000
144.79,	13.3600
145.45,	13.3300
146.11,	13.2900
146.77,	13.2400
147.43,	13.2100
148.09,	13.1700
148.75,	13.1400
149.41,	13.1200
150.07,	13.1000
150.73,	13.0900
151.39,	13.0800
152.04,	13.0700
152.70,	13.0400
153.36,	13.0100
154.02,	12.9800
154.68,	12.9700
155.34,	12.9600
156.00,	12.9500
156.65,	12.9400
157.31,	12.9300
157.97,	12.9200
158.63,	12.9100
159.29,	12.9100
159.95,	12.9000
160.60,	12.9000
161.26,	12.9000
161.92,	12.8900
162.58,	12.9000
163.24,	12.9100
163.90,	12.9100
164.55,	12.9000
165.21,	12.8800
165.87,	12.8800
166.53,	12.8800
167.18,	12.8700
167.84,	12.8600
168.50,	12.8500
169.16,	12.8400
169.82,	12.8300
170.47,	12.8300
171.13,	12.8200
171.79,	12.8000
172.44,	12.7900
173.10,	12.7800
173.76,	12.7800
174.42,	12.7800
175.07,	12.7800
175.73,	12.7800
176.39,	12.7800
177.05,	12.7700
177.70,	12.7600
178.36,	12.7500
179.02,	12.7500
179.67,	12.7600
180.33,	12.7700
180.99,	12.7800
181.64,	12.7900
182.30,	12.7900
182.96,	12.7800
183.61,	12.7700
184.27,	12.7500
184.93,	12.7100
185.58,	12.6500
186.24,	12.6100
186.90,	12.5800
187.55,	12.5300
188.21,	12.4300
188.87,	12.3600
189.52,	12.3200
190.18,	12.2900
190.83,	12.2700
191.49,	12.2400
192.15,	12.2300
192.80,	12.2100
193.46,	12.1900
194.11,	12.1700
194.77,	12.1300
195.43,	12.1000
196.08,	12.0700
196.74,	12.0500
197.39,	12.0300
198.05,	12.0300
198.70,	12.0200
199.36,	12.0100
200.02,	12.0000
200.67,	11.9800
201.33,	11.9600
201.98,	11.9400
202.64,	11.9200
203.29,	11.9200
203.95,	11.9200
204.60,	11.9200
205.26,	11.9200
205.91,	11.9200
206.57,	11.9200
207.22,	11.9200
207.88,	11.9300
208.53,	11.9200
209.19,	11.9200
209.84,	11.9100
210.50,	11.9000
211.15,	11.9000
211.81,	11.9200
212.46,	11.9400
213.12,	11.9700
213.77,	12.0000
214.43,	12.0400
215.08,	12.0700
215.74,	12.1000
216.39,	12.1200
217.04,	12.1400
217.70,	12.1500
218.35,	12.1400
219.01,	12.1400
219.66,	12.1400
220.32,	12.1400
220.97,	12.1200
221.62,	12.0800
222.28,	12.0200
222.93,	11.9900
223.59,	11.9700
224.24,	11.9500
224.89,	11.9300
225.55,	11.9200
226.20,	11.9200
226.85,	11.9200
227.51,	11.9300
228.16,	11.9400
228.81,	11.9400
229.47,	11.9400
230.12,	11.9400
230.78,	11.9300
231.43,	11.9300
232.08,	11.9200
232.74,	11.9200
233.39,	11.9100
234.04,	11.9000
234.69,	11.9000
235.35,	11.8800
236.00,	11.8400
236.65,	11.8100
237.31,	11.7900
237.96,	11.7700
238.61,	11.7700
239.27,	11.7600
239.92,	11.7600
240.57,	11.7400
241.22,	11.7200
241.88,	11.7100
242.53,	11.7100
243.18,	11.7100
243.83,	11.7100
244.49,	11.6900
245.14,	11.6700
245.79,	11.6500
246.44,	11.6500
247.10,	11.6500
247.75,	11.6400
248.40,	11.6300
249.05,	11.6000
249.70,	11.5600
250.36,	11.5300
251.01,	11.4900
251.66,	11.4500
252.31,	11.4200
252.96,	11.4100
253.62,	11.4000
254.27,	11.3900
254.92,	11.3600
255.57,	11.3400
256.22,	11.2900
256.88,	11.2100
257.53,	11.1500
258.18,	11.1100
258.83,	11.0200
259.48,	10.9500
260.13,	10.9100
260.78,	10.8700
261.44,	10.8500
262.09,	10.8400
262.74,	10.8300
263.39,	10.8300
264.04,	10.8300
264.69,	10.8100
265.34,	10.8000
265.99,	10.8100
266.64,	10.8200
267.29,	10.8300
267.95,	10.8300
268.60,	10.8400
269.25,	10.8400
269.90,	10.8100
270.55,	10.7600
271.20,	10.7200
271.85,	10.6900
272.50,	10.6700
273.15,	10.6500
273.80,	10.6500
274.45,	10.6400
275.10,	10.6400
275.75,	10.6400
276.40,	10.6300
277.05,	10.6300
277.70,	10.6000
278.35,	10.5700
279.00,	10.5400
279.65,	10.5200
280.30,	10.4900
280.95,	10.4700
281.60,	10.4500
282.25,	10.4300
282.90,	10.4100
283.55,	10.3900
284.20,	10.3600
284.85,	10.3100
285.50,	10.2700
286.15,	10.2400
286.80,	10.1900
287.45,	10.1800
288.10,	10.1800
288.75,	10.1800
289.40,	10.1600
290.05,	10.1500
290.70,	10.1500
291.35,	10.1500
292.00,	10.1400
292.64,	10.1400
293.29,	10.1300
293.94,	10.1300
294.59,	10.1300
295.24,	10.1200
295.89,	10.1100
296.54,	10.1000
297.19,	10.0900
297.84,	10.0900
298.49,	10.0800
299.13,	10.0800
299.78,	10.0900
300.43,	10.0900
301.08,	10.0900
301.73,	10.0900
302.38,	10.0900
303.02,	10.0900
303.67,	10.0900
304.32,	10.0900
304.97,	10.0700
305.62,	10.0500
306.27,	10.0400
306.91,	10.0300
307.56,	10.0300
308.21,	10.0200
308.86,	10.0100
309.51,	10.0100
310.15,	10.0100
310.80,	10.0000
311.45,	9.9900
312.10,	9.9700
312.75,	9.9400
313.39,	9.9200
314.04,	9.9000
314.69,	9.8900
315.34,	9.8900
315.98,	9.9100
316.63,	9.9500
317.28,	9.9600
317.93,	9.9500
318.57,	9.9300
319.22,	9.9100
319.87,	9.9300
320.52,	9.9900
321.16,	10.0400
321.81,	10.0600
322.46,	10.0700
323.10,	10.0400
323.75,	10.0200
324.40,	10.0100
325.04,	10.0100
325.69,	10.0100
326.34,	10.0100
326.99,	10.0000
327.63,	9.9900
328.28,	9.9900
328.93,	9.9800
329.57,	9.9900
